onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	track.n.03; tree.n.01; grass.n.01			5	1
4.5	1.5	3	track.n.03; tree.n.01; grass.n.01	walk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
6.0	1.5	4	track.n.03; tree.n.01; grass.n.01	walk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
7.5	1.5	5	track.n.03; tree.n.01; grass.n.01	walk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
9.0	1.5	6	track.n.03; tree.n.01; grass.n.01	walk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
10.5	1.5	7	track.n.03; tree.n.01; grass.n.01	walk.v.01; talk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
12.0	1.5	8	track.n.03; tree.n.01; grass.n.01	walk.v.01; talk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
13.5	1.5	9	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
15.0	1.5	10	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
16.5	1.5	11	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
18.0	1.5	12	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
19.5	1.5	13	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
21.0	1.5	14	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
22.5	1.5	15	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
24.0	1.5	16	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
25.5	1.5	17	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
27.0	1.5	18	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
28.5	1.5	19	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; turn.v.01; hold.v.02; follow.v.04; exhale.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
30.0	1.5	20	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; turn.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
31.5	1.5	21	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; turn.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
33.0	1.5	22	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
34.5	1.5	23	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; turn.v.01; hold.v.02; follow.v.04; talk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
36.0	1.5	24	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; turn.v.01; hold.v.02; follow.v.04; talk.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
37.5	1.5	25	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
39.0	1.5	26	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04; exhale.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
40.5	1.5	27	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04; gesture.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	1
42.0	1.5	28	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04; gesture.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	2
43.5	1.5	29	track.n.03; tree.n.01; grass.n.01; compass.n.01	walk.v.01; talk.v.01; hold.v.02; follow.v.04; exhale.v.01; turn.v.01	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Eleven	5	2
45.0	1.5	30	track.n.03; tree.n.01; grass.n.01	walk.v.01; stare.v.01	Mike Wheeler; Eleven	5	1
46.5	1.5	31	track.n.03; tree.n.01; grass.n.01	walk.v.01; stare.v.01; exhale.v.01	Mike Wheeler; Eleven	5	1
48.0	1.5	32	track.n.03; tree.n.01; grass.n.01	walk.v.01; stare.v.01	Mike Wheeler; Eleven	5	2
49.5	1.5	33	track.n.03; tree.n.01; grass.n.01	walk.v.01; stare.v.01; exhale.v.01	Mike Wheeler; Eleven	5	2
51.0	1.5	34	tree.n.01; grass.n.01	walk.v.01; stare.v.01; exhale.v.01	Mike Wheeler; Eleven	5	3
52.5	1.5	35	tree.n.01; grass.n.01; wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	walk.v.01; talk.v.01; stare.v.01	Eleven	5	2
54.0	1.5	36	wall.n.01; light.n.02; lamp.n.02; door.n.01; camera.n.01; paper.n.01; drawing.n.02; bed.n.01; blanket.n.01; chair.n.01; table.n.02	talk.v.01; stare.v.01; read.v.01	Eleven; Dr. Martin Brenner	5	1
55.5	1.5	37	wall.n.01; light.n.02; lamp.n.02; door.n.01; camera.n.01; paper.n.01; drawing.n.02; bed.n.01; blanket.n.01; chair.n.01; table.n.02	talk.v.01; stare.v.01; read.v.01	Eleven; Dr. Martin Brenner	5	1
57.0	1.5	38	wall.n.01; light.n.02; lamp.n.02; door.n.01; camera.n.01; paper.n.01; drawing.n.02; bed.n.01; blanket.n.01; chair.n.01; table.n.02; picture.n.01	turn.v.01; hold.v.02; stare.v.01	Eleven; Dr. Martin Brenner	5	1
58.5	1.5	39	hand.n.01; picture.n.01	hold.v.02		5	1
60.0	1.5	40	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02; picture.n.01; hand.n.01		Eleven	5	1
61.5	1.5	41	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01; talk.v.01	Eleven	5	1
63.0	1.5	42	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01; talk.v.01	Eleven	5	1
64.5	1.5	43	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01; talk.v.01; turn.v.01; place.v.01	Eleven; Dr. Martin Brenner	4	1
66.0	1.5	44	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01; turn.v.01	Eleven	4	1
67.5	1.5	45	wall.n.01; camera.n.01; lamp.n.02	stare.v.01	Dr. Martin Brenner	5	1
69.0	1.5	46	wall.n.01; camera.n.01; lamp.n.02	stare.v.01; talk.v.01	Dr. Martin Brenner	5	1
70.5	1.5	47	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02; camera.n.01	stare.v.01	Eleven; Dr. Martin Brenner	4	1
72.0	1.5	48	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01	Eleven	4	1
73.5	1.5	49	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01	Eleven; Dr. Martin Brenner	4	1
75.0	1.5	50	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02	stare.v.01; talk.v.01	Eleven; Dr. Martin Brenner	3	1
76.5	1.5	51	wall.n.01; door.n.01; bed.n.01; paper.n.01; drawing.n.02; staircase.n.01; person.n.01	stare.v.01; walk.v.01; step.v.01	Eleven; Dr. Martin Brenner	4	1
78.0	1.5	52	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01	walk.v.01; step.v.01	Eleven	5	1
79.5	1.5	53	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01	walk.v.01; step.v.01; stare.v.01	Eleven	5	1
81.0	1.5	54	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01	walk.v.01; step.v.01; turn.v.01	Eleven	5	1
82.5	1.5	55	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02	walk.v.01; step.v.01; turn.v.01	Eleven	5	1
84.0	1.5	56	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02	step.v.01; stare.v.01	Eleven	5	1
85.5	1.5	57	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02	step.v.01; stare.v.01	Eleven	5	1
87.0	1.5	58	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02	step.v.01; stare.v.01	Eleven	5	1
88.5	1.5	59	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02; catwalk.n.01	stare.v.01; walk.v.01; step.v.01	Eleven	5	1
90.0	1.5	60	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02; catwalk.n.01	stare.v.01; walk.v.01	Eleven	5	1
91.5	1.5	61	catwalk.n.01; ceiling.n.01	turn.v.01; walk.v.01; stare.v.01	Eleven	5	2
93.0	1.5	62	catwalk.n.01; ceiling.n.01	turn.v.01; walk.v.01; stare.v.01	Eleven	5	2
94.5	1.5	63	catwalk.n.01; ceiling.n.01	walk.v.01; stare.v.01; exhale.v.01	Eleven	5	2
96.0	1.5	64	catwalk.n.01; ceiling.n.01; computer.n.01; lab coat.n.01; scientist.n.01; person.n.01	walk.v.01; stare.v.01	Eleven	5	3
97.5	1.5	65	computer.n.01; wall.n.01	stare.v.01	Eleven	5	2
99.0	1.5	66	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02; catwalk.n.01	stare.v.01; step.v.01; swallow.v.01; exhale.v.01	Eleven	5	2
100.5	1.5	67	staircase.n.01; person.n.01; scientist.n.01; lab coat.n.01; wall.n.01; light.n.02; catwalk.n.01; tube.n.01	walk.v.01; hold.v.02	Eleven	5	1
102.0	1.5	68	staircase.n.01; person.n.01; scientist.n.01; wall.n.01; light.n.02; catwalk.n.01; tube.n.01; electrode.n.01; wires.n.02; cap.n.01	walk.v.01; place.v.01	Eleven	5	1
103.5	1.5	69	staircase.n.01; person.n.01; scientist.n.01; wall.n.01; light.n.02; catwalk.n.01; tube.n.01; electrode.n.01; wires.n.02; cap.n.01	place.v.01; stare.v.01	Eleven	5	1
105.0	1.5	70	staircase.n.01; person.n.01; scientist.n.01; wall.n.01; light.n.02; catwalk.n.01; tube.n.01	place.v.01; stare.v.01	Eleven	5	1
106.5	1.5	71	catwalk.n.01; wall.n.01; light.n.02; person.n.01; scientist.n.01; electrode.n.01; wires.n.02; cap.n.01	adjust.v.01; stare.v.01	Eleven	5	1
