onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	wall.n.01; water.n.01; shower.n.01; person.n.01	shower.v.03		5	1
4.5	1.5	3	wall.n.01; water.n.01; shower.n.01; person.n.01	shower.v.03		5	1
6.0	1.5	4	wall.n.01; water.n.01; shower.n.01; person.n.01	shower.v.03		5	1
7.5	1.5	5	wall.n.01; water.n.01; shower.n.01; person.n.01; light.n.01 door.n.01	shower.v.03		5	1
9.0	1.5	6	door.n.01; wall.n.01; light.n.01			5	1
10.5	1.5	7	wall.n.01; chair.n.01			5	1
12.0	1.5	8	chair.n.01; backpack.n.01	search.v.02	Joyce Byers	5	1
13.5	1.5	9	chair.n.01; backpack.n.01; wall.n.01; light.n.02; cable.n.02	hold.v.02	Joyce Byers	5	1
15.0	1.5	10	chair.n.01; wall.n.01; light.n.02; cable.n.02; letter.n.02; couch.n.01	hold.v.02; open.v.05	Joyce Byers	5	1
16.5	1.5	11	wall.n.01; light.n.02; cable.n.02; letter.n.02; paper.n.01	hold.v.02; open.v.05	Joyce Byers	5	1
18.0	1.5	12	chair.n.01; backpack.n.01; paper.n.01; light.n.01; light.n.02; cable.n.02 	hold.v.02; open.v.05; sit.v.01	Joyce Byers	5	1
19.5	1.5	13	chair.n.01; backpack.n.01; paper.n.01; light.n.01; light.n.02; cable.n.02 	hold.v.02; sit.v.01	Joyce Byers	5	1
21.0	1.5	14	paper.n.01; hand.n.01	hold.v.02; read.v.01	Joyce Byers	5	1
22.5	1.5	15	paper.n.01; hand.n.01	hold.v.02; read.v.01	Joyce Byers	5	1
24.0	1.5	16	chair.n.01; backpack.n.01; paper.n.01; light.n.01; light.n.02; cable.n.02 	hold.v.02; gesture.v.01	Joyce Byers	4	1
25.5	1.5	17	chair.n.01; backpack.n.01; light.n.01; light.n.02; cable.n.02 	exhale.v.01	Joyce Byers	4	1
27.0	1.5	18	chair.n.01; backpack.n.01; light.n.01; light.n.02; cable.n.02 	gesture.v.01	Joyce Byers	4	1
28.5	1.5	19	chair.n.01; backpack.n.01; light.n.01; light.n.02; cable.n.02 	gesture.v.01	Joyce Byers	4	1
30.0	1.5	20	chair.n.01; wall.n.01; light.n.02; cable.n.02; blind.n.03; rake.n.03; window.n.01	turn.v.01	Joyce Byers	4	1
31.5	1.5	21	wall.n.01; window.n.01; blind.n.03; rake.n.03; club.n.05; mallet.n.01			5	1
33.0	1.5	22	wall.n.01; window.n.01; blind.n.03; rake.n.03; club.n.05; mallet.n.01			5	1
34.5	1.5	23	wall.n.01; window.n.01; blind.n.03; club.n.05; mallet.n.01; bat.n.05			5	1
36.0	1.5	24	wall.n.01; window.n.01; blind.n.03; mallet.n.01; bat.n.05; shelf.n.01			5	1
37.5	1.5	25	wall.n.01; window.n.01; blind.n.03; mallet.n.01; bat.n.05; shelf.n.01			5	1
