onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01	walk.v.01; look.v.01; shake.v.02	Eleven	5	4
4.5	1.5	3	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01	walk.v.01; look.v.01; shake.v.02	Eleven	5	4
6.0	1.5	4	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01	walk.v.01; look.v.01; shake.v.02	Eleven	5	4
7.5	1.5	5	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01	walk.v.01; look.v.01; shake.v.02	Eleven	5	4
9.0	1.5	6	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01	walk.v.01; look.v.01; shake.v.02	Eleven	5	4
10.5	1.5	7	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; shake.v.02; grab.v.02; wait.v.01; 	Eleven	5	4
12.0	1.5	8	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; grab.v.02; wait.v.01; repeat.v.01	Eleven	5	4
13.5	1.5	9	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; grab.v.02; wait.v.01; repeat.v.01	Eleven	5	4
15.0	1.5	10	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; grab.v.02; wait.v.01; repeat.v.01	Eleven	5	4
16.5	1.5	11	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; grab.v.02; wait.v.01; repeat.v.01	Eleven	5	4
18.0	1.5	12	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01	walk.v.01; look.v.01; grab.v.02; wait.v.01; repeat.v.01	Eleven	5	4
19.5	1.5	13	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
21.0	1.5	14	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
22.5	1.5	15	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
24.0	1.5	16	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
25.5	1.5	17	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
27.0	1.5	18	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
28.5	1.5	19	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
30.0	1.5	20	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01	Eleven	5	4
31.5	1.5	21	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01; cry.v.02	Eleven	4	4
33.0	1.5	22	gate.n.01; electricity.n.02; tower.n.01; greenery.n.01; watch.n.01; cat.n.01; meow.n.01	stand.v.01; look.v.01; cry.v.02	Eleven	4	4
34.5	1.5	23	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01	Eleven	4	4
36.0	1.5	24	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01	Eleven	4	4
37.5	1.5	25	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; cardiogram.n.01	look.v.01; focus.v.01	Eleven	4	4
39.0	1.5	26	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; cardiogram.n.01	look.v.01; focus.v.01	Eleven	4	4
40.5	1.5	27	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; cardiogram.n.01; television.n.02	look.v.01; focus.v.01; sit.v.01	Eleven	4	4
42.0	1.5	28	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; cardiogram.n.01; television.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03	Eleven; Dr.Brenner; Scientists	4	4
43.5	1.5	29	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
45.0	1.5	30	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
46.5	1.5	31	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
48.0	1.5	32	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
49.5	1.5	33	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
51.0	1.5	34	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; cardiogram.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
52.5	1.5	35	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
54.0	1.5	36	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
55.5	1.5	37	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
57.0	1.5	38	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
58.5	1.5	39	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
60.0	1.5	40	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
61.5	1.5	41	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
63.0	1.5	42	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
64.5	1.5	43	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
66.0	1.5	44	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01	Eleven; Dr.Brenner; Scientists	3	4
67.5	1.5	45	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01; cry.v.02	Eleven; Dr.Brenner; Scientists	3	4
69.0	1.5	46	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01; cry.v.02	Eleven; Dr.Brenner; Scientists	3	4
70.5	1.5	47	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01	look.v.01; focus.v.01; sit.v.01; observe.v.03; struggle.v.01; cry.v.02	Eleven; Dr.Brenner; Scientists	3	4
72.0	1.5	48	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; struggle.v.01; cry.v.02; remove.v.01	Eleven; Dr.Brenner; Scientists	3	4
73.5	1.5	49	lab.n.01; cage.n.01; cat.n.01; meow.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; struggle.v.01; cry.v.02; remove.v.01	Eleven; Dr.Brenner; Scientists	3	4
75.0	1.5	50	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02; remove.v.01	Eleven; Dr.Brenner; Scientists	3	4
76.5	1.5	51	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02	Eleven; Dr.Brenner; Scientists	3	4
78.0	1.5	52	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02	Eleven; Dr.Brenner; Scientists	3	4
79.5	1.5	53	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02; refuse.n.01	Eleven; Dr.Brenner; Scientists	3	4
81.0	1.5	54	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02; refuse.n.01	Eleven; Dr.Brenner; Scientists	3	4
82.5	1.5	55	lab.n.01; flashback.n.01; wires.n.02; headpiece.n.02; beep.n.01; cardiogram.n.01	look.v.01; sit.v.01; observe.v.03; cry.v.02; refuse.n.01	Eleven; Dr.Brenner; Scientists	3	4
84.0	1.5	56	lab.n.01; flashback.n.01; hallway.n.01	yell.v.01; drag.v.01; kick.v.01	Eleven; Scientists	3	5
85.5	1.5	57	lab.n.01; flashback.n.01; hallway.n.01	yell.v.01; drag.v.01; kick.v.01	Eleven; Scientists	3	5
87.0	1.5	58	lab.n.01; flashback.n.01; hallway.n.01	yell.v.01; look.v.01	Dr.Brenner	3	5
