onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	n/a	n/a	n/a	5	3
4.5	1.5	3	n/a	n/a	n/a	5	3
6.0	1.5	4	star.n.03	n/a	n/a	5	3
7.5	1.5	5	star.n.03; word.n.01	n/a	n/a	5	3
9.0	1.5	6	star.n.03; word.n.01	n/a	n/a	5	3
10.5	1.5	7	star.n.03; word.n.01	n/a	n/a	5	3
12.0	1.5	8	star.n.03; word.n.01	n/a	n/a	5	3
13.5	1.5	9	star.n.03; word.n.01	n/a	n/a	5	3
15.0	1.5	10	star.n.03; word.n.01	n/a	n/a	5	3
16.5	1.5	11	star.n.03; word.n.01	n/a	n/a	5	3
18.0	1.5	12	star.n.03; building.n.01	n/a	n/a	5	3
19.5	1.5	13	star.n.03; building.n.01	n/a	n/a	5	3
21.0	1.5	14	star.n.03; building.n.01	n/a	n/a	5	3
22.5	1.5	15	star.n.03; building.n.01	n/a	n/a	5	3
24.0	1.5	16	star.n.03; word.n.01; building.n.01	n/a	n/a	5	3
25.5	1.5	17	word.n.01; building.n.01	n/a	n/a	5	3
27.0	1.5	18	word.n.01; building.n.01	n/a	n/a	5	3
28.5	1.5	19	word.n.01; building.n.01	n/a	n/a	5	3
30.0	1.5	20	word.n.01; building.n.01; light.n.02	n/a	n/a	5	3
31.5	1.5	21	light.n.02; door.n.01	flicker.v.03	n/a	5	3
33.0	1.5	22	light.n.02; door.n.01	flicker.v.03	n/a	5	3
34.5	1.5	23	light.n.02; door.n.01	flicker.v.03	n/a	5	3
36.0	1.5	24	light.n.02; door.n.01	flicker.v.03	n/a	5	3
37.5	1.5	25	light.n.02; door.n.01	flicker.v.03	n/a	5	3
39.0	1.5	26	light.n.02; door.n.01	flicker.v.03	n/a	5	3
40.5	1.5	27	light.n.02; door.n.01	flicker.v.03	n/a	5	3
42.0	1.5	28	light.n.02; door.n.01	flicker.v.03	n/a	5	3
43.5	1.5	29	light.n.02; door.n.01	flicker.v.03	n/a	5	3
45.0	1.5	30	light.n.02; door.n.01	flicker.v.03	n/a	5	3
46.5	1.5	31	light.n.02; door.n.01	flicker.v.03	n/a	5	3
48.0	1.5	32	door.n.01	barge in.v.01	Mr. Clarke	5	4
49.5	1.5	33	hallway.n.01; light.n.02	flicker.v.03; run.v.01	Mr. Clarke	5	4
51.0	1.5	34	hallway.n.01; light.n.02	flicker.v.03; run.v.01	Mr. Clarke	5	3
52.5	1.5	35	hallway.n.01; light.n.02	flicker.v.03; run.v.01	Mr. Clarke	5	3
54.0	1.5	36	hallway.n.01; light.n.02	flicker.v.03; run.v.01	Mr. Clarke	5	3
55.5	1.5	37	hallway.n.01; light.n.02	flicker.v.03; run.v.01	Mr. Clarke	5	3
57.0	1.5	38	hallway.n.01; light.n.02; elevator.n.01	flicker.v.03; run.v.01	Mr. Clarke	5	3
58.5	1.5	39	hallway.n.01; light.n.02; elevator.n.01	flicker.v.03; run.v.01	Mr. Clarke	5	3
60.0	1.5	40	hallway.n.01; light.n.02; elevator.n.01	gasp.v.01	Mr. Clarke	5	3
61.5	1.5	41	hallway.n.01; light.n.02; elevator.n.01	press.v.01	Mr. Clarke	5	3
63.0	1.5	42	hallway.n.01; light.n.02; elevator.n.01	press.v.01; gasp.v.01	Mr. Clarke	5	3
64.5	1.5	43	hallway.n.01; light.n.02; elevator.n.01	turn.v.01	Mr. Clarke	5	3
66.0	1.5	44	hallway.n.01; light.n.02; elevator.n.01	press.v.01; gasp.v.01	Mr. Clarke	5	3
67.5	1.5	45	hallway.n.01; light.n.02; elevator.n.01	press.v.01; gasp.v.01; open.v.01	Mr. Clarke	5	3
69.0	1.5	46	light.n.02; elevator.n.01	move.v.03; enter.v.01	Mr. Clarke	5	3
70.5	1.5	47	light.n.02; elevator.n.01	press.v.01	Mr. Clarke	5	3
72.0	1.5	48	light.n.02; elevator.n.01	press.v.01	Mr. Clarke	5	3
73.5	1.5	49	light.n.02; elevator.n.01	move.v.03	Mr. Clarke	5	3
75.0	1.5	50	light.n.02; elevator.n.01	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
76.5	1.5	51	light.n.02; elevator.n.01	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
78.0	1.5	52	light.n.02; elevator.n.01	hyperventilate.v.02	Mr. Clarke	5	3
79.5	1.5	53	light.n.02; elevator.n.01	hyperventilate.v.02	Mr. Clarke	5	3
81.0	1.5	54	hallway.n.01; light.n.02; elevator.n.01	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
82.5	1.5	55	hallway.n.01; light.n.02	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
84.0	1.5	56	hallway.n.01; light.n.02	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
85.5	1.5	57	hallway.n.01; light.n.02; elevator.n.01	flicker.v.03; gasp.v.01	Mr. Clarke	5	3
87.0	1.5	58	light.n.02; elevator.n.01	look.v.01; growl.v.01	Mr. Clarke	5	3
88.5	1.5	59	light.n.02; elevator.n.01	look.v.01; growl.v.01	Mr. Clarke	5	3
