onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	outdoors.n.01; tree.n.01; road.n.01	walk.v.01	Eleven	5	1
4.5	1.5	3	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	walk.v.01	Eleven	5	1
6.0	1.5	4	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01	Eleven	5	1
7.5	1.5	5	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01	Eleven	5	1
9.0	1.5	6	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01	Eleven	5	1
10.5	1.5	7	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01	Eleven	5	1
12.0	1.5	8	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01; whisper.v.01	Eleven	5	1
13.5	1.5	9	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01; whisper.v.01;	Eleven	5	1
15.0	1.5	10	outdoors.n.01; tree.n.01; road.n.01; nervousness.n.01	wait.v.01	Eleven	5	1
16.5	1.5	11	outdoors.n.01; tree.n.01; road.n.01	whisper.v.01	Eleven	5	1
18.0	1.5	12	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
19.5	1.5	13	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
21.0	1.5	14	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
22.5	1.5	15	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
24.0	1.5	16	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
25.5	1.5	17	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
27.0	1.5	18	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
28.5	1.5	19	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
30.0	1.5	20	outdoors.n.01; tree.n.01; road.n.01	wait.v.01	Eleven	5	1
31.5	1.5	21	outdoors.n.01; tree.n.01; road.n.01	frighten.v.01	Eleven	5	1
33.0	1.5	22	indoors.n.01; cat.n.01; fear.n.01	frighten.v.01; cage.v.01		3	1
34.5	1.5	23	indoors.n.01; cat.n.01; EEG.n.01	frighten.v.01; cage.v.01	Eleven	3	1
36.0	1.5	24	indoors.n.01; EEG.n.01	frighten.v.01	Eleven	3	1
37.5	1.5	25	indoors.n.01; EEG.n.01	frighten.v.01	Eleven	5	1
39.0	1.5	26	indoors.n.01; EEG.n.01	frighten.v.01		5	1
40.5	1.5	27	indoors.n.01; EEG.n.01; recording.n.01; fear.n.01; television.n.01; cat.n.01	frighten.v.01; watch.v.01	Eleven	5	1
42.0	1.5	28	indoors.n.01; EEG.n.01; recording.n.01; fear.n.01; television.n.01; cat.n.01	frighten.v.01; watch.v.01; analyze.v.01	Eleven; Dr. Martin Brenner	5	1
43.5	1.5	29	indoors.n.01; EEG.n.01; recording.n.01; fear.n.01; television.n.01; cat.n.01	frighten.v.01; watch.v.01; analyze.v.01	Eleven; Dr. Martin Brenner	5	1
45.0	1.5	30	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
46.5	1.5	31	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
48.0	1.5	32	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
49.5	1.5	33	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
51.0	1.5	34	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
52.5	1.5	35	indoors.n.01; EEG.n.01; recording.n.01; fear.n.01; television.n.01; cat.n.01	frighten.v.01; watch.v.01; analyze.v.01	Eleven; Dr. Martin Brenner	5	1
54.0	1.5	36	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02; analyze.v.01	Eleven; Dr. Martin Brenner	5	1
55.5	1.5	37	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02; analyze.v.01	Eleven	5	1
57.0	1.5	38	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02; analyze.v.01; meow.v.01	Eleven	5	1
58.5	1.5	39	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02; analyze.v.01	Eleven	5	1
60.0	1.5	40	indoors.n.01; EEG.n.01; fear.n.01; cat.n.01	frighten.v.01; beep.v.02	Eleven	5	1
