onset	duration	sample	nouns	verbs	characters	valence	arousal
42.0	1.5	28	couch.n.01; bat.n.05; mom.n.01; time.n.02	awaken.v.01; confuse.v.04	joyce byers; jonathan byers 	3	3
43.5	1.5	29	couch.n.01; mom.n.01; time.n.02	awaken.v.01; confuse.v.04; question.v.01	joyce byers; jonathan byers 	3	3
45.0	1.5	30	couch.n.01; mom.n.01; time.n.02	awaken.v.01; confuse.v.04; question.v.01	joyce byers; jonathan byers 	3	3
46.5	1.5	31	house.n.01; outdoors.n.01; wind.n.01; leaf.n.01	blow.v.02; 	n/a	3	2
48.0	1.5	32	house.n.01; outdoors.n.01; wind.n.01; leaf.n.01	blow.v.02; 	n/a	3	2
49.5	1.5	33	house.n.01; outdoors.n.01; wind.n.01; leaf.n.01	blow.v.02; 	n/a	3	2
51.0	1.5	34	house.n.01; outdoors.n.01; wind.n.01; leaf.n.01; knocking.n.01	blow.v.02; 	n/a	3	2
52.5	1.5	35	house.n.01; room.n.01; poster.n.01	open up.v.01; call.v.01; greet.v.01	karen wheeler; mike wheeler	3	2
54.0	1.5	36	house.n.01; room.n.01; poster.n.01	open up.v.01; call.v.01; greet.v.01	karen wheeler; mike wheeler	3	2
55.5	1.5	37	house.n.01; room.n.01; mom.n.01	open up.v.01; greet.v.01; feel.v.02; worry.v.01	karen wheeler; mike wheeler	3	2
57.0	1.5	38	house.n.01; room.n.01; mom.n.01	 greet.v.01; feel.v.02; worry.v.01	karen wheeler; mike wheeler	3	2
58.5	1.5	39	house.n.01; room.n.01; mom.n.01; bed.n.01; 	 greet.v.01; feel.v.02; worry.v.01	karen wheeler; mike wheeler	3	2
60.0	1.5	40	room.n.01; mom.n.01; bed.n.01; 	talk.v.01, lay.v.02; 	karen wheeler; mike wheeler	3	2
61.5	1.5	41	room.n.01; mom.n.01; bed.n.01; school.n.01	talk.v.01, lay.v.02; worry.v.01; 	karen wheeler; mike wheeler	3	2
63.0	1.5	42	room.n.01; mom.n.01; bed.n.01; 	talk.v.01, lay.v.02; understand.v.01; 	karen wheeler; mike wheeler	3	2
64.5	1.5	43	room.n.01; mom.n.01; bed.n.01; 	talk.v.01, lay.v.02; understand.v.01; drop off.v.03	karen wheeler; mike wheeler	3	2
66.0	1.5	44	room.n.01; mom.n.01; bed.n.01; parents.n.01	talk.v.01, lay.v.02;  check.v.01; 	karen wheeler; mike wheeler	3	2
67.5	1.5	45	room.n.01; mom.n.01; bed.n.01; book.n.01	talk.v.01, lay.v.02; grab.v.01; accompany.v.01	karen wheeler; mike wheeler	3	2
69.0	1.5	46	room.n.01; mom.n.01; bed.n.01; book.n.01	talk.v.01, lay.v.02; grab.v.01; accompany.v.01	karen wheeler; mike wheeler	3	2
70.5	1.5	47	room.n.01; mom.n.01; bed.n.01; store.n.01;	talk.v.01, lay.v.02; accompany.v.01; nurture.v.01; cheer up.v.01	karen wheeler; mike wheeler	3	2
72.0	1.5	48	room.n.01; mom.n.01; bed.n.01; store.n.01;	talk.v.01, lay.v.02; accompany.v.01; nurture.v.01; cheer up.v.01	karen wheeler; mike wheeler	3	2
73.5	1.5	49	room.n.01; mom.n.01; bed.n.01; store.n.01;	talk.v.01, lay.v.02; accompany.v.01; nurture.v.01; cheer up.v.01	karen wheeler; mike wheeler	3	2
75.0	1.5	50	room.n.01; mom.n.01; bed.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; 	karen wheeler; mike wheeler	3	2
76.5	1.5	51	room.n.01; mom.n.01; bed.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; 	karen wheeler; mike wheeler	3	2
78.0	1.5	52	room.n.01; mom.n.01; bed.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01	karen wheeler; mike wheeler	3	2
79.5	1.5	53	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; worry.v.01	karen wheeler; mike wheeler	3	2
81.0	1.5	54	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; worry.v.01	karen wheeler; mike wheeler	3	2
82.5	1.5	55	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; worry.v.01; think.v.01	karen wheeler; mike wheeler	3	2
84.0	1.5	56	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; worry.v.01	karen wheeler; mike wheeler	3	2
85.5	1.5	57	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; accommodate.v.01	karen wheeler; mike wheeler	3	2
87.0	1.5	58	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; accommodate.v.01; need.v.01	karen wheeler; mike wheeler	3	2
88.5	1.5	59	room.n.01; mom.n.01; bed.n.01; concern.n.01; dad.n.01; work.n.01; call.n.01	talk.v.01, lay.v.02; accompany.v.01; stay.v.01; accommodate.v.01; need.v.01	karen wheeler; mike wheeler	3	2
90.0	1.5	60	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; stay.v.01; accommodate.v.01; kiss.v.01; leave.v.01	karen wheeler; mike wheeler	3	2
91.5	1.5	61	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; stay.v.01; accommodate.v.01; kiss.v.01; leave.v.01	karen wheeler; mike wheeler	3	2
93.0	1.5	62	room.n.01; mom.n.01; bed.n.01; concern.n.01	talk.v.01, lay.v.02; stay.v.01; accommodate.v.01; kiss.v.01; leave.v.01	karen wheeler; mike wheeler	3	2
94.5	1.5	63	room.n.01; mom.n.01; bed.n.01; concern.n.01; bye.n.01	talk.v.01, lay.v.02; stay.v.01; accommodate.v.01; kiss.v.01; leave.v.01	karen wheeler; mike wheeler	3	2
96.0	1.5	64	room.n.01; mom.n.01; bed.n.01; concern.n.01; bye.n.01	talk.v.01, lay.v.02; stay.v.01; accommodate.v.01; kiss.v.01; leave.v.01	karen wheeler; mike wheeler	3	2
97.5	1.5	65	room.n.01; mom.n.01; bed.n.01; bye.n.01; lie.n.01	talk.v.01, lay.v.02;  leave.v.01; close.v.01; mislead.v.01; get up.v.01	karen wheeler; mike wheeler	3	3
99.0	1.5	66	room.n.01;  lie.n.01; radio.n.01	talk.v.01, lay.v.02;  leave.v.01; close.v.01; mislead.v.01; get up.v.01	 mike wheeler	3	3
100.5	1.5	67	room.n.01;  lie.n.01; radio.n.01; antenna.n.02;	talk.v.01; close.v.01; mislead.v.01; get up.v.01; communicate.v.01	mike wheeler	3	3
102.0	1.5	68	room.n.01;  lie.n.01; radio.n.01; antenna.n.02;	talk.v.01; close.v.01; mislead.v.01; get up.v.01; communicate.v.01	mike wheeler	3	3
103.5	1.5	69	room.n.01; radio.n.01; antenna.n.02;	talk.v.01; mislead.v.01; get up.v.01; communicate.v.01	mike wheeler, lucas	3	3
105.0	1.5	70	room.n.01; radio.n.01; antenna.n.02;	talk.v.01; mislead.v.01; get up.v.01; communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
106.5	1.5	71	room.n.01; radio.n.01; antenna.n.02; emergency.n.01; 	talk.v.01; mislead.v.01; communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
108.0	1.5	72	room.n.01; radio.n.01; antenna.n.02; emergency.n.01; 	talk.v.01; mislead.v.01; communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
109.5	1.5	73	room.n.01; radio.n.01; antenna.n.02; emergency.n.01; static.n.01	talk.v.01; mislead.v.01; communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
111.0	1.5	74	room.n.01; radio.n.01; antenna.n.02; emergency.n.01; static.n.01	talk.v.01;communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
112.5	1.5	75	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01;communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
114.0	1.5	76	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; call.v.03	mike wheeler, lucas	3	3
115.5	1.5	77	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; call.v.03	mike wheeler, lucas	3	3
117.0	1.5	78	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; call.v.03	mike wheeler, lucas	3	3
118.5	1.5	79	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; call.v.03; annoy.v.01	mike wheeler, lucas	3	3
120.0	1.5	80	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; call.v.03; annoy.v.01	mike wheeler, lucas	3	3
121.5	1.5	81	room.n.01; radio.n.01; antenna.n.02; answer.n.01	talk.v.01; communicate.v.01; urge.v.01; dismiss.v.01	mike wheeler, lucas	3	3
123.0	1.5	82	room.n.01; radio.n.01; antenna.n.02; answer.n.01; mood.n.01	talk.v.01; communicate.v.01; urge.v.01; dismiss.v.01	mike wheeler, lucas	3	3
124.5	1.5	83	room.n.01; radio.n.01; antenna.n.02; answer.n.01; mood.n.01	talk.v.01; communicate.v.01; urge.v.01; dismiss.v.01	mike wheeler, lucas	3	3
126.0	1.5	84	room.n.01; radio.n.01; antenna.n.02; answer.n.01; mood.n.01	talk.v.01; communicate.v.01; urge.v.01; dismiss.v.01	mike wheeler, lucas	3	3
127.5	1.5	85	room.n.01; radio.n.01; antenna.n.02; answer.n.01; mood.n.01	talk.v.01; communicate.v.01; urge.v.01; dismiss.v.01	mike wheeler, lucas	3	3
129.0	1.5	86	room.n.01; radio.n.01; antenna.n.02; answer.n.01; mood.n.01	talk.v.01; communicate.v.01; urge.v.01; persuade.v.01	mike wheeler, lucas	3	3
130.5	1.5	87	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01	talk.v.01; communicate.v.01; urge.v.01; persuade.v.01	mike wheeler, lucas	3	3
132.0	1.5	88	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01	talk.v.01; communicate.v.01; urge.v.01; persuade.v.01	mike wheeler, lucas	3	3
133.5	1.5	89	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01; funeral.n.01	talk.v.01; communicate.v.01; urge.v.01	mike wheeler, lucas	3	3
135.0	1.5	90	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01; funeral.n.01	talk.v.01; communicate.v.01; urge.v.01; negate.v.04	mike wheeler, lucas	3	3
136.5	1.5	91	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01; funeral.n.01	talk.v.01; communicate.v.01; urge.v.01; negate.v.04; confuse.v.01	mike wheeler, lucas	3	3
138.0	1.5	92	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01	talk.v.01; communicate.v.01; urge.v.01; confuse.v.01; come.v.01	mike wheeler, lucas	3	3
139.5	1.5	93	room.n.01; radio.n.01; antenna.n.02; interest.n.01; suspense.n.01	talk.v.01; communicate.v.01; urge.v.01; confuse.v.01; come.v.01	mike wheeler, lucas	3	3
141.0	1.5	94	room.n.01; radio.n.01; antenna.n.02; suspense.n.01; coroner.n.01; office.n.01	talk.v.01; communicate.v.01; confuse.v.01	mike wheeler, lucas	3	3
142.5	1.5	95	coroner.n.01; office.n.01	inhale.v.06	n/a	3	2
144.0	1.5	96	coroner.n.01; office.n.01; clerk.n.01; 	inhale.v.06; worry.v.01; wait.v.01	Jim hopper	3	2
145.5	1.5	97	coroner.n.01; office.n.01; clerk.n.01; time.n.02	inhale.v.06; worry.v.01; rush.v.03; wait.v.01	Jim hopper	3	2
147.0	1.5	98	coroner.n.01; office.n.01; clerk.n.01	rush.v.03; wait.v.01; justify.v.01; explain.v.01	Jim hopper	3	2
148.5	1.5	99	coroner.n.01; office.n.01; clerk.n.01; chaos.n.01	rush.v.03; wait.v.01; justify.v.01; explain.v.01	Jim hopper	3	2
150.0	1.5	100	coroner.n.01; office.n.01; clerk.n.01; chaos.n.01	rush.v.03; wait.v.01; justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
151.5	1.5	101	coroner.n.01; office.n.01; clerk.n.01; chaos.n.01	rush.v.03; wait.v.01; justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
153.0	1.5	102	coroner.n.01; office.n.01; clerk.n.01; chaos.n.01	rush.v.03; wait.v.01; justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
154.5	1.5	103	coroner.n.01; office.n.01; clerk.n.01; 	 justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
156.0	1.5	104	coroner.n.01; office.n.01; clerk.n.01; 	 justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
157.5	1.5	105	coroner.n.01; office.n.01; clerk.n.01; home.n.01	 justify.v.01; explain.v.01; confuse.v.01; sent.v.01	Jim hopper	3	2
159.0	1.5	106	coroner.n.01; office.n.01; clerk.n.01; home.n.01	 justify.v.01; explain.v.01; confuse.v.01	Jim hopper	3	2
160.5	1.5	107	coroner.n.01; office.n.01; clerk.n.01; autopsy.n.01	 justify.v.01; explain.v.01; confuse.v.01; question.v.01	Jim hopper	3	2
162.0	1.5	108	coroner.n.01; office.n.01; clerk.n.01; autopsy.n.01	 justify.v.01; explain.v.01; confuse.v.01; question.v.01	Jim hopper	3	2
163.5	1.5	109	coroner.n.01; office.n.01; clerk.n.01; autopsy.n.01; state.n.03	 justify.v.01; explain.v.01; confuse.v.01; question.v.01	Jim hopper	3	2
165.0	1.5	110	coroner.n.01; office.n.01; clerk.n.01; autopsy.n.01; state.n.03	 justify.v.01; explain.v.01; confuse.v.01; question.v.01; think.v.03	Jim hopper	3	2
166.5	1.5	111	office.n.01; clerk.n.01; autopsy.n.01; examiner.n.02; observatory.n.02	confuse.v.01; question.v.01; think.v.03; observe.v.04; sadden.v.01; examine.v.03	Jim hopper, joyce byers, jonathan byers	3	2
168.0	1.5	112	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02	observe.v.04; sadden.v.01; examine.v.03	 joyce byers, jonathan byers	3	3
169.5	1.5	113	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02	observe.v.04; sadden.v.01; examine.v.03	joyce byers, jonathan byers	3	3
171.0	1.5	114	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03	joyce byers, jonathan byers	3	3
172.5	1.5	115	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03	joyce byers, jonathan byers	3	3
174.0	1.5	116	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01	joyce byers, jonathan byers	3	3
175.5	1.5	117	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01	joyce byers, jonathan byers	3	3
177.0	1.5	118	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02;	joyce byers, jonathan byers	3	3
178.5	1.5	119	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02;	joyce byers, jonathan byers	3	3
180.0	1.5	120	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02;	joyce byers, jonathan byers	3	3
181.5	1.5	121	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02;	joyce byers, jonathan byers	3	3
183.0	1.5	122	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
184.5	1.5	123	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
186.0	1.5	124	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
187.5	1.5	125	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
189.0	1.5	126	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
190.5	1.5	127	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01; birthmark.n.01	observe.v.04; sadden.v.01; examine.v.03; await.v.01; expose.v.02; gag.v.06	joyce byers, jonathan byers	3	3
192.0	1.5	128	office.n.01; autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01; birthmark.n.01	observe.v.04; sadden.v.01; examine.v.03; expose.v.02; verify.v.04	joyce byers, jonathan byers	3	3
193.5	1.5	129	autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01; birthmark.n.01; arm.n.01	observe.v.04; sadden.v.01; examine.v.03; expose.v.02; verify.v.04; show.v.01	joyce byers, jonathan byers	3	3
195.0	1.5	130	autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01; birthmark.n.01; arm.n.01	observe.v.04; sadden.v.01; examine.v.03; expose.v.02; verify.v.04; show.v.01	joyce byers, jonathan byers	3	3
196.5	1.5	131	autopsy.n.01; examiner.n.02; observatory.n.02; shock.n.01; birthmark.n.01; arm.n.01; waiting room.n.01	observe.v.04; sadden.v.01; examine.v.03; expose.v.02; verify.v.04; show.v.01	joyce byers, jonathan byers, jim hopper	3	3
198.0	1.5	132	office.n.01; waiting room.n.01	sit.v.01; await.v.01; stress.v.03	jonathan byers, jim hopper	3	3
199.5	1.5	133	office.n.01; waiting room.n.01; sniffle.n.01	sit.v.01; await.v.01; stress.v.03	jonathan byers, jim hopper	3	3
201.0	1.5	134	office.n.01; waiting room.n.01; sniffle.n.01; mom.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; 	jonathan byers, jim hopper	3	3
202.5	1.5	135	office.n.01; waiting room.n.01; sniffle.n.01; mom.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; 	jonathan byers, jim hopper	3	3
204.0	1.5	136	office.n.01; waiting room.n.01; sniffle.n.01; mom.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; 	jonathan byers, jim hopper	3	3
205.5	1.5	137	office.n.01; waiting room.n.01; sniffle.n.01; mom.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; 	jonathan byers, jim hopper	3	3
207.0	1.5	138	office.n.01; waiting room.n.01; mom.n.01; ring.n.06	sit.v.01; await.v.01; stress.v.03; worry.v.01; 	jonathan byers, jim hopper	3	3
208.5	1.5	139	office.n.01; waiting room.n.01; ring.n.06	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01	jonathan byers, jim hopper	3	3
210.0	1.5	140	office.n.01; waiting room.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01	jonathan byers, jim hopper	3	3
211.5	1.5	141	office.n.01; waiting room.n.01;	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
213.0	1.5	142	office.n.01; waiting room.n.01;	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
214.5	1.5	143	office.n.01; waiting room.n.01;	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
216.0	1.5	144	office.n.01; waiting room.n.01; phone call.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
217.5	1.5	145	office.n.01; waiting room.n.01; phone call.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
219.0	1.5	146	office.n.01; waiting room.n.01; phone call.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
220.5	1.5	147	office.n.01; waiting room.n.01; phone call.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; derange.v.01	jonathan byers, jim hopper	3	3
222.0	1.5	148	office.n.01; waiting room.n.01; phone call.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
223.5	1.5	149	office.n.01; waiting room.n.01; problems.n.03	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
225.0	1.5	150	office.n.01; waiting room.n.01; problems.n.03; past.n.02	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
226.5	1.5	151	office.n.01; waiting room.n.01; problems.n.03; past.n.02	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
228.0	1.5	152	office.n.01; waiting room.n.01; problems.n.03; past.n.02	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
229.5	1.5	153	office.n.01; waiting room.n.01; problems.n.03; past.n.02	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01	jonathan byers, jim hopper	3	3
231.0	1.5	154	office.n.01; waiting room.n.01; problems.n.03; past.n.02	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01; compare.v.01	jonathan byers, jim hopper	3	3
232.5	1.5	155	office.n.01; waiting room.n.01; past.n.02; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01; compare.v.01; exhales.v.01	jonathan byers, jim hopper	3	3
234.0	1.5	156	office.n.01; waiting room.n.01; past.n.02; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01; compare.v.01; exhales.v.01	jonathan byers, jim hopper	3	3
235.5	1.5	157	office.n.01; waiting room.n.01; past.n.02; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01; justify.v.01; compare.v.01; exhales.v.01	jonathan byers, jim hopper	3	3
237.0	1.5	158	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01;	jonathan byers, jim hopper	3	3
238.5	1.5	159	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01;	jonathan byers, jim hopper	3	3
240.0	1.5	160	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01;	jonathan byers, jim hopper	3	3
241.5	1.5	161	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01; question.v.01;	jonathan byers, jim hopper	3	3
243.0	1.5	162	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01	jonathan byers, jim hopper	3	3
244.5	1.5	163	office.n.01; waiting room.n.01; anguish.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01	jonathan byers, jim hopper	3	3
246.0	1.5	164	office.n.01; waiting room.n.01; anguish.n.01; mom.n.01; mental health.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01	jonathan byers, jim hopper	3	3
247.5	1.5	165	office.n.01; waiting room.n.01; anguish.n.01; mom.n.01; mental health.n.01	sit.v.01; await.v.01; stress.v.03; worry.v.01	jonathan byers, jim hopper	3	3
