onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01	concentrate.v.02	Eleven	5.0	1.0
4.5	1.5	3	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01	concentrate.v.02	Eleven	5.0	1.0
6.0	1.5	4	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01	concentrate.v.02	Eleven; Mike Wheeler	5.0	1.0
7.5	1.5	5	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson	5.0	1.0
9.0	1.5	6	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
10.5	1.5	7	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
12.0	1.5	8	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
13.5	1.5	9	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01; reassurance.n.01	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
15.0	1.5	10	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01; agreement.n.03	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
16.5	1.5	11	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01; agreement.n.03	concentrate.v.02; plan.v.02	Eleven; Mike Wheeler; Dustin Henderson; Lucas Sinclair	5.0	1.0
18.0	1.5	12	indoors.n.01; binocular.n.01	display.v.01	Lucas Sinclair	5.0	1.0
19.5	1.5	13	indoors.n.01; table.n.02; binoculars.n.01	display.v.01	Lucas Sinclair	5.0	1.0
21.0	1.5	14	indoors.n.01; table.n.02; binoculars.n.01; knife.n.02	display.v.01	Lucas Sinclair	5.0	1.0
22.5	1.5	15	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01; table.n.02; binoculars.n.01; knife.n.02; hammer.n.02	display.v.01	Eleven; Mike Wheeler; Dustin Henderson	5.0	1.0
24.0	1.5	16	indoors.n.01; couch.n.01; lamp.n.02; pillow.n.01; cap.n.01; table.n.02; binoculars.n.01; knife.n.02; hammer.n.02	display.v.01	Eleven; Mike Wheeler; Dustin Henderson	5.0	1.0
25.5	1.5	17	indoors.n.01; tether.n.01; excitement.n.02	display.v.01	Lucas Sinclair	5.0	1.0
