onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	dark.n.01, black.n.02	n/a	n/a	5	1
4.5	1.5	3	dark.n.01, black.n.02	n/a	n/a	5	1
6.0	1.5	4	dark.n.01, black.n.02, star.n.03, night.n.01	n/a	n/a	5	1
7.5	1.5	5	dark.n.01, black.n.02, star.n.03, date.n.01, title.n.08, night.n.01	n/a	n/a	5	1
9.0	1.5	6	dark.n.01, star.n.03, date.n.01, title.n.08, night.n.01	n/a	n/a	5	1
10.5	1.5	7	dark.n.01, star.n.03, date.n.01, title.n.08, night.n.01	n/a	n/a	5	1
12.0	1.5	8	dark.n.01, star.n.03, date.n.01, title.n.08, night.n.01	fade.v.01	n/a	5	1
13.5	1.5	9	dark.n.01, star.n.03, date.n.01, title.n.08, night.n.01	fade.v.01	n/a	5	1
15.0	1.5	10	dark.n.01, star.n.03, night.n.01	pan.v.01	n/a	5	1
16.5	1.5	11	dark.n.01, star.n.03, night.n.01	pan.v.01	n/a	5	1
18.0	1.5	12	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01	pan.v.01	n/a	5	2
19.5	1.5	13	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01	pan.v.01	n/a	5	2
21.0	1.5	14	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01	pan.v.01	n/a	5	2
22.5	1.5	15	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01	pan.v.01	n/a	5	2
24.0	1.5	16	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01, title.n.08	pan.v.01, appear.v.02	n/a	5	2
25.5	1.5	17	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01, title.n.08	pan.v.01, appear.v.02	n/a	5	2
27.0	1.5	18	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01, title.n.08	pan.v.01, appear.v.02	n/a	5	2
28.5	1.5	19	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01, title.n.08	fade.v.01	n/a	5	2
30.0	1.5	20	dark.n.01, star.n.03, night.n.01, light.n.02, building.n.01, dish antenna.n.01, signal tower.n.01, tree.n.01, ceiling.n.01, gloom.n.01	flicker.v.02	n/a	5	3
31.5	1.5	21	ceiling.n.01, gloom.n.01, light.n.02, dark.n.01, hallway.n.01	flicker.v.02	n/a	5	3
33.0	1.5	22	ceiling.n.01, gloom.n.01, light.n.02, dark.n.01, hallway.n.01	flicker.v.02	n/a	5	3
34.5	1.5	23	ceiling.n.01, gloom.n.01, light.n.02, dark.n.01, hallway.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	5	3
36.0	1.5	24	ceiling.n.01, gloom.n.01, light.n.02, dark.n.01, hallway.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	5	3
37.5	1.5	25	ceiling.n.01, gloom.n.01, light.n.02, dark.n.01, hallway.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	3
39.0	1.5	26	gloom.n.01, light.n.02, dark.n.01, hallway.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	4
40.5	1.5	27	 gloom.n.01, light.n.02, dark.n.01, hallway.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	4
42.0	1.5	28	gloom.n.01, light.n.02, dark.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	5
43.5	1.5	29	gloom.n.01, dark.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	5
45.0	1.5	30	gloom.n.01, dark.n.01, vault.n.02	flicker.v.02, pan.v.01	n/a	4	5
46.5	1.5	31	gloom.n.01, dark.n.01, vault.n.02	flicker.v.02, pan.v.01, open.v.03	n/a	1	10
48.0	1.5	32	gloom.n.01, dark.n.01, door.n.01, hallway.n01, alarm.n.01, man.n01	flicker.v.02, pan.v.01, open.v.03, panic.v.01, run.v.01, push.v.01	n/a	1	10
49.5	1.5	33	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01	flicker.v.02, panic.v.01, run.v.01	n/a	1	9
51.0	1.5	34	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01	flicker.v.02, panic.v.01, run.v.01	n/a	1	9
52.5	1.5	35	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01, shoes.n.01, floor.n.01	flicker.v.02, panic.v.01, run.v.01, turn.v.01	n/a	1	9
54.0	1.5	36	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01, shoes.n.01, floor.n.01, door.n.01	flicker.v.02, panic.v.01, run.v.01, turn.v.01	n/a	1	8
55.5	1.5	37	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01, shoes.n.01, floor.n.01, door.n.01	flicker.v.02, panic.v.01, run.v.01, turn.v.01	n/a	1	8
57.0	1.5	38	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01, door.n.01, button.n.02	flicker.v.02, panic.v.01, run.v.01, push.v.01	n/a	2	8
58.5	1.5	39	gloom.n.01, dark.n.01, hallway.n01, alarm.n.01, man.n01, fear.n.01, door.n.01, button.n.02, light.n.02	flicker.v.02, panic.v.01, run.v.01, push.v.01	n/a	2	8
