onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	building.n.01; sky.n.01; daylight.n.01; dish.n.05; smoke.n.01	n/a	n/a	5	1
4.5	1.5	3	building.n.01; sky.n.01; daylight.n.01; dish.n.05; smoke.n.01	n/a	n/a	5	1
6.0	1.5	4	building.n.01; sky.n.01; daylight.n.01; dish.n.05; smoke.n.01; man.n.01; headphones.n.01 	listen.v.01 	n/a	5	1
7.5	1.5	5	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03	n/a	4	4
9.0	1.5	6	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03	n/a	4	4
10.5	1.5	7	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03	n/a	4	4
12.0	1.5	8	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03; tilt.v.01	n/a	4	4
13.5	1.5	9	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03; tilt.v.01	n/a	4	4
15.0	1.5	10	man.n.01; headphones.n.01; dark.n.01; people.n.01	listen.v.01; speak.v.03;	n/a	4	4
16.5	1.5	11	man.n.01; headphones.n.01; dark.n.01	listen.v.01; speak.v.03;	n/a	4	4
18.0	1.5	12	man.n.01; headphones.n.01; dark.n.01; people.n.01	listen.v.01; speak.v.03;	n/a	4	4
19.5	1.5	13	 headphones.n.01; dark.n.01; people.n.01; desk.n.01; lamp.n.02; pen.n.01; paper.n.01; cup.n.03	listen.v.01; speak.v.03; turn.v.09	n/a	4	5
21.0	1.5	14	 headphones.n.01; dark.n.01; people.n.01; desk.n.01; lamp.n.02; pen.n.01; paper.n.01; cup.n.03	listen.v.01; speak.v.03; turn.v.09; write.v.09	n/a	4	5
22.5	1.5	15	 headphones.n.01; dark.n.01; people.n.01; desk.n.01; lamp.n.02; pen.n.01; paper.n.01; cup.n.03; cigarette.n.01	listen.v.01; speak.v.03; turn.v.09; write.v.09 smoke.v.01	n/a	4	5
24.0	1.5	16	 headphones.n.01; dark.n.01; people.n.01; desk.n.01; lamp.n.02; pen.n.01; paper.n.01; cup.n.03; cigarette.n.01	listen.v.01; speak.v.03; write.v.09 smoke.v.01	n/a	4	5
25.5	1.5	17	 headphones.n.01; dark.n.01; people.n.01; desk.n.01; lamp.n.02; pen.n.01; paper.n.01; cup.n.03; cigarette.n.01	listen.v.01; speak.v.03; write.v.09 smoke.v.01	n/a	4	5
27.0	1.5	18	telephone.n.01; woman.n.01; daylight.n.02; 	hold.v.03; breathe.v.01; question.v.03	Joyce Byers 	3	6
28.5	1.5	19	telephone.n.01; woman.n.01; daylight.n.02;	hold.v.03; breathe.v.01; speak.v.02	Joyce Byers 	3	6
30.0	1.5	20	telephone.n.01; woman.n.01; daylight.n.02; man.n.01	hold.v.03; breathe.v.01; speak.v.02; question.v.03; sit.v.01	Joyce Byers; Jonathan Byers	3	6
31.5	1.5	21	telephone.n.01; woman.n.01; man.n.01; couch.n.01; lamp.n.02; table.n.02	hold.v.03; speak.v.02; question.v.03; sit.v.01; 	Joyce Byers; Jonathan Byers	3	5
33.0	1.5	22	telephone.n.01; woman.n.01; man.n.01; couch.n.01; lamp.n.02; table.n.02	hold.v.03; speak.v.02; question.v.03; sit.v.01; 	Joyce Byers; Jonathan Byers	3	5
34.5	1.5	23	telephone.n.01; woman.n.01; man.n.01; couch.n.01; lamp.n.02; table.n.02; ruler.n.01; paper.n.01; pen.n.01	hold.v.03; speak.v.02; question.v.03; sit.v.01; write.v.07	Joyce Byers; Jonathan Byers	3	6
36.0	1.5	24	man.n.01; table.n.02; ruler.n.01; paper.n.01; pen.n.01	hold.v.03; speak.v.02; sit.v.01; write.v.07	Joyce Byers; Jonathan Byers	3	7
37.5	1.5	25	telephone.n.01; woman.n.01;	hold.v.03; speak.v.02; refuse.v.02	Joyce Byers 	3	7
39.0	1.5	26	telephone.n.01; woman.n.01;	hold.v.03; speak.v.02; refuse.v.02; exclaim.v.01	Joyce Byers 	2	7
40.5	1.5	27	telephone.n.01; woman.n.01; man.n.01	hold.v.03; speak.v.02; refuse.v.02; exclaim.v.01	Joyce Byers 	2	7
42.0	1.5	28	telephone.n.01; woman.n.01; man.n.01	hang up.v.01; scream.v.01	Joyce Byers; Jonathan Byers	1	9
43.5	1.5	29	window.n.01; daylight.n.02; woman.n.01; lamp.n.02; curtain.n.01	shout.v.01; pant.v.01; question.v.03	Joyce Byers	1	8
45.0	1.5	30	man.n.01; couch.n.01; lamp.n.02; woman.n.01; living room.n.01	advise.v.01; sit.v.01; lean on.v.01	Joyce Byers; Jonathan Byers	2	5
46.5	1.5	31	man.n.01; couch.n.01; lamp.n.02; woman.n.01; living room.n.01; vase.n.01	laugh.v.01; sigh.v.01	Joyce Byers; Jonathan Byers	2	5
48.0	1.5	32	man.n.01; couch.n.01; lamp.n.02; woman.n.01; living room.n.01; telephone.n.01; vase.n.01	 sigh.v.01; grab.v.01; look.v.01	Joyce Byers; Jonathan Byers	2	6
49.5	1.5	33	man.n.01; couch.n.01; lamp.n.02; woman.n.01; living room.n.01; telephone.n.01; vase.n.01	 sigh.v.01; grab.v.01; look.v.01; dial.v.02	Joyce Byers; Jonathan Byers	2	6
51.0	1.5	34	man.n.01; woman.n.01; living room.n.01; telephone.n.01; 	 grab.v.01; dial.v.02	Joyce Byers; Jonathan Byers	2	6
52.5	1.5	35	man.n.01; woman.n.01; living room.n.01; telephone.n.01; 	 hold.v.08; ring.v.01; breathe.v.01	Joyce Byers; Jonathan Byers	2	8
54.0	1.5	36	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; ring.v.01; breathe.v.01	Joyce Byers; Jonathan Byers	2	7
55.5	1.5	37	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; ring.v.01; laugh.v.01	Joyce Byers; Jonathan Byers	2	7
57.0	1.5	38	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; ring.v.01; breathe.v.01	Joyce Byers; Jonathan Byers	2	7
58.5	1.5	39	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; speak.v.01; 	Joyce Byers; Jonathan Byers	2	7
60.0	1.5	40	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; speak.v.01; 	Joyce Byers; Jonathan Byers	2	7
61.5	1.5	41	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; speak.v.01; 	Joyce Byers; Jonathan Byers	2	7
63.0	1.5	42	man.n.01; woman.n.01; living room.n.01; telephone.n.01; voicemail.n.01	 hold.v.08; speak.v.01; look.v.01	Joyce Byers; Jonathan Byers	2	7
