onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	outdoors.n.01; daytime.n.01; tree.n.01; chair.n.01; porch.n.01	rock.v.01		5.0	1.0
4.5	1.5	3	outdoors.n.01; daytime.n.01; tree.n.01; chair.n.01; porch.n.01	rock.v.01		5.0	1.0
6.0	1.5	4	indoors.n.01; cigarette.n.01; sadness.n.01	smoking.v.01		5.0	1.0
7.5	1.5	5	indoors.n.01; cigarette.n.01; sadness.n.01	smoking.v.01		5.0	1.0
9.0	1.5	6	indoors.n.01; cigarette.n.01; sadness.n.01	smoking.v.01; illuminate.v.01		5.0	1.0
10.5	1.5	7	indoors.n.01; cigarette.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; window.n.01	smoking.v.01; illuminate.v.01		5.0	1.0
12.0	1.5	8	indoors.n.01; cigarette.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; window.n.01	smoking.v.01; illuminate.v.01; bark.v.04		5.0	1.0
13.5	1.5	9	indoors.n.01; cigarette.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; window.n.01	smoking.v.01; illuminate.v.01; bark.v.04		5.0	1.0
15.0	1.5	10	indoors.n.01; cigarette.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; window.n.01	smoking.v.01; illuminate.v.01; bark.v.04		5.0	1.0
16.5	1.5	11	indoors.n.01; cigarette.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; window.n.01	smoking.v.01; illuminate.v.01; bark.v.04		5.0	1.0
18.0	1.5	12	indoors.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; attention.n.01; window.n.01	illuminate.v.01		5.0	1.0
19.5	1.5	13	indoors.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; attention.n.01; window.n.01	illuminate.v.01		5.0	1.0
21.0	1.5	14	indoors.n.01; sadness.n.01; dog.n.01; candle.n.01; kitchen.n.01; attention.n.01; window.n.01	illuminate.v.01		5.0	1.0
22.5	1.5	15	indoors.n.01; sadness.n.01; candle.n.01; television.n.01; attention.n.01; window.n.01	illuminate.v.01		5.0	1.0
24.0	1.5	16	indoors.n.01; sadness.n.01; candle.n.01; television.n.01; attention.n.01; window.n.01	illuminate.v.01		5.0	1.0
