onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	toaster.n.02; waffle.n.01; plate.n.04	eject.v.01; reach.v.03		5	3
4.5	1.5	3	kitchen.n.01; trench coat.n.01	steal.v.02	Mike Wheeler	5	4
6.0	1.5	4	kitchen.n.01; trench coat.n.01	store.v.01	Mike Wheeler	5	4
7.5	1.5	5	kitchen.n.01; trench coat.n.01	reach.v.03; place.v.01	Mike Wheeler	5	3
9.0	1.5	6	dinner table.n.01	eat.v.01	Mike Wheeler; Nancy Wheeler; Holly Wheeler	5	3
10.5	1.5	7	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	eat.v.01; stare.v.01	Mike Wheeler; Nancy Wheeler; Holly Wheeler	5	3
12.0	1.5	8	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	eat.v.01; confuse.v.02	Mike Wheeler; Nancy Wheeler; Karen Wheeler; Ted Wheeler	5	3
13.5	1.5	9	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	eat.v.01; stare.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Karen Wheeler; Ted Wheeler	5	3
15.0	1.5	10	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	eat.v.01; disgust.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler	5	3
16.5	1.5	11	dinner table.n.01; utensil.n.01; orange juice.n.01; newspaper.n.01	eat.v.01; stare.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
18.0	1.5	12	dinner table.n.01; utensil.n.01	eat.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
19.5	1.5	13	dinner table.n.01; utensil.n.01	chew.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
21.0	1.5	14	dinner table.n.01; utensil.n.01	chew.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler	5	3
22.5	1.5	15	dinner table.n.01	chew.v.01; speak.v.01; stare.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
24.0	1.5	16	dinner table.n.01	chew.v.01; speak.v.01; stare.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
25.5	1.5	17	dinner table.n.01; chair.n.01	stare.v.01; kick.v.03	Mike Wheeler; Nancy Wheeler; Ted Wheeler; Holly Wheeler	5	3
27.0	1.5	18	dinner table.n.01; utensil.n.01; syrup.n.01	stare.v.01; kick.v.03; speak.v.01	Mike Wheeler; Nancy Wheeler; Karen Wheeler; Ted Wheeler; Holly Wheeler	5	3
28.5	1.5	19	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	stare.v.01; speak.v.01	Mike Wheeler; Nancy Wheeler; Karen Wheeler; Ted Wheeler	5	3
30.0	1.5	20	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	speak.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler	5	3
31.5	1.5	21	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	stare.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler	5	3
33.0	1.5	22	dinner table.n.01; utensil.n.01; orange juice.n.01; syrup.n.01; newspaper.n.01	eat.v.01	Mike Wheeler; Nancy Wheeler; Ted Wheeler	5	3
34.5	1.5	23	room.n.01; phone.n.01	turn on..v.01	Eleven	5	3
36.0	1.5	24	room.n.01; phone.n.01	move.v.08	Eleven	5	3
37.5	1.5	25	room.n.01	look.v.01	Eleven	5	3
39.0	1.5	26	room.n.01; sheet.n.03	lift.v.01	Eleven; Mike Wheeler	5	3
40.5	1.5	27	room.n.01; sheet.n.04	lift.v.01	Eleven; Mike Wheeler	5	3
42.0	1.5	28	room.n.01	greet.v.01	Eleven; Mike Wheeler	5	3
43.5	1.5	29	room.n.01	stare.v.01; speak.v.01	Eleven; Mike Wheeler	5	3
45.0	1.5	30	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
46.5	1.5	31	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
48.0	1.5	32	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
49.5	1.5	33	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
51.0	1.5	34	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
52.5	1.5	35	room.n.01; trench coat.n.01	reach.v.03	Eleven; Mike Wheeler	5	3
54.0	1.5	36	room.n.01; waffle.n.01	give.v.03; speak.v.01	Eleven; Mike Wheeler	5	3
55.5	1.5	37	room.n.01; waffle.n.01	take.v.01; speak.v.04	Eleven; Mike Wheeler	5	3
57.0	1.5	38	room.n.01; waffle.n.01	eat.v.01	Eleven; Mike Wheeler	5	3
58.5	1.5	39	room.n.01; waffle.n.01	eat.v.01; speak.v.01	Eleven; Mike Wheeler	5	3
60.0	1.5	40	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
61.5	1.5	41	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
63.0	1.5	42	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
64.5	1.5	43	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
66.0	1.5	44	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
67.5	1.5	45	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
69.0	1.5	46	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
70.5	1.5	47	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
72.0	1.5	48	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
73.5	1.5	49	room.n.01	speak.v.01; stare.v.01	Eleven; Mike Wheeler	5	3
75.0	1.5	50	room.n.01	speak.v.01; stare.v.01	Eleven; Mike Wheeler	5	3
76.5	1.5	51	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
78.0	1.5	52	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
79.5	1.5	53	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
81.0	1.5	54	room.n.01	speak.v.01; stare.v.01	Eleven; Mike Wheeler	5	3
82.5	1.5	55	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
84.0	1.5	56	room.n.01	speak.v.01; stare.v.01	Eleven; Mike Wheeler	5	3
85.5	1.5	57	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
87.0	1.5	58	room.n.01	shake.v.09	Eleven; Mike Wheeler	5	3
88.5	1.5	59	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
90.0	1.5	60	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
91.5	1.5	61	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
93.0	1.5	62	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
94.5	1.5	63	room.n.01	chew.v.01; stare.v.01	Eleven; Mike Wheeler	5	3
96.0	1.5	64	room.n.01	shake.v.09	Eleven; Mike Wheeler	5	3
97.5	1.5	65	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
99.0	1.5	66	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
100.5	1.5	67	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
102.0	1.5	68	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
103.5	1.5	69	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
105.0	1.5	70	room.n.01	speak.v.01	Mike Wheeler	5	3
106.5	1.5	71	room.n.01	speak.v.01	Mike Wheeler	5	3
108.0	1.5	72	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
109.5	1.5	73	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
111.0	1.5	74	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
112.5	1.5	75	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
114.0	1.5	76	room.n.01	speak.v.01	Mike Wheeler	5	3
115.5	1.5	77	room.n.01	speak.v.01	Mike Wheeler	5	3
117.0	1.5	78	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
118.5	1.5	79	room.n.01	nod.v.02	Eleven; Mike Wheeler	5	3
120.0	1.5	80	room.n.01	nod.v.02; speak.v.01	Eleven; Mike Wheeler	5	3
121.5	1.5	81	room.n.01	speak.v.01	Mike Wheeler	5	3
123.0	1.5	82	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
124.5	1.5	83	room.n.01	sign.v.05	Eleven; Mike Wheeler	5	3
126.0	1.5	84	room.n.01	sign.v.05	Eleven; Mike Wheeler	5	3
127.5	1.5	85	room.n.01	sign.v.05	Eleven; Mike Wheeler	5	3
129.0	1.5	86	room.n.01	sign.v.05	Eleven; Mike Wheeler	5	3
130.5	1.5	87	room.n.01	sign.v.05	Eleven; Mike Wheeler	5	3
132.0	1.5	88	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
133.5	1.5	89	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
135.0	1.5	90	room.n.01	stare.v.01	Eleven; Mike Wheeler	5	3
136.5	1.5	91	room.n.01	speak.v.01	Mike Wheeler; Karen Wheeler; Eleven	5	3
138.0	1.5	92	room.n.01	speak.v.01	Mike Wheeler; Karen Wheeler; Eleven	5	3
139.5	1.5	93	room.n.01	speak.v.01	Mike Wheeler; Karen Wheeler; Eleven	5	3
141.0	1.5	94	room.n.01	speak.v.01	Eleven; Mike Wheeler	5	3
142.5	1.5	95	room.n.01	drop.v.02	Eleven; Mike Wheeler	5	3
144.0	1.5	96	room.n.01	stare.v.01	Eleven	5	3
145.5	1.5	97	room.n.01	stare.v.01	Eleven	5	3
147.0	1.5	98	room.n.01	stare.v.01	Eleven	5	3
148.5	1.5	99	room.n.01	stare.v.01	Eleven	5	3
150.0	1.5	100	office.n.01	speak.v.01; walk.v.01	Dr. Martin Brenner	5	3
151.5	1.5	101	office.n.01	speak.v.01; walk.v.01	Dr. Martin Brenner	5	3
153.0	1.5	102	office.n.01	speak.v.01; walk.v.01	Dr. Martin Brenner	5	3
154.5	1.5	103	office.n.01	walk.v.01	Dr. Martin Brenner	5	3
156.0	1.5	104	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
157.5	1.5	105	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
159.0	1.5	106	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
160.5	1.5	107	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
162.0	1.5	108	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
163.5	1.5	109	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
165.0	1.5	110	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
166.5	1.5	111	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
168.0	1.5	112	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
169.5	1.5	113	office.n.01	listen.v.01	Dr. Martin Brenner	5	3
171.0	1.5	114	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
172.5	1.5	115	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
174.0	1.5	116	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
175.5	1.5	117	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
177.0	1.5	118	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
178.5	1.5	119	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
180.0	1.5	120	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
181.5	1.5	121	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
183.0	1.5	122	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
184.5	1.5	123	forest.n.01	shout.v.02	Officer Powell; Officer Callahan; Chief Hopper	5	3
186.0	1.5	124	forest.n.01	speak.v.01	Officer Powell; Officer Callahan; Chief Hopper	5	3
