onset	duration	sample	nouns	verbs	characters	valence	arousal
39.0	1.5	26	window.n.01; curtain.n.01; man.n.01; woman.n.02; bedroom.n.01; bed.n.01; lamp.n.02; ottoman.n.04	crouch.v.01; enter.v.01	Nancy Wheeler; Steve Harrington	4	5
40.5	1.5	27	window.n.01; curtain.n.01; man.n.01; woman.n.02; bedroom.n.01; bed.n.01; lamp.n.02; ottoman.n.04	 enter.v.01; jump.v.01; stare.v.01	Nancy Wheeler; Steve Harrington	4	5
42.0	1.5	28	window.n.01; curtain.n.01; man.n.01; woman.n.02; bedroom.n.01; bed.n.01; lamp.n.02; ottoman.n.04	 enter.v.01; stand.v.01; stare.v.01	Nancy Wheeler; Steve Harrington	4	5
43.5	1.5	29	window.n.01; curtain.n.01; man.n.01; woman.n.02; bedroom.n.01; bed.n.01; lamp.n.02; ottoman.n.04; closet.n.01; slothes.n.01	look aroud.v.01; stand.v.01; stare.v.01	Nancy Wheeler; Steve Harrington	4	5
45.0	1.5	30	closet.n.01; slothes.n.01; man.n.01; light.n.01	stare.v.01	Steve Harrington	5	3
46.5	1.5	31	closet.n.01; slothes.n.01; man.n.01; light.n.01; lamp.n.02; painting.n.01;	stare.v.01	Steve Harrington; Nancy Wheeler 	5	3
48.0	1.5	32	window.n.01; lamp.n.02; painting.n.01; woman.n.01	sigh.v.01; walk.v.01; reach.v.03	Nancy Wheeler	5	3
49.5	1.5	33	window.n.01; lamp.n.02; painting.n.01; woman.n.01; curtain.n.01	close.v.01	Nancy Wheeler	5	1
51.0	1.5	34	Man.n.01; girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01	wash.v.01; stare.v.01; sit.v.01	Eleven	4	4
52.5	1.5	35	Man.n.01; girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01	wash.v.01; stare.v.01; sit.v.01	Eleven	4	4
54.0	1.5	36	Man.n.01; girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01	wash.v.01; stare.v.01; sit.v.01	Eleven	5	3
55.5	1.5	37	Man.n.01; girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; 	wash.v.01; stare.v.01; sit.v.01; eat.v.01	Eleven	6	4
57.0	1.5	38	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; 	 sit.v.01; eat.v.01	Eleven	6	4
58.5	1.5	39	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; man.n.01;	 sit.v.01; eat.v.01	Eleven	6	4
60.0	1.5	40	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; man.n.01;	 sit.v.01; eat.v.01; face.v.03; ask.v.03	Eleven	6	4
61.5	1.5	41	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; man.n.01;	 sit.v.01; eat.v.01; face.v.03; ask.v.03	Eleven	6	4
63.0	1.5	42	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; man.n.01;	 sit.v.01; eat.v.01; face.v.03; smile.v.01; converse.v.01	Eleven	7	5
64.5	1.5	43	 girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01; man.n.01;	 sit.v.01; eat.v.01; face.v.03;  converse.v.01; stare.v.01	Eleven	4	6
66.0	1.5	44	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; 	face.v.03;  converse.v.01; stare.v.01; pat.v.03	Eleven	6	6
67.5	1.5	45	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; 	face.v.03;  converse.v.01; stare.v.01; smile.v.01	Eleven	6	6
69.0	1.5	46	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; 	face.v.03;  converse.v.01; stare.v.01; smile.v.01	Eleven	6	6
70.5	1.5	47	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01	face.v.03; stare.v.01; smile.v.01; eat.v.01	Eleven	6	6
72.0	1.5	48	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; utensils.n.01; cook.n.01; dish.n.01; ice cream.n.01; spoon.n.01	face.v.03; stare.v.01; smile.v.01; eat.v.01; knock.v.02	Eleven	6	7
73.5	1.5	49	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01;	knock.v.02; look back.v.01	Eleven	4	7
75.0	1.5	50	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; spoon.n.01; dish.n.01; ice cream.n.01	face.v.03;  knock.v.02; look back.v.01	Eleven	4	7
76.5	1.5	51	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; spoon.n.01; dish.n.01; ice cream.n.01	face.v.03;  knock.v.02; look back.v.01	Eleven	4	7
78.0	1.5	52	man.n.01;  girl.n.01; kitchen.n.01; sink.n.01; spoon.n.01; dish.n.01; ice cream.n.01	face.v.03;  knock.v.02; look back.v.01; speak.v.03	Eleven	4	7
79.5	1.5	53	man.n.01; girl.n.01; kitchen.n.01; apron.n.01	speak.v.03	eleven 	4	7
81.0	1.5	54	man.n.01; girl.n.01; kitchen.n.01; apron.n.01; sink.n.01; utensils.n.01	speak.v.03; walk.v.01	Eleven	4	7
82.5	1.5	55	man.n.01; girl.n.01; kitchen.n.01; apron.n.01; sink.n.01; utensils.n.01	 walk.v.01; stare.v.01	Eleven	4	7
84.0	1.5	56	girl.n.01; kitchen.n.01; dish.n.01; utensils.n.01; 	face.v.03; sit.v.01; 	Eleven	3	7
85.5	1.5	57	girl.n.01; kitchen.n.01; dish.n.01; utensils.n.01; man.n.01;	face.v.03; sit.v.01; reach.v.03	Eleven	3	7
87.0	1.5	58	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; smile.v.01 		4	7
88.5	1.5	59	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; smile.v.01; ask.v.03; speak.v.03; 		4	7
90.0	1.5	60	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; smile.v.01; ask.v.03; speak.v.03; 		4	7
91.5	1.5	61	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; speak.v.03; 		4	7
93.0	1.5	62	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; speak.v.03; 		4	7
94.5	1.5	63	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; speak.v.03; 		4	7
96.0	1.5	64	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	open.v.01; speak.v.03; 		4	7
97.5	1.5	65	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	stare.v.01; open.v.01; speak.v.03; 		4	7
99.0	1.5	66	man.n.01; nighttime.n.01; woman.n.01; door.n.01 	stare.v.01; open.v.01; speak.v.03; 		4	7
100.5	1.5	67	man.n.01; nighttime.n.01; woman.n.01; door.n.01; car.n.01; window.n.01; switch.n.01; apron.n.01	stare.v.01; open.v.01; speak.v.03; 		4	7
102.0	1.5	68	man.n.01; nighttime.n.01; woman.n.01; door.n.01; car.n.01; window.n.01; switch.n.01; apron.n.01	stare.v.01; open.v.01; speak.v.03; look back.v.01;		4	7
103.5	1.5	69	man.n.01; nighttime.n.01; woman.n.01; door.n.01; car.n.01; window.n.01; switch.n.01; girl.n.01; kitchen.n.01;	stare.v.01; open.v.01; speak.v.03; face.v.03	Eleven	3	7
105.0	1.5	70	girl.n.01; kitchen.n.01; dish.n.01; man.n.01; woman.n.01; door.n.01; ladle.n.01; pan.n.01; cash register.n.01; 	face.v.03	eleven	3	7
106.5	1.5	71	kitchen.n.01; dish.n.01; man.n.01; woman.n.01; door.n.01; ladle.n.01; pan.n.01; cash register.n.01; 	speak.v.03		3	7
108.0	1.5	72	man.n.01; woman.n.01; nighttime.n.01	speak.v.03; 		3	7
109.5	1.5	73	man.n.01; woman.n.01; nighttime.n.01	speak.v.03; smile.v.01		3	7
111.0	1.5	74	man.n.01; woman.n.01; nighttime.n.01	speak.v.03; smile.v.01; ask.v.03; look around.v.01		3	7
112.5	1.5	75	man.n.01; woman.n.01; nighttime.n.01	speak.v.03; smile.v.01; look around.v.01; turn to.v.02		3	7
114.0	1.5	76	man.n.01; woman.n.01; nighttime.n.01; window.n.01; car.n.01; switch.n.01; 	walk.v.01 speak.v.03		3	7
115.5	1.5	77	man.n.01; woman.n.01; nighttime.n.01; window.n.01;  door.n.01	walk.v.01 speak.v.03		3	7
117.0	1.5	78	man.n.01; woman.n.01; nighttime.n.01; window.n.01;  door.n.01; table.n.01; cash register.n.01 	walk.v.01 speak.v.03		3	7
118.5	1.5	79	man.n.01; woman.n.01; nighttime.n.01; window.n.01;  door.n.01; table.n.01; cash register.n.01; back.n.01	walk.v.01 speak.v.03		3	7
120.0	1.5	80	man.n.01; woman.n.01; gun.n.01; girl.n.01; kitchen.n.01	hold.v.03; stare.v.01; flinch.v.01; shoot.v.03	eleven	1	9
121.5	1.5	81	man.n.01; woman.n.01; gun.n.01; girl.n.01; kitchen.n.01; dish.n.01 ladle.n.01; pan.n.01; cash register.n.01	hold.v.03; stare.v.01; aim.v.01; fall.v.02	eleven	1	9
123.0	1.5	82	man.n.01; woman.n.01; gun.n.01; girl.n.01; kitchen.n.01; dish.n.01 ladle.n.01; pan.n.01; cash register.n.01	hold.v.03; stare.v.01; aim.v.01; gasp.v.01 	eleven	1	9
124.5	1.5	83	girl.n.01; table.n.01; door.n.01; kitchen.n.01 	run.v.01; gasp.v.01	Eleven	1	9
126.0	1.5	84	girl.n.01; table.n.01; door.n.01; kitchen.n.01; hallway.n.01	run.v.01; open.v.01	Eleven	1	9
127.5	1.5	85	girl.n.01; storage.n.01; container.n.01; man.n.01; gun.n.01; 	run.v.01; aim.v.01; stare.v.01; gasp.v.01	Eleven	1	9
129.0	1.5	86	girl.n.01; storage.n.01; container.n.01; man.n.01; gun.n.01; door.n.01; switch.n.01	 aim.v.01; stare.v.01; gasp.v.01	Eleven	1	9
130.5	1.5	87	gun.n.01; door.n.01; switch.n.01; woman.n.01; men.n.01; window.n.01 	 aim.v.01; stare.v.01; walk.v.01; look around.v.01		1	9
132.0	1.5	88	woman.n.01; men.n.01; window.n.01; nighttime.n.01; curtain.n.01	walk.v.01; look around.v.01		1	9
133.5	1.5	89	woman.n.01; men.n.01; window.n.01; nighttime.n.01; curtain.n.01; hallway.n.01; door.n.01 	walk.v.01; face.v.03		1	9
135.0	1.5	90	man.n.01; hallway.n.01; door.n.01	walk.v.01 speak.v.03		1	9
136.5	1.5	91	man.n.01; walk.n.01; men.n.01; storage.n.01; container.n.01; lie.n.01; door.n.01	walk.v.01; stare.v.01 		1	9
138.0	1.5	92	man.n.01; walk.n.01; men.n.01; storage.n.01; container.n.01; lie.n.01; door.n.01; spoon.n.01	 stare.v.01 		1	9
139.5	1.5	93	man.n.01; woman.n.01; storage.n.01; cntainer.n.01	stare.v.01		2	9
141.0	1.5	94	man.n.01; woman.n.01; storage.n.01; cntainer.n.01; door.n.01; nighttime.n.01	stare.v.01; walk.v.01; look around.v.01 		3	8
142.5	1.5	95	light.n.02; man.n.01; stair.n.01; door.n.01	walk.v.01; look around.v.01		3	8
144.0	1.5	96	light.n.02; man.n.01; stair.n.01; door.n.01	walk.v.01; look around.v.01		3	8
145.5	1.5	97	light.n.02; man.n.01; stair.n.01; door.n.01; tree.n.01	look around.v.01		3	8
147.0	1.5	98	light.n.02; man.n.01;  tree.n.01	look around.v.01		3	8
148.5	1.5	99	light.n.02; man.n.01;  tree.n.01	look around.v.01		3	8
150.0	1.5	100	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01	bicycle.v.01	lucas sinclair; mike wheeler; dustin henderson	4	7
151.5	1.5	101	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01	bicycle.v.01	lucas sinclair; mike wheeler; dustin henderson	4	7
153.0	1.5	102	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01	bicycle.v.01	lucas sinclair; mike wheeler; dustin henderson	4	7
154.5	1.5	103	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	bicycle.v.01	lucas sinclair; mike wheeler; dustin henderson	4	7
156.0	1.5	104	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	bicycle.v.01	 mike wheeler;	4	7
157.5	1.5	105	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	bicycle.v.01; halt.v.02	mike wheeler; lucas sinclair; dustin henderson	4	7
159.0	1.5	106	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	halt.v.02; breathe.v.01	mike wheeler; lucas sinclair; dustin henderson	4	7
160.5	1.5	107	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	halt.v.02; breathe.v.01	mike wheeler; lucas sinclair; dustin henderson	4	7
162.0	1.5	108	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02; stripe.n.01; bar.n.03	breathe.v.01; 	mike wheeler; lucas sinclair; dustin henderson	4	7
163.5	1.5	109	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02; 	breathe.v.01; raise.v.03; face.v.03; speak.v.03	Dustin Henderson; Mike Wheeler 	4	6
165.0	1.5	110	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; 	breathe.v.01; raise.v.03; face.v.03; speak.v.03	Dustin Henderson; Mike Wheeler 	4	6
166.5	1.5	111	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01;	 face.v.03; touch.v.01; 	Dustin Henderson; Mike Wheeler 	4	6
168.0	1.5	112	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02; 	 face.v.03; touch.v.01; wipe.v.01; speak.v.03	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
169.5	1.5	113	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02; 	 speak.v.03; turn to.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
171.0	1.5	114	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; 	 speak.v.03; turn to.v.01; grasp.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
172.5	1.5	115	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01;	 speak.v.03; grasp.v.01; get on.v.03	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
174.0	1.5	116	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01;	 speak.v.03; grasp.v.01; get on.v.03; walk.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
175.5	1.5	117	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01;	 speak.v.03; grasp.v.01; get on.v.03; walk.v.01; stare.v.01; raise.v.02	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	6
177.0	1.5	118	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; stripe.n.02; bar.n.02	 speak.v.03; grasp.v.01; walk.v.01; stare.v.01; raise.v.02	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
178.5	1.5	119	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; stripe.n.02; bar.n.02	 speak.v.03; walk.v.01; stare.v.01; raise.v.02; breathe.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
180.0	1.5	120	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; stripe.n.02; bar.n.02	  stare.v.01; breathe.v.01	Dustin Henderson; 	4	7
181.5	1.5	121	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; stripe.n.01; bar.n.03	  stare.v.01; breathe.v.01; walk.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
183.0	1.5	122	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01;	  stare.v.01; breathe.v.01; speak.v.03; run.v.01	Dustin Henderson; 	4	7
184.5	1.5	123	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02	  stare.v.01; breathe.v.01; speak.v.03; run.v.01; drop.v.01	Dustin Henderson; 	4	7
186.0	1.5	124	tree.n.01; nighttime.n.01; street.n.01; bicycle.n.01; kid.n.01; light.n.02; stripe.n.01; bar.n.03	 speak.v.03; run.v.01; drop.v.01; stand.v.01; raise.v.02	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
187.5	1.5	125	tree.n.01; nighttime.n.01;  kid.n.01; light.n.02; stripe.n.01; bar.n.03	 run.v.01; STAND.V.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
189.0	1.5	126	tree.n.01; nighttime.n.01;  kid.n.01; light.n.02; stripe.n.01; bar.n.03	 run.v.01; STAND.V.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
190.5	1.5	127	tree.n.01; nighttime.n.01;  kid.n.01; light.n.02; stripe.n.01; bar.n.03	 run.v.01; walk.v.01	Dustin Henderson; Mike Wheeler; Lucas Sinclair	4	7
192.0	1.5	128	tree.n.01; nighttime.n.01;  kid.n.01; light.n.02; stripe.n.01; bar.n.03; man.n.01; hand.n.01; card.n.04; handwriting.n.01	 ask.v.03		5	4
193.5	1.5	129	tree.n.01; nighttime.n.01;  kid.n.01; light.n.02; stripe.n.01; bar.n.03; man.n.01; hand.n.01; card.n.04; handwriting.n.01	 ask.v.03		5	4
195.0	1.5	130	man.n.01; hand.n.01; card.n.04; handwriting.n.01; bedroom.n.01; woman.n.01	 ask.v.03; stare.v.01	Nancy Wheeler	5	4
196.5	1.5	131	woman.n.01; bedroom.n.01; light.n.02; 	stare.v.01; answer.v.01	Nancy Wheeler 	5	4
198.0	1.5	132	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04	stare.v.01; answer.v.01	Nancy Wheeler; Steve Harrington	5	4
199.5	1.5	133	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; answer.v.01	Nancy Wheeler; Steve Harrington	5	4
201.0	1.5	134	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Nancy Wheeler; Steve Harrington	5	4
202.5	1.5	135	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Nancy Wheeler; Steve Harrington	5	4
204.0	1.5	136	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Nancy Wheeler; Steve Harrington	5	4
205.5	1.5	137	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03; answer.v.01	Nancy Wheeler; Steve Harrington	5	4
207.0	1.5	138	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03; answer.v.01; flick.v.03	Nancy Wheeler; Steve Harrington	5	4
208.5	1.5	139	man.n.01; card.n.04	ask.v.03; stare.v.01	Steve Harrington	5	3
210.0	1.5	140	man.n.01; card.n.04; woman.n.01; curtain.n.01	ask.v.03; stare.v.01; speak.v.01	Steve Harrington; Nancy Wheeler 	5	3
211.5	1.5	141	man.n.01; card.n.04; woman.n.01; curtain.n.01	 stare.v.01; sigh.v.01	Steve Harrington; Nancy Wheeler 	5	3
213.0	1.5	142	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Steve Harrington; Nancy Wheeler 	3	4
214.5	1.5	143	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Steve Harrington; Nancy Wheeler 	3	4
216.0	1.5	144	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Steve Harrington; Nancy Wheeler 	3	4
217.5	1.5	145	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; ask.v.03	Steve Harrington; Nancy Wheeler 	3	4
219.0	1.5	146	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; speak.v.01; reach.v.03	Steve Harrington; Nancy Wheeler 	3	4
220.5	1.5	147	woman.n.01; bedroom.n.01; light.n.02; bed.n.01; curtain.n.01; window.n.01; lamp.n.02; man.n.01; card.n.04; table.n.01; telephone.n.01	stare.v.01; speak.v.01; reach.v.03; recline.v.03	Steve Harrington; Nancy Wheeler 	3	4
222.0	1.5	148	man.n.01	ask.v.03; recline.v.03	Steve Harrington	4	3
223.5	1.5	149	man.n.01; woman.n.01; curtain.n.01	ask.v.03; recline.v.03	Steve Harrington; Nancy Wheeler 	4	3
225.0	1.5	150	woman.n.01; window.n.01; curtain.n.01; bedroom.n.01	stare.v.01; ask.v.03	Nancy Wheeler	4	3
226.5	1.5	151	woman.n.01; window.n.01; curtain.n.01; bedroom.n.01; man.n.01	stare.v.01; ask.v.03; answer.v.01;	Nancy Wheeler; Steve Harrington	4	3
228.0	1.5	152	woman.n.01; window.n.01; curtain.n.01; bedroom.n.01; man.n.01	stare.v.01; ask.v.03; answer.v.01; recline.v.03; flick.v.03	Nancy Wheeler; Steve Harrington	4	3
229.5	1.5	153	woman.n.01; window.n.01; curtain.n.01; bedroom.n.01; man.n.01	stare.v.01; ask.v.03; answer.v.01; recline.v.03; flick.v.03	Nancy Wheeler; Steve Harrington	4	3
