onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; car.n.01; person.n.01; fence.n.01	walk.v.01; talk.v.01; ring.v.01	n/a	5	1
4.5	1.5	3	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; car.n.01; person.n.01; fence.n.01	walk.v.01; talk.v.01	Jonathan Byers; Nancy Wheeler	5	1
6.0	1.5	4	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; car.n.01; person.n.01; fence.n.01; map.n.01	walk.v.01; talk.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
7.5	1.5	5	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; car.n.01; person.n.01; fence.n.01; map.n.01	walk.v.01; talk.v.01; point.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
9.0	1.5	6	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; person.n.01; fence.n.01; map.n.01	walk.v.01; talk.v.01; inhale.v.02; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
10.5	1.5	7	sky.n.01; tree.n.01; church.n.01; tomb.n.01; cemetery.n.01; person.n.01; fence.n.01; map.n.01	talk.v.01; point.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
12.0	1.5	8	map.n.01	talk.v.01; point.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
13.5	1.5	9	sky.n.01; tree.n.01; tomb.n.01; cemetery.n.01; fence.n.01; map.n.01	talk.v.01; point.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
15.0	1.5	10	sky.n.01; tree.n.01; tomb.n.01; cemetery.n.01; fence.n.01; map.n.01	talk.v.01; hold.v.02; turn.v.01	Jonathan Byers; Nancy Wheeler	5	1
16.5	1.5	11	sky.n.01; tree.n.01; tomb.n.01; cemetery.n.01; fence.n.01; map.n.01	talk.v.01; hold.v.02; turn.v.01	Jonathan Byers; Nancy Wheeler	5	1
18.0	1.5	12	sky.n.01; fence.n.01; branch.n.02; map.n.01	talk.v.01; hold.v.02	Jonathan Byers; Nancy Wheeler	5	1
19.5	1.5	13	sky.n.01; fence.n.01; branch.n.02; map.n.01; person.n.01	talk.v.01; hold.v.02; walk.v.01; stare.v.01	Jonathan Byers; Nancy Wheeler	5	1
