onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	house.n.01; porch.n.01; forest.n.02; bench.n.01	n/a	n/a	5	4
4.5	1.5	3	house.n.01; porch.n.01; forest.n.02; bench.n.01	n/a	n/a	5	4
6.0	1.5	4	house.n.01; room.n.01; cigarette.n.01; dog.n.01	smoke.v.01	Joyce Byers	5	4
7.5	1.5	5	house.n.01; room.n.01; cigarette.n.01; dog.n.01	smoke.v.01	Joyce Byers	5	4
9.0	1.5	6	house.n.01; room.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	smoke.v.01	Joyce Byers	5	4
10.5	1.5	7	house.n.01; kitchen.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	smoke.v.01; look.v.01	Joyce Byers	5	4
12.0	1.5	8	house.n.01; kitchen.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	smoke.v.01; look.v.01; bark.v.04	Joyce Byers	5	4
13.5	1.5	9	house.n.01; kitchen.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	smoke.v.01; look.v.01; bark.v.04	Joyce Byers	5	4
15.0	1.5	10	house.n.01; kitchen.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	smoke.v.01; look.v.01; bark.v.04	Joyce Byers	5	4
16.5	1.5	11	house.n.01; kitchen.n.01; cigarette.n.01; dog.n.01; decoration.n.01; lights.n.02	look.v.01; bark.v.04; walk.v.01	Joyce Byers	5	4
18.0	1.5	12	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
19.5	1.5	13	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
21.0	1.5	14	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
22.5	1.5	15	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
24.0	1.5	16	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
25.5	1.5	17	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; stand.v.01	Joyce Byers	5	4
27.0	1.5	18	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
28.5	1.5	19	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
30.0	1.5	20	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
31.5	1.5	21	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
33.0	1.5	22	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
34.5	1.5	23	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
36.0	1.5	24	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
37.5	1.5	25	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01	Joyce Byers	5	4
39.0	1.5	26	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
40.5	1.5	27	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
42.0	1.5	28	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
43.5	1.5	29	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
45.0	1.5	30	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
46.5	1.5	31	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; touch.v.02; turn.v.02	Joyce Byers	5	4
48.0	1.5	32	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
49.5	1.5	33	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02	look.v.01; walk.v.01; turn.v.02	Joyce Byers	5	4
51.0	1.5	34	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02; furniture.n.01	look.v.01; push.v.01	Joyce Byers	5	4
52.5	1.5	35	house.n.01; room.n.01; decoration.n.01; lights.n.02; television.n.02; furniture.n.01	look.v.01; push.v.01	Joyce Byers	5	4
54.0	1.5	36	house.n.01; room.n.01; decoration.n.01; lights.n.02; furniture.n.01	look.v.01; open.v.01	Joyce Byers	5	4
55.5	1.5	37	house.n.01; room.n.01; decoration.n.01; lights.n.02; furniture.n.01	look.v.01; open.v.01	Joyce Byers	5	4
57.0	1.5	38	house.n.01; room.n.01; decoration.n.01; lights.n.02; furniture.n.01	look.v.01; open.v.01	Joyce Byers	5	4
58.5	1.5	39	house.n.01; room.n.01; decoration.n.01; lights.n.02	look.v.01; grab.v.05	Joyce Byers	5	4
60.0	1.5	40	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03	Joyce Byers	4	4
61.5	1.5	41	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03	Joyce Byers	4	4
63.0	1.5	42	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03	Joyce Byers	4	4
64.5	1.5	43	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03	Joyce Byers	4	4
66.0	1.5	44	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03	Joyce Byers	4	4
67.5	1.5	45	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; call.v.09	Joyce Byers	4	4
69.0	1.5	46	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; call.v.09	Joyce Byers	4	4
70.5	1.5	47	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; call.v.09	Joyce Byers	4	4
72.0	1.5	48	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	6	4
73.5	1.5	49	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	6	4
75.0	1.5	50	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	6	4
76.5	1.5	51	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; talk.v.01	Joyce Byers	5	4
78.0	1.5	52	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; talk.v.01; request.v.02	Joyce Byers	5	4
79.5	1.5	53	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; talk.v.01; request.v.02	Joyce Byers	5	4
81.0	1.5	54	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; talk.v.01; request.v.02	Joyce Byers	5	4
82.5	1.5	55	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; talk.v.01; request.v.02	Joyce Byers	5	4
84.0	1.5	56	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; talk.v.01; request.v.02; smile.v.01	Joyce Byers	6	4
85.5	1.5	57	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	5	4
87.0	1.5	58	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	5	4
88.5	1.5	59	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
90.0	1.5	60	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
91.5	1.5	61	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
93.0	1.5	62	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
94.5	1.5	63	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
96.0	1.5	64	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
97.5	1.5	65	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01	Joyce Byers	5	4
99.0	1.5	66	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01; question.v.03	Joyce Byers	6	4
100.5	1.5	67	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	6	4
102.0	1.5	68	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	6	4
103.5	1.5	69	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	5	4
105.0	1.5	70	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; talk.v.01; question.v.03	Joyce Byers	5	4
106.5	1.5	71	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	5	4
108.0	1.5	72	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	5	4
109.5	1.5	73	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	5	4
111.0	1.5	74	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01; light.n.04	look.v.01; hold.v.01; sit.v.03; smile.v.01	Joyce Byers	6	4
112.5	1.5	75	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	5	4
114.0	1.5	76	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	5	4
115.5	1.5	77	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	5	4
117.0	1.5	78	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; smile.v.01; sigh.v.02	Joyce Byers	5	4
118.5	1.5	79	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; request.v.02	Joyce Byers	5	4
120.0	1.5	80	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; request.v.02	Joyce Byers	5	4
121.5	1.5	81	house.n.01; room.n.01; decoration.n.01; lights.n.02; cabinet.n.01	look.v.01; hold.v.01; sit.v.03; request.v.02	Joyce Byers	5	4
