onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	nighttime.n.01; house.n.01; music.n.01; light.n.02; outdoors.n.01			5	1
4.5	1.5	3	nighttime.n.01; house.n.01; music.n.01; light.n.02; outdoors.n.01			5	1
6.0	1.5	4	indoors.n.01; nighttime.n.01; chair.n.01; box.n.01	sleep.v.01	Joyce Byers	5	1
7.5	1.5	5	indoors.n.01; nighttime.n.01; chair.n.01; box.n.01	sleep.v.01	Joyce Byers	5	1
9.0	1.5	6	indoors.n.01; nighttime.n.01; chair.n.01; box.n.01	sleep.v.01	Joyce Byers	5	1
10.5	1.5	7	indoors.n.01; nighttime.n.01; chair.n.01; box.n.01	sleep.v.01	Joyce Byers	5	1
12.0	1.5	8	indoors.n.01; nighttime.n.01; chair.n.01	sleep.v.01	Joyce Byers	5	1
13.5	1.5	9	indoors.n.01; nighttime.n.01; chair.n.01	sleep.v.01	Joyce Byers	5	1
15.0	1.5	10	indoors.n.01; nighttime.n.01; chair.n.01	sleep.v.01; ring.v.01	Joyce Byers	5	1
16.5	1.5	11	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01	Joyce Byers	5	1
18.0	1.5	12	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01	Joyce Byers	5	1
19.5	1.5	13	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01	Joyce Byers	5	1
21.0	1.5	14	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01	Joyce Byers	5	1
22.5	1.5	15	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten	Joyce Byers	1	5
24.0	1.5	16	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten	Joyce Byers	1	5
25.5	1.5	17	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten	Joyce Byers	1	5
27.0	1.5	18	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten	Joyce Byers	1	5
28.5	1.5	19	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01	Joyce Byers	1	5
30.0	1.5	20	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01	Joyce Byers	1	5
31.5	1.5	21	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01	Joyce Byers	1	5
33.0	1.5	22	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01	Joyce Byers	1	5
34.5	1.5	23	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
36.0	1.5	24	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
37.5	1.5	25	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
39.0	1.5	26	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
40.5	1.5	27	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
42.0	1.5	28	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01	Joyce Byers	1	5
43.5	1.5	29	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
45.0	1.5	30	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
46.5	1.5	31	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
48.0	1.5	32	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
49.5	1.5	33	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
51.0	1.5	34	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; implore.v.01; flicker.v.03	Joyce Byers	1	7
52.5	1.5	35	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02; lighning.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01	Joyce Byers	1	9
54.0	1.5	36	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01	Joyce Byers	1	3
55.5	1.5	37	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
57.0	1.5	38	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
58.5	1.5	39	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
60.0	1.5	40	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
61.5	1.5	41	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
63.0	1.5	42	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
64.5	1.5	43	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01; slam.v.02	Joyce Byers	1	3
66.0	1.5	44	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
67.5	1.5	45	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
69.0	1.5	46	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
70.5	1.5	47	indoors.n.01; nighttime.n.01; chair.n.01; telephone.n.01; light.n.02	wake.v.01; alarm.v.01; frighten; cry.v.01; drop.v.01; implore.v.01	Joyce Byers	1	3
