onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	toaster.n.02; waffle.n.01; inside.n.01	grab.v.03		5.0	1.0
4.5	1.5	3	toaster.n.02; waffle.n.01; inside.n.01; chair.n.01	securing.v.01	Mike Wheeler	5.0	5.0
6.0	1.5	4	toaster.n.02; waffle.n.01; inside.n.01; chair.n.01	securing.v.01	Mike Wheeler	5.0	5.0
7.5	1.5	5	toaster.n.02; waffle.n.01; inside.n.01; chair.n.01	placing.v.01	Mike Wheeler	5.0	3.0
9.0	1.5	6	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
10.5	1.5	7	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
12.0	1.5	8	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler; Mike's Mom	5.0	1.0
13.5	1.5	9	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler; Mike's Mom	5.0	1.0
15.0	1.5	10	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
16.5	1.5	11	table.n.02; waffle.n.01; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
18.0	1.5	12	table.n.02; inside.n.01; disgust.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
19.5	1.5	13	table.n.02; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
21.0	1.5	14	table.n.02; inside.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	5.0	1.0
22.5	1.5	15	table.n.02; inside.n.01; quarrel.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	3.0	1.0
24.0	1.5	16	table.n.02; inside.n.01; quarrel.n.01; sarcasm.n.01	eating.v.01	Mike Wheeler; Nancy Wheeler	3.0	1.0
25.5	1.5	17	table.n.02; inside.n.01; stare.n.01; silence.n.01	eating.v.01; kicking.v.01	Mike Wheeler; Nancy Wheeler	3.0	1.0
27.0	1.5	18	table.n.02; inside.n.01; stare.n.01	eating.v.01; kicking.v.01	Mike Wheeler; Nancy Wheeler; Mike's Mom	3.0	1.0
