onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	toaster.n.02; plate.n.04; waffle.n.01; phone.n.01	 reach.v.03	n/a	5	4
4.5	1.5	3	toaster.n.02; waffle.n.01; coat.n.01	reach.v.03; hide.v.01	Mike Wheeler	4	6
6.0	1.5	4	toaster.n.02; waffle.n.01; coat.n.01	reach.v.03; serve.v.05	Mike Wheeler	4	5
7.5	1.5	5	waffle.n.01	eat.v.02; devour.v.03	Mike Wheeler; Nancy Wheeler; Mike's little sister	5	4
9.0	1.5	6	waffle.n.01	eat.v.02; devour.v.03	Mike Wheeler; Nancy Wheeler; Mike's little sister	5	4
10.5	1.5	7	waffle.n.01; table.n.03; fork.n.01; disgust.n.01	eat.v.02; devour.v.03; cut.v.01	Mike Wheeler; Nancy Wheeler; Mike's mom	5	5
12.0	1.5	8	waffle.n.01; table.n.03; fork.n.01; disgust.n.01	eat.v.02; devour.v.03; cut.v.01	Mike Wheeler; Nancy Wheeler; Mike's mom	5	5
13.5	1.5	9	waffle.n.01; table.n.03; fork.n.01; disgust.n.01	eat.v.02; devour.v.03; cut.v.01	Mike Wheeler; Nancy Wheeler; Mike's mom	5	5
15.0	1.5	10	waffle.n.01; table.n.03; fork.n.01; disgust.n.01	eat.v.02; devour.v.03; cut.v.01	Mike Wheeler; Nancy Wheeler	5	5
16.5	1.5	11	waffle.n.01; table.n.03; fork.n.01; disgust.n.01	eat.v.02; devour.v.03; cut.v.01; eye.v.01	Mike Wheeler; Nancy Wheeler	5	5
18.0	1.5	12	waffle.n.01	eat.v.02; question.v.05	Mike Wheeler; Nancy Wheeler	5	5
19.5	1.5	13	waffle.n.01	eat.v.02; question.v.05	Mike Wheeler; Nancy Wheeler	5	6
21.0	1.5	14	waffle.n.01; fork.n.01	eat.v.02; defend.v.07	Mike Wheeler; Nancy Wheeler	5	6
22.5	1.5	15	room.n.01;fork.n.01	question.v.05; confused.v.02	Mike Wheeler; Nancy Wheeler	5	6
24.0	1.5	16	room.n.01	question.v.05; squint.v.03	Mike Wheeler; Nancy Wheeler	5	6
25.5	1.5	17	room.n.01; chair.n.01	glare.v.02; kick.v.01; stare.v.01	Mike Wheeler; Nancy Wheeler	5	6
27.0	1.5	18	room.n.01; chair.n.01	glare.v.02; kick.v.01; stare.v.01; question.v.01	Mike Wheeler; Nancy Wheeler; Mike's mom	5	6
28.5	1.5	19	room.n.01; table.n.02	stare.v.01; question.v.01; chew.v.01	Mike Wheeler; Nancy Wheeler; Mike's mom	5	6
30.0	1.5	20	room.n.01; table.n.02	stare.v.01; question.v.01; chew.v.01; conceal.v.02	Mike Wheeler; Nancy Wheeler	5	6
31.5	1.5	21	room.n.01; table.n.02	stare.v.01	Mike Wheeler; Nancy Wheeler	5	6
33.0	1.5	22	waffle.n.01; table.n.03	eat.v.02; straighten.v.03; slouch.v.01	Mike Wheeler; Nancy Wheeler	5	6
34.5	1.5	23	room.n.01; radio.n.01; blanket.n.01	press.v.01	Eleven	5	5
36.0	1.5	24	room.n.01; radio.n.01; blanket.n.01	press.v.01	Eleven	5	5
37.5	1.5	25	room.n.01	look.v.01	Eleven	5	5
39.0	1.5	26	room.n.01; blanket.n.01	uncover.v.02	Mike Wheeler	5	5
40.5	1.5	27	room.n.01; blanket.n.01	uncover.v.02; kneel.v.01	Mike Wheeler	5	5
42.0	1.5	28	room.n.01; blanket.n.01	kneel.v.01; greet.v.01	Mike Wheeler	6	5
43.5	1.5	29	room.n.01; blanket.n.01	kneel.v.01; stare.v.01	Mike Wheeler; Eleven	6	5
45.0	1.5	30	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	5
46.5	1.5	31	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	5
48.0	1.5	32	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
49.5	1.5	33	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
51.0	1.5	34	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
52.5	1.5	35	room.n.01; blanket.n.01; coat.n.01	look.v.01; reach.v.03	Mike Wheeler; Eleven	5	4
54.0	1.5	36	room.n.01; blanket.n.01; waffle.n.01; radio.n.01	look.v.01; reach.v.03; hand.v.01	Mike Wheeler; Eleven	5	4
55.5	1.5	37	room.n.01; blanket.n.01; waffle.n.01; radio.n.01	look.v.01; reach.v.03	Mike Wheeler; Eleven	5	4
57.0	1.5	38	room.n.01; blanket.n.01; waffle.n.01; radio.n.01	look.v.01; reach.v.03; eat.v.02	Mike Wheeler; Eleven	5	4
58.5	1.5	39	room.n.01; blanket.n.01; waffle.n.01; radio.n.01	look.v.01; eat.v.02; talking.v.01	Mike Wheeler; Eleven	5	4
60.0	1.5	40	room.n.01; blanket.n.01	look.v.01; talking.v.01; point.v.01	Mike Wheeler; Eleven	5	4
61.5	1.5	41	room.n.01; blanket.n.01; waffle.n.01	look.v.01; talking.v.01; point.v.01; eat.v.02	Mike Wheeler; Eleven	5	4
63.0	1.5	42	room.n.01; blanket.n.01; waffle.n.01	look.v.01; talking.v.01; direct.v.05	Mike Wheeler; Eleven	5	4
64.5	1.5	43	room.n.01; blanket.n.01; waffle.n.01	look.v.01; talking.v.01; direct.v.05; eat.v.02	Mike Wheeler; Eleven	5	4
66.0	1.5	44	room.n.01; blanket.n.01	look.v.01; talking.v.01; direct.v.05	Mike Wheeler; Eleven	5	4
67.5	1.5	45	room.n.01; blanket.n.01	look.v.01; talking.v.01; direct.v.05	Mike Wheeler; Eleven	5	4
69.0	1.5	46	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
70.5	1.5	47	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
72.0	1.5	48	room.n.01; blanket.n.01	look.v.01; talking.v.01; smile.v.02	Mike Wheeler; Eleven	5	4
73.5	1.5	49	room.n.01; blanket.n.01; waffle.n.01	look.v.01; talking.v.01; confused.v.02; eat.v.02	Mike Wheeler; Eleven	5	4
75.0	1.5	50	room.n.01; blanket.n.01; waffle.n.01	look.v.01; talking.v.01; confused.v.02; eat.v.02	Mike Wheeler; Eleven	5	4
76.5	1.5	51	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
78.0	1.5	52	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
79.5	1.5	53	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
81.0	1.5	54	room.n.01; blanket.n.01	look.v.01; talking.v.01	Mike Wheeler; Eleven	5	4
82.5	1.5	55	room.n.01; blanket.n.01	look.v.01	Mike Wheeler; Eleven	5	4
84.0	1.5	56	room.n.01; blanket.n.01	look.v.01; deny.v.03	Mike Wheeler; Eleven	5	4
85.5	1.5	57	room.n.01; blanket.n.01	look.v.01; question.v.01	Mike Wheeler; Eleven	5	4
