onset	duration	sample	nouns	verbs	characters	valence	arousal
46.5	1.5	31	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01	walk.v.01; organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
48.0	1.5	32	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
49.5	1.5	33	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
51.0	1.5	34	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
52.5	1.5	35	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
54.0	1.5	36	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
55.5	1.5	37	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
57.0	1.5	38	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
58.5	1.5	39	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
60.0	1.5	40	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
61.5	1.5	41	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
63.0	1.5	42	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; key.n.01; access.n.01	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
64.5	1.5	43	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
66.0	1.5	44	school.n.1; hallway.n.01; disguise.n.01; door.n.01; power.n.01; teacher.n.01; shock.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; 	organize.v.02; remember.v.02; lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
67.5	1.5	45	school.n.1; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
69.0	1.5	46	school.n.1; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
70.5	1.5	47	school.n.1; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
72.0	1.5	48	school.n.1; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
73.5	1.5	49	school.n.1; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; 	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
75.0	1.5	50	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
76.5	1.5	51	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
78.0	1.5	52	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
79.5	1.5	53	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
81.0	1.5	54	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
82.5	1.5	55	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
84.0	1.5	56	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
85.5	1.5	57	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; understanding.n.01; inquiring.n.01; cousin.n.01; funeral.n.01	lock.v.01; surprise.v.01; justify.v.01; thrill.v.01; query.v.03; introduce.v.01	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
87.0	1.5	58	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
88.5	1.5	59	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
90.0	1.5	60	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
91.5	1.5	61	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
93.0	1.5	62	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
94.5	1.5	63	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
96.0	1.5	64	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03; lie.n.01; upset.n.01; inquiring.n.01; cousin.n.01; sweden.n.01; 	surprise.v.01; query.v.03; introduce.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
97.5	1.5	65	school.n.01; hallway.n.01; disguise.n.01;  teacher.n.01; assembly.n.03;   loudspeaker.n.01; 	query.v.03; walk.v.01; speaking.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
99.0	1.5	66	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03	sit.v.01; listen.v.01; speaking.v.01; 	n/a	2	2
100.5	1.5	67	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03	sit.v.01; listen.v.01; speaking.v.01; 	n/a	2	2
102.0	1.5	68	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
103.5	1.5	69	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
105.0	1.5	70	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
106.5	1.5	71	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	2
108.0	1.5	72	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
109.5	1.5	73	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
111.0	1.5	74	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
112.5	1.5	75	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
114.0	1.5	76	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; 	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
115.5	1.5	77	school.n.01; assembly.n.03; students.n.01; faculty.n.01; principal.n.01; gymnasium.n.01; lesson.n.03; interruption.n.01; silence.n.01; kitchen.n.01	sit.v.01; listen.v.01; speaking.v.01; stare.v.01; embarrass.v.01; 	mike wheeler, eleven, lucas, dustin henderson, scott clarke, 	2	3
117.0	1.5	78	home.n.01; kitchen.n.01; door.n.01; rush.n.01; upset.n.01	call into question.v.01; hasten.v.01	nancy wheeler, karen wheeler	2	2
118.5	1.5	79	home.n.01; kitchen.n.01; door.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01 	call into question.v.01; hasten.v.01	nancy wheeler, karen wheeler	2	2
120.0	1.5	80	home.n.01; kitchen.n.01; door.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01 	call into question.v.01; 	nancy wheeler, karen wheeler	2	2
121.5	1.5	81	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01	call into question.v.01; cry.v.02; hasten	nancy wheeler, karen wheeler	2	2
123.0	1.5	82	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01	call into question.v.01; cry.v.02; hasten; concern.v.02	nancy wheeler, karen wheeler	2	2
124.5	1.5	83	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02	nancy wheeler, karen wheeler	2	2
126.0	1.5	84	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
127.5	1.5	85	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
129.0	1.5	86	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
130.5	1.5	87	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
132.0	1.5	88	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; bullshit.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
133.5	1.5	89	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
135.0	1.5	90	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01;  	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
136.5	1.5	91	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
138.0	1.5	92	home.n.01; kitchen.n.01; rush.n.01; upset.n.01; lie.n.01; police.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
139.5	1.5	93	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; talking.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; slept together.v.01	nancy wheeler, karen wheeler	2	2
141.0	1.5	94	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; emotions.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; 	nancy wheeler, karen wheeler	2	2
142.5	1.5	95	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; emotions.n.01; 	call into question.v.01; cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; 	nancy wheeler, karen wheeler	2	2
144.0	1.5	96	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; emotions.n.01; staircase.n.01; 	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; 	nancy wheeler, karen wheeler	2	2
145.5	1.5	97	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; emotions.n.01; staircase.n.01; 	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; 	nancy wheeler, karen wheeler	2	2
147.0	1.5	98	home.n.01; kitchen.n.01; upset.n.01; tone of voice.n.01; screaming.n.01; emotions.n.01; staircase.n.01; privacy.n.01; 	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; 	nancy wheeler, karen wheeler	2	2
148.5	1.5	99	home.n.01;  emotions.n.01; staircase.n.01; privacy.n.01; distress.n.01; sigh.n.01	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; worry.v.01 	nancy wheeler, karen wheeler	2	2
150.0	1.5	100	home.n.01; emotions.n.01; staircase.n.01; privacy.n.01; distress.n.01	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; worry.v.01 	nancy wheeler, karen wheeler	2	2
151.5	1.5	101	home.n.01; upset.n.01; emotions.n.01; staircase.n.01; privacy.n.01; distress.n.01; room.n.01; 	cry.v.02; hasten; concern.v.02; console.v.01; comfort.v.01; worry.v.01 	nancy wheeler, karen wheeler	2	2
153.0	1.5	102	home.n.01; upset.n.01; emotions.n.01; staircase.n.01; privacy.n.01; distress.n.01; room.n.01; 	cry.v.02; hasten; worry.v.01 	nancy wheeler, karen wheeler	2	2
154.5	1.5	103	home.n.01; upset.n.01; emotions.n.01; privacy.n.01; distress.n.01; room.n.01; 	cry.v.02; hasten; 	nancy wheeler	2	2
156.0	1.5	104	home.n.01; upset.n.01; emotions.n.01; privacy.n.01; distress.n.01; room.n.01; bed.n.01; 	cry.v.02; hasten; sit down.v.01; 	nancy wheeler	2	2
157.5	1.5	105	home.n.01; upset.n.01; emotions.n.01; privacy.n.01; distress.n.01; room.n.01; bed.n.01; 	cry.v.02; hasten; sit down.v.01; 	nancy wheeler	2	2
159.0	1.5	106	home.n.01; upset.n.01; emotions.n.01; privacy.n.01; distress.n.01; room.n.01; bed.n.01; 	cry.v.02; hasten; sit down.v.01; 	nancy wheeler	2	2
160.5	1.5	107	home.n.01; upset.n.01; emotions.n.01; privacy.n.01; distress.n.01; room.n.01; bed.n.01; thinking.n.01; 	cry.v.02; hasten; sit down.v.01; remember.v.01 	nancy wheeler	2	2
