onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01; glance.v.01	Mike Wheeler; Mrs. Wheeler	1	1
4.5	1.5	3	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01; glance.v.01	Mike Wheeler; Mrs. Wheeler	1	1
6.0	1.5	4	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01; glance.v.01; raise.v.02; touch.v.01	Mike Wheeler; Mrs. Wheeler	1	1
7.5	1.5	5	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01; glance.v.01; raise.v.02; touch.v.01; whimper.v.01	Mike Wheeler; Mrs. Wheeler	1	1
9.0	1.5	6	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01; touch.v.01; whimper.v.01	Mike Wheeler; Mrs. Wheeler	1	1
10.5	1.5	7	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	speak.v.01; stare.v.01	Mike Wheeler; Mrs. Wheeler	1	1
12.0	1.5	8	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	speak.v.01; blink.v.01; stare.v.01	Mike Wheeler; Mrs. Wheeler	1	1
13.5	1.5	9	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	speak.v.01; blink.v.01; stare.v.01; sigh.v.01	Mike Wheeler; Mrs. Wheeler	1	5
15.0	1.5	10	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	speak.v.01; blink.v.01; stare.v.01; shake.v.01	Mike Wheeler; Mrs. Wheeler	1	3
16.5	1.5	11	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	speak.v.01; blink.v.01; stare.v.01; shake.v.01; glance.v.01	Mike Wheeler; Mrs. Wheeler	1	5
18.0	1.5	12	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	speak.v.01; blink.v.01; stare.v.01; shake.v.01; sigh.v.01	Mike Wheeler; Mrs. Wheeler	1	1
19.5	1.5	13	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; shelves.n.01	speak.v.01; sigh.v.01; lift.v.01	Mike Wheeler; Mrs. Wheeler	1	1
21.0	1.5	14	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; shelves.n.01	shake.v.01; sigh.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
22.5	1.5	15	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; shelves.n.01	 sigh.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
24.0	1.5	16	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; shelves.n.01	 sigh.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
25.5	1.5	17	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; shelves.n.01	shake.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
27.0	1.5	18	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	glance.v.01; speak.v.01; blink.v.01; inhale.v.02	Mike Wheeler; Mrs. Wheeler	1	4
28.5	1.5	19	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	glance.v.01; speak.v.01; blink.v.01; exhale.v.01	Mike Wheeler; Mrs. Wheeler	1	1
30.0	1.5	20	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	speak.v.01; stare.v.01; breathe.v.01	Mike Wheeler; Mrs. Wheeler	1	1
31.5	1.5	21	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	stare.v.01; speak.v.01	Mike Wheeler; Mrs. Wheeler	1	1
33.0	1.5	22	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	stare.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
34.5	1.5	23	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	stare.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
36.0	1.5	24	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	stare.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
37.5	1.5	25	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	stare.v.01; speak.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	1
39.0	1.5	26	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; shelves.n.01	stare.v.01; speak.v.01; blink.v.01; nod.v.02	Mike Wheeler; Mrs. Wheeler	1	1
40.5	1.5	27	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	stare.v.01; speak.v.01; touch.v.01; turn.v.01	Mike Wheeler; Mrs. Wheeler	1	6
42.0	1.5	28	house.n.01; couch.n.01; lamp.n.02; table.n.02; book.n.01; picture frame.n.01; curtain.n.01; window.n.01	stare.v.01; speak.v.01; touch.v.01; blink.v.01	Mike Wheeler; Mrs. Wheeler	1	6
43.5	1.5	29	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01	stare.v.01; blink.v.01; shrug.v.01	Mike Wheeler; Mrs. Wheeler	1	1
45.0	1.5	30	house.n.01; couch.n.01; lamp.n.02; curtain.n.01; window.n.01; stairs.n.01; door.n.01; trophy.n.01; watch.n.01; dresser.n.01; switch.n.01; painting.n.01	stare.v.01; blink.v.01; shrug.v.01; touch.v.01; push.v.01; hurried.v.01; speak.v.01; open.v.01	Mike Wheeler	1	2
46.5	1.5	31	house.n.01; stairs.n.01; door.n.01; trophy.n.01; dresser.n.01; switch.n.01; painting.n.01	speak.v.01; turn.v.01; close.v.01	Mike Wheeler	1	2
48.0	1.5	32	house.n.01; door.n.01; trophy.n.01; dresser.n.01; switch.n.01; painting.n.01	speak.v.01; turn.v.01; close.v.01; lock.v.01	Mike Wheeler	1	1
49.5	1.5	33	house.n.01; door.n.01; trophy.n.01; dresser.n.01; switch.n.01; painting.n.01	speak.v.01; turn.v.01; walk.v.01	Mike Wheeler	1	1
51.0	1.5	34	house.n.01; door.n.01; trophy.n.01; dresser.n.01; switch.n.01; painting.n.01	speak.v.01; open.v.01; walk.v.01	Mike Wheeler	1	1
52.5	1.5	35	door.n.01; closet.n.01; clothes.n.01; tennis racket.n.01	open.v.01; glance.v.01; crouch.v.01; stare.v.01	Mike Wheeler; Eleven	1	4
54.0	1.5	36	 closet.n.01; clothes.n.01; tennis racket.n.01	 glance.v.01; crouch.v.01; stare.v.01; cry.v.01	Mike Wheeler; Eleven	1	1
