onset	duration	sample	nouns	verbs	characters	valence	arousal
114.0	1.5	76	darkness.n.01; window.n.01	turn.v.01; step.v.01	Sherrif Jim Hopper	5	2
115.5	1.5	77	darkness.n.01; window.n.01; door.n.01; gun.n.01; wall.n.01	aim.v.01; shoot.v.03; spark.v.02	Sherrif Jim Hopper	5	3
117.0	1.5	78	tv.n.01; wall.n.01; darkness.n.01; crack.n.07	spark.v.02	n/a	5	1
118.5	1.5	79	tv.n.01; wall.n.01; darkness.n.01; crack.n.07	talk.v.01; pour.v.01	n/a	5	1
120.0	1.5	80	tv.n.01; wall.n.01; darkness.n.01; crack.n.07; couch.n.01; table.n.02; bottle.n.01; person.n.01	talk.v.01; pour.v.01	n/a	5	1
121.5	1.5	81	tv.n.01; wall.n.01; darkness.n.01; crack.n.07; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01	pour.v.01; stare.v.01	Joyce Byers	5	1
123.0	1.5	82	tv.n.01; wall.n.01; darkness.n.01; crack.n.07; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	talk.v.01; pour.v.01	Joyce Byers	5	1
124.5	1.5	83	tv.n.01; wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01	exhale.v.01; seal.v.01	Joyce Byers	5	1
126.0	1.5	84	tv.n.01; wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	seal.v.01; wave.v.01; grab.v.03	Joyce Byers	5	1
127.5	1.5	85	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	place.v.01; sit.v.01	Joyce Byers	5	1
129.0	1.5	86	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	sit.v.01; talk.v.01	Joyce Byers	4	1
130.5	1.5	87	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	talk.v.01; cry.v.02	Joyce Byers	3	1
132.0	1.5	88	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	talk.v.01; cry.v.02	Joyce Byers	3	1
133.5	1.5	89	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	cry.v.02; drink.v.01	Joyce Byers	3	1
135.0	1.5	90	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	cry.v.02; drink.v.01; sniffle.v.01; nod.v.01	Joyce Byers	3	1
136.5	1.5	91	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	cry.v.02; drink.v.01; talk.v.01	Joyce Byers	3	1
138.0	1.5	92	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	cry.v.02; drink.v.01; place.v.01; nod.v.01	Joyce Byers	3	1
139.5	1.5	93	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; nod.v.01; talk.v.01	Joyce Byers	3	1
141.0	1.5	94	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; nod.v.01; talk.v.01	Joyce Byers	3	1
142.5	1.5	95	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; talk.v.01	Joyce Byers	3	1
144.0	1.5	96	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; talk.v.01; inhale.v.02	Joyce Byers	3	1
145.5	1.5	97	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; talk.v.01; wave.v.01	Joyce Byers	3	1
147.0	1.5	98	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; tarp.n.01; curtain.n.01	cry.v.02; talk.v.01; point.v.01	Joyce Byers	2	1
148.5	1.5	99	wall.n.01; tarp.n.01; curtain.n.01	talk.n.01	n/a	3	1
150.0	1.5	100	wall.n.01; tarp.n.01; curtain.n.01	talk.n.01	n/a	3	1
151.5	1.5	101	wall.n.01; tarp.n.01; curtain.n.01	talk.n.01	n/a	3	1
153.0	1.5	102	wall.n.01; tarp.n.01	talk.v.01; cry.v.02	n/a	3	1
154.5	1.5	103	wall.n.01; tarp.n.01	talk.v.01; cry.v.02	Joyce Byers	3	1
156.0	1.5	104	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
157.5	1.5	105	wall.n.01; darkness.n.01	cry.v.02; exhale.v.01	Joyce Byers	2	1
159.0	1.5	106	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
160.5	1.5	107	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
162.0	1.5	108	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
163.5	1.5	109	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01; stare.v.01	Joyce Byers	3	1
165.0	1.5	110	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01; inhale.v.02	Joyce Byers	3	1
166.5	1.5	111	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01; sniffle.v.01	Joyce Byers	3	1
168.0	1.5	112	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
169.5	1.5	113	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	2
171.0	1.5	114	wall.n.01; darkness.n.01; person.n.01	cry.v.02; turn.v.01	Joyce Byers	3	1
172.5	1.5	115	wall.n.01; darkness.n.01; person.n.01	cry.v.02; stare.v.01; sniffle.v.01	Joyce Byers	2	1
174.0	1.5	116	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	3	1
175.5	1.5	117	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	3	1
177.0	1.5	118	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01; stare.v.01	Joyce Byers	3	1
178.5	1.5	119	wall.n.01; darkness.n.01; person.n.01	stare.v.01	Joyce Byers	4	1
180.0	1.5	120	wall.n.01; darkness.n.01; person.n.01	talk.v.01; nod.v.01; stare.v.01	Joyce Byers	4	1
181.5	1.5	121	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	talk.v.01; cry.v.02; exhale.v.01	Joyce Byers	4	1
183.0	1.5	122	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	inhale.v.02; stare.v.01; hold.v.02	Joyce Byers	4	1
184.5	1.5	123	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	hold.v.02; cry.v.02; talk.v.01	Joyce Byers	3	1
186.0	1.5	124	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	hold.v.02; cry.v.02; talk.v.01	Joyce Byers	3	1
187.5	1.5	125	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; talk.v.01; wave.v.01	Joyce Byers	3	1
189.0	1.5	126	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02	cry.v.02; talk.v.01; wave.v.01	Joyce Byers	3	1
190.5	1.5	127	wall.n.01; darkness.n.01; person.n.01	talk.v.01; turn.v.01; cry.v.02	Joyce Byers	3	1
192.0	1.5	128	wall.n.01; darkness.n.01; person.n.01	talk.v.01; stare.v.01	Joyce Byers	3	1
193.5	1.5	129	wall.n.01; darkness.n.01; person.n.01	stare.v.01; nod.v.01	Joyce Byers	3	1
195.0	1.5	130	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	3	1
196.5	1.5	131	wall.n.01; darkness.n.01; person.n.01	talk.v.01; cry.v.02	Joyce Byers	2	1
198.0	1.5	132	wall.n.01; darkness.n.01; person.n.01	talk.v.01; cry.v.02	Joyce Byers	2	1
199.5	1.5	133	wall.n.01; darkness.n.01; person.n.01	talk.v.01; cry.v.02	Joyce Byers	2	1
201.0	1.5	134	wall.n.01; darkness.n.01; person.n.01	talk.v.01; cry.v.02	Joyce Byers	2	1
202.5	1.5	135	wall.n.01; darkness.n.01; person.n.01	talk.v.01; cry.v.02; sniffle.v.01	Joyce Byers	2	1
204.0	1.5	136	wall.n.01; darkness.n.01	cry.v.02	Joyce Byers	2	1
205.5	1.5	137	wall.n.01; darkness.n.01	cry.v.02; exhale.v.01	Joyce Byers	2	1
207.0	1.5	138	wall.n.01; darkness.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
208.5	1.5	139	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
210.0	1.5	140	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
211.5	1.5	141	wall.n.01; darkness.n.01; person.n.01	cry.v.02; exhale.v.01; nod.v.01	Joyce Byers	2	1
213.0	1.5	142	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	3	1
214.5	1.5	143	wall.n.01; darkness.n.01; person.n.01	talk.n.01	Joyce Byers	4	1
216.0	1.5	144	wall.n.01; darkness.n.01; person.n.01	talk.v.01; stare.v.01	Joyce Byers	4	1
217.5	1.5	145	wall.n.01; darkness.n.01; person.n.01	cry.v.02; stare.v.01	Joyce Byers	3	1
219.0	1.5	146	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
220.5	1.5	147	wall.n.01; darkness.n.01	cry.v.02; stare.v.01	Joyce Byers	2	1
222.0	1.5	148	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01	Joyce Byers	2	1
223.5	1.5	149	wall.n.01; darkness.n.01; person.n.01	cry.v.02; talk.v.01; sniffle.v.01	Joyce Byers	2	1
225.0	1.5	150	wall.n.01; darkness.n.01; person.n.01	cry.v.02; sniffle.v.01	Joyce Byers	2	1
226.5	1.5	151	wall.n.01; darkness.n.01	cry.v.02; sniffle.v.01	Joyce Byers	1	1
228.0	1.5	152	wall.n.01; darkness.n.01	cry.v.02; talk.v.01; grab.v.03	Joyce Byers	1	1
229.5	1.5	153	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	drink.v.01; stare.v.01	Joyce Byers	3	1
231.0	1.5	154	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	drink.v.01; stare.v.01; place.v.01; grab.v.03; swallow.v.01	Joyce Byers	3	1
232.5	1.5	155	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	drink.v.01; hold.v.02	Joyce Byers	3	1
234.0	1.5	156	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	drink.v.01; hold.v.02; unscrew.v.02	Joyce Byers	3	1
235.5	1.5	157	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	drink.v.01; hold.v.02; place.v.01; cry.v.02; stare.v.01	Joyce Byers	3	1
237.0	1.5	158	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	sniffle.v.01; pour.v.01; cry.v.02; stare.v.01	Joyce Byers	3	1
238.5	1.5	159	wall.n.01; darkness.n.01; couch.n.01; table.n.02; bottle.n.01; person.n.01; shelf.n.01; book.n.01; letter.n.02; glass.n.02	pour.v.01; stare.v.01; place.v.01	Joyce Byers	3	1
240.0	1.5	160	wall.n.01; tarp.n.01	n/a	n/a	5	2
241.5	1.5	161	wall.n.01; tarp.n.01	n/a	n/a	5	2
243.0	1.5	162	wall.n.01; tarp.n.01; darkness.n.01; light.n.02	call.v.025; shine.v.07	Sherrif Jim Hopper	5	2
244.5	1.5	163	light.n.02; darkness.n.01	call.v.025; shine.v.07	Sherrif Jim Hopper	5	1
246.0	1.5	164	darkness.n.01; window.n.01; light.n.01	call.v.025; shine.v.07	Sherrif Jim Hopper	5	1
247.5	1.5	165	darkness.n.01; window.n.01; light.n.01	walk.v.01	Sherrif Jim Hopper	5	1
249.0	1.5	166	darkness.n.01; window.n.01; door.n.01; wall.n.01; light.n.02	walk.v.01; shine.v.07	Sherrif Jim Hopper	5	2
250.5	1.5	167	darkness.n.01; door.n.01; wall.n.01; light.n.02	shine.v.07; call.v.025	Sherrif Jim Hopper	5	1
252.0	1.5	168	darkness.n.01; light.n.02; wall.n.01	shine.v.07	Sherrif Jim Hopper	5	2
253.5	1.5	169	darkness.n.01; light.n.02	call.v.025; shine.v.07	Sherrif Jim Hopper	5	1
255.0	1.5	170	darkness.n.01; door.n.01; wall.n.01; light.n.02; switch.n.01	walk.v.01; shine.v.07	Sherrif Jim Hopper	5	2
256.5	1.5	171	darkness.n.01; door.n.01; wall.n.01; light.n.02; switch.n.01	walk.v.01; shine.v.07	Sherrif Jim Hopper	5	2
258.0	1.5	172	darkness.n.01; door.n.01; wall.n.01; light.n.02; camera.n.01	walk.v.01; shine.v.07	Sherrif Jim Hopper	5	1
259.5	1.5	173	darkness.n.01; door.n.01; wall.n.01; light.n.01	walk.v.01; shine.v.07	Sherrif Jim Hopper	5	1
261.0	1.5	174	bed.n.01; light.n.01; blanket.n.01; lion.n.01; toy.n.01	shine.v.07	Sherrif Jim Hopper	5	1
262.5	1.5	175	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07; stare.v.01	Sherrif Jim Hopper	5	1
264.0	1.5	176	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07; stare.v.01	Sherrif Jim Hopper	5	1
265.5	1.5	177	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07; stare.v.01	Sherrif Jim Hopper	5	1
267.0	1.5	178	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07	n/a	5	1
268.5	1.5	179	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07	n/a	5	1
270.0	1.5	180	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07	n/a	5	2
271.5	1.5	181	darkness.n.01; wall.n.01; paper.n.01; light.n.01; drawing.n.02	shine.v.07; stare.v.01	Sherrif Jim Hopper	5	2
273.0	1.5	182	darkness.n.01; wall.n.01; door.n.01	stare.v.01	Sherrif Jim Hopper	5	2
274.5	1.5	183	darkness.n.01; wall.n.01; door.n.01; couch.n.01; cushion.n.03	stare.v.01	Sherrif Jim Hopper; Eleven	5	2
276.0	1.5	184	couch.n.01; cushion.n.03 	stare.v.01; talk.v.01	Eleven	5	1
277.5	1.5	185	couch.n.01; cushion.n.03; blanket.n.01; light.n.02; table.n.02; painting.n.01; toy.n.01; dinosaur.n.01; wall.n.01	stare.v.01; talk.v.01	Eleven; Mike Wheeler	5	1
279.0	1.5	186	couch.n.01; cushion.n.03; blanket.n.01; light.n.02; table.n.02; painting.n.01; toy.n.01; dinosaur.n.01; wall.n.01	stare.v.01; talk.v.01	Eleven; Mike Wheeler	5	1
280.5	1.5	187	couch.n.01; cushion.n.03; blanket.n.01; lamp.n.02; table.n.02; painting.n.01; toy.n.01; dinosaur.n.01; wall.n.01; mug.n.04	stare.v.01; talk.v.01	Eleven; Mike Wheeler	5	1
282.0	1.5	188	couch.n.01; cushion.n.03; blanket.n.01; lamp.n.02; table.n.02; painting.n.01; toy.n.01; dinosaur.n.01; wall.n.01; mug.n.04	stare.v.01; talk.v.01; stand up.v.01	Eleven; Mike Wheeler	5	1
