onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	student.n.01; classroom.n.01	speak.v.01	students	5	3
4.5	1.5	3	student.n.01; classroom.n.01	speak.v.01	students; Michael Wheeler	5	3
6.0	1.5	4	student.n.01; classroom.n.01	speak.v.01	students	5	3
7.5	1.5	5	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
9.0	1.5	6	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
10.5	1.5	7	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
12.0	1.5	8	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
13.5	1.5	9	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
15.0	1.5	10	student.n.01; classroom.n.01; teacher.n.01	speak.v.01; walk.v.01	students; teacher	5	3
16.5	1.5	11	classroom.n.01; teacher.n.01	speak.v.01	teacher	5	3
18.0	1.5	12	classroom.n.01; teacher.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
19.5	1.5	13	classroom.n.01; teacher.n.01	smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
21.0	1.5	14	classroom.n.01; teacher.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
22.5	1.5	15	classroom.n.01; teacher.n.01	speak.v.01	teacher	5	3
24.0	1.5	16	classroom.n.01; teacher.n.01	speak.v.01	teacher	5	3
25.5	1.5	17	classroom.n.01; teacher.n.01	stare.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
27.0	1.5	18	classroom.n.01; teacher.n.01; room.n.01; door.n.01	speak.v.01; open.v.01	Mike Wheeler; teacher	5	3
28.5	1.5	19	room.n.01; lamp.n.02	smile.v.01; run.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson	5	3
30.0	1.5	20	room.n.01; lamp.n.02	smile.v.01; run.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
31.5	1.5	21	room.n.01; lamp.n.02	smile.v.01; sit.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
33.0	1.5	22	room.n.01; lamp.n.02	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
34.5	1.5	23	room.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
36.0	1.5	24	room.n.01; lamp.n.02	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
37.5	1.5	25	room.n.01; lamp.n.02	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
39.0	1.5	26	room.n.01; lamp.n.02	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
40.5	1.5	27	room.n.01; lamp.n.02	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
42.0	1.5	28	room.n.01; lamp.n.02	speak.v.01; nod.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
43.5	1.5	29	room.n.01; lamp.n.02	speak.v.01; laugh.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
45.0	1.5	30	room.n.01; lamp.n.02	speak.v.01	Lucas Sinclair; Dustin Henderson	5	3
46.5	1.5	31	room.n.01; lamp.n.02	speak.v.01	Lucas Sinclair; Dustin Henderson; teacher	5	3
48.0	1.5	32	room.n.01; lamp.n.02	speak.v.01; smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
49.5	1.5	33	room.n.01	smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
51.0	1.5	34	room.n.01	smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
52.5	1.5	35	room.n.01	breathe.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
54.0	1.5	36	room.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
55.5	1.5	37	room.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
57.0	1.5	38	room.n.01	speak.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
58.5	1.5	39	room.n.01	take.v.04	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
60.0	1.5	40	room.n.01	speak.v.01; smile.v.01	Mike Wheeler; Dustin Henderson	5	3
61.5	1.5	41	room.n.01	speak.v.01; smile.v.01	Mike Wheeler; Dustin Henderson	5	3
63.0	1.5	42	room.n.01	speak.v.01; smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
64.5	1.5	43	room.n.01	speak.v.01; smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
66.0	1.5	44	room.n.01	speak.v.01; smile.v.01	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
67.5	1.5	45	room.n.01	speak.v.01; smile.v.01; take.v.04	Mike Wheeler; Lucas Sinclair ; Dustin Henderson; teacher	5	3
