onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	room.n.01; lock.n.01;light.n.02	unlock.v.01	Mike Wheeler	5	3
4.5	1.5	3	room.n.01;light.n.02	walk.v.01; turn.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
6.0	1.5	4	room.n.01; desk.n.01; lamp.n.01	walk.v.01; turn.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
7.5	1.5	5	room.n.01; desk.n.01; lamp.n.01	walk.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
9.0	1.5	6	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; question.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
10.5	1.5	7	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; question.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
12.0	1.5	8	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; question.v.01; concentrate.v.02	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
13.5	1.5	9	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; question.v.01; concentrate.v.02	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
15.0	1.5	10	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02; noise.n.03	sit.v.01; look.v.01; question.v.01; concentrate.v.02; adjust.v.01	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
16.5	1.5	11	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02; noise.n.03	sit.v.01; look.v.01; question.v.01; concentrate.v.02; adjust.v.01; turn.v.04	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
18.0	1.5	12	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02; noise.n.03	sit.v.01; look.v.01; question.v.01; concentrate.v.02; adjust.v.01; turn.v.04	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
19.5	1.5	13	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02; noise.n.03	sit.v.01; look.v.01; concentrate.v.02	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
21.0	1.5	14	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; concentrate.v.02	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
22.5	1.5	15	room.n.01; desk.n.01; lamp.n.01; chair.n.01; radio.n.02	sit.v.01; look.v.01; concentrate.v.02	Mike Wheeler; Eleven; Lucas Sinclair; Dustin Henderson	5	3
24.0	1.5	16	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01	sit.v.01; curl.v.02; look.v.01; pour.v.01	Eleven; Dr. Martin Brennar	4	4
25.5	1.5	17	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; pour.v.01; speak.v.01	Eleven; Dr. Martin Brennar	4	4
27.0	1.5	18	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; speak.v.01	Eleven; Dr. Martin Brennar	4	4
28.5	1.5	19	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; speak.v.01; hand.v.01	Eleven; Dr. Martin Brennar	4	4
30.0	1.5	20	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; speak.v.01; set.v.01	Eleven; Dr. Martin Brennar	4	4
31.5	1.5	21	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; speak.v.01; set.v.01	Eleven; Dr. Martin Brennar	4	4
33.0	1.5	22	lab.n.01; table.n.01; headpiece.n.02; wires.n.02; water.n.01; cup.n.01	sit.v.01; curl.v.02; look.v.01; speak.v.01	Eleven; Dr. Martin Brennar	4	4
