onset	duration	sample	nouns	verbs	characters	valence	arousal
109.5	1.5	73	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; couch.n.01	sit.v.01; stare.v.02; reply.v.01	Sheriff Jim Hopper; Lucas Sinclair; Mike Wheeler	4	6
111.0	1.5	74	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; 	sit.v.01; stare.v.02; sigh.v.02	Sheriff Jim Hopper; 	4	6
112.5	1.5	75	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; principal.v.02	sit.v.01; turn to.v.02; lean back.v.01	Sheriff Jim Hopper; 	4	6
114.0	1.5	76	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; principal.v.02	sit.v.01; turn to.v.02; lean back.v.01; shout.v.01	Sheriff Jim Hopper; 	3	8
115.5	1.5	77	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; principal.v.02; couch.n.01	sit.v.01; turn to.v.02; lean back.v.01; shout.v.01; stare.v.02; offer.v.04	Sheriff Jim Hopper; Mike Wheeler; Lucas sinclair; Dustin Henderson	3	8
117.0	1.5	78	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; principal.v.02; couch.n.02	sit.v.01; turn to.v.02; lean back.v.01; stare.v.02; offer.v.04	Sheriff Jim Hopper; Mike Wheeler; Lucas sinclair; Dustin Henderson	4	6
118.5	1.5	79	 desk.n.01; policeman.n.01; office.n.01; chair.n.02; principal.v.02; couch.n.01	sit.v.01; turn to.v.02; refuse.v.02; insist.v.01	Sheriff Jim Hopper;	4	6
120.0	1.5	80	 couch.n.01; window.n.01	sit.v.01; insist.v.01; stare.v.02	Mike Wheeler; Lucas Sinclair; Dustin Henderson 	3	6
121.5	1.5	81	 couch.n.01; window.n.01;  desk.n.01; policeman.n.01; office.n.01; principal.v.02	sit.v.01;stare.v.02; instruct.v.02	Mike Wheeler; Lucas Sinclair; Dustin Henderson; Sheriff Jim Hopper	3	6
123.0	1.5	82	desk.n.01; policeman.n.01; office.n.01; principal.v.02	sit.v.01;instruct.v.02	 Sheriff Jim Hopper	2	6
124.5	1.5	83	couch.n.01; window.n.01	sit.v.01; instruct.v.02; sigh.v.02	Mike Wheeler; Lucas Sinclair; Dustin Henderson	2	6
126.0	1.5	84	desk.n.01; policeman.n.01; office.n.01; principal.v.02; couch.n.01; window.n.01	sit.v.01; instruct.v.02; sigh.v.02	Mike Wheeler; Lucas Sinclair; Dustin Henderson	2	6
127.5	1.5	85	desk.n.01; policeman.n.01; office.n.01; principal.v.02; 	sit.v.01; instruct.v.02; 	Sheriff Jim Hopper	2	6
129.0	1.5	86	desk.n.01; policeman.n.01; office.n.01; principal.v.02; 	sit.v.01; instruct.v.02; 	Sheriff Jim Hopper	2	6
130.5	1.5	87	desk.n.01; policeman.n.01; office.n.01; principal.v.02; 	sit.v.01; instruct.v.02; 	Sheriff Jim Hopper; Dustin Henderson	2	6
132.0	1.5	88	desk.n.01; policeman.n.01; office.n.01; principal.v.02; couch.n.01;  	sit.v.01; turn to.v.02; exclaim.v.01	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	2	7
133.5	1.5	89	 couch.n.01;  	sit.v.01; turn to.v.02; exclaim.v.01; punch.v.01	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	1	8
135.0	1.5	90	 couch.n.01;  desk.n.01; policeman.n.01; office.n.01; principal.v.02;	sit.v.01; turn to.v.02; exclaim.v.01; punch.v.01; lean.v.01	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	1	8
136.5	1.5	91	desk.n.01; policeman.n.01; office.n.01; principal.v.02;	sit.v.01; turn to.v.02; exclaim.v.01; lean.v.01; question.v.03	Sheriff Jim Hopper; 	1	8
138.0	1.5	92	desk.n.01; policeman.n.01; office.n.01; couch.n.01	sit.v.01; turn to.v.02; exclaim.v.01; lean.v.01; question.v.03	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	1	8
139.5	1.5	93	desk.n.01; policeman.n.01; office.n.01; couch.n.01; principal.n.02; chair.n.01	stare.v.02; stand.v.01	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	2	8
141.0	1.5	94	desk.n.01; policeman.n.01; office.n.01; couch.n.01; principal.n.02; chair.n.01; hat.n.01	stare.v.02; stand.v.01	Sheriff Jim Hopper; Dustin Henderson; Lucas Sinclair; Mike Wheeler	2	8
142.5	1.5	95	couch.n.01; 	stare.v.02; 	Dustin Henderson; Lucas Sinclair; Mike Wheeler	2	8
144.0	1.5	96	couch.n.01; light.n.02; policeman.n.01	stare.v.02; question.v.03;	Dustin Henderson; Lucas Sinclair; Mike Wheeler; Sheriff Jim Hopper	2	8
145.5	1.5	97	light.n.02; policeman.n.01	stare.v.02; question.v.03;	Sheriff Jim Hopper	2	8
147.0	1.5	98	light.n.02; policeman.n.01	stare.v.02; question.v.03;	Sheriff Jim Hopper	2	8
148.5	1.5	99	light.n.02; policeman.n.01; couch.n.01; window.n.01	stare.v.02; question.v.03; nod.v.01	Sheriff Jim Hopper; Mike Wheeler; Lucas sinclair; Dustin Henderson	2	8
150.0	1.5	100	 couch.n.01; window.n.01	stare.v.02;  nod.v.01; respond.v.01	Mike Wheeler; Lucas sinclair; Dustin Henderson	2	8
151.5	1.5	101	daylight.n.01; tree.n.01			5	1
153.0	1.5	102	daylight.n.01; tree.n.01; flag.n.01			5	1
154.5	1.5	103	daylight.n.01; tree.n.01; flag.n.01; woman.n.01; trunk.n.01	run.v.01		5	1
156.0	1.5	104	daylight.n.01; tree.n.01; flag.n.01; woman.n.01; trunk.n.01; fort.n.02	walk.v.01	Joyce Byers 	5	2
157.5	1.5	105	daylight.n.01; tree.n.01; flag.n.01; woman.n.01; trunk.n.01; fort.n.02	walk.v.01	Joyce Byers 	5	2
159.0	1.5	106	daylight.n.01; tree.n.01; flag.n.01; woman.n.01; trunk.n.01; fort.n.02	walk.v.01	Joyce Byers 	5	2
160.5	1.5	107	daylight.n.01; tree.n.01; flag.n.01; woman.n.01; trunk.n.01; fort.n.02	walk.v.01	Joyce Byers 	5	2
162.0	1.5	108	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 press.v.01	Joyce Byers 	5	2
163.5	1.5	109	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 press.v.01; imitate.v.02	Joyce Byers 	5	2
165.0	1.5	110	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	question.v.03; lean.v.01	Joyce Byers 	5	2
166.5	1.5	111	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	question.v.03; lean.v.01	Joyce Byers 	5	2
168.0	1.5	112	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 lean.v.01; reply.v.01; recall.v.01	Joyce Byers 	5	2
169.5	1.5	113	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 lean.v.01; recall.v.01	Joyce Byers 	5	2
171.0	1.5	114	daylight.n.01; tree.n.01;  woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 lean.v.01; recall.v.01; gesture.v.01	Joyce Byers 	5	2
172.5	1.5	115	daylight.n.01; tree.n.01; woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 lean.v.01; recall.v.01; gesture.v.01	Joyce Byers 	5	2
174.0	1.5	116	daylight.n.01; tree.n.01; woman.n.01; trunk.n.01; fort.n.02; bell.n.02	 lean.v.01; reach out.v.01	Joyce Byers 	5	2
175.5	1.5	117	daylight.n.01; tree.n.01; f woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01	 lean.v.01; reach out.v.01	Joyce Byers 	5	2
177.0	1.5	118	daylight.n.01; woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01	read.v.01; enter.v.01	Joyce Byers; Will Byers	6	5
178.5	1.5	119	daylight.n.01; woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01	 enter.v.01; stare.v.02; close.v.01	Joyce Byers; Will Byers	6	5
180.0	1.5	120	woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01; stand.n.04; microscope.n.01	sit.v.01; stare.v.02; close.v.01	Joyce Byers; Will Byers	6	5
181.5	1.5	121	woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01; stand.n.04; microscope.n.01	sit.v.01; close.v.01; face.v.03	Joyce Byers; Will Byers	6	5
183.0	1.5	122	woman.n.01; fort.n.02; bed.n.01; drawing.n.02; comic book.n.01; stand.n.04; microscope.n.01	sit.v.01; close.v.01; face.v.03; grab.v.03	Joyce Byers; Will Byers	6	5
184.5	1.5	123	woman.n.01; fort.n.02;  ticket.n.01	sit.v.01; close.v.01; face.v.03; grab.v.03; surprise.v.02; show.v.01	Joyce Byers; Will Byers	6	5
186.0	1.5	124	woman.n.01; fort.n.02;  ticket.n.01	 face.v.03;  surprise.v.02; show.v.01	Joyce Byers; Will Byers	6	5
187.5	1.5	125	woman.n.01; fort.n.02;  ticket.n.01	 show.v.01; smile.v.01	Joyce Byers; Will Byers	7	6
189.0	1.5	126	woman.n.01; fort.n.02;  ticket.n.01	 show.v.01; smile.v.01	Joyce Byers; Will Byers	7	6
190.5	1.5	127	woman.n.01; fort.n.02;  ticket.n.01	 show.v.01; smile.v.01; face.v.03	Joyce Byers; Will Byers	7	6
192.0	1.5	128	woman.n.01; fort.n.02;  ticket.n.01	 show.v.01; smile.v.01; face.v.03	Joyce Byers; Will Byers	7	6
193.5	1.5	129	woman.n.01; fort.n.02;  ticket.n.01	 face.v.03; assure.v.01	Joyce Byers; Will Byers	7	6
195.0	1.5	130	woman.n.01; fort.n.02;  ticket.n.01	 face.v.03; assure.v.01	Joyce Byers; Will Byers	7	6
196.5	1.5	131	woman.n.01; fort.n.02;  ticket.n.01	question.v.03; squint.v.01	Joyce Byers; Will Byers	7	6
198.0	1.5	132	woman.n.01; fort.n.02;	question.v.03; squint.v.01	Joyce Byers; Will Byers	7	6
199.5	1.5	133	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01	Joyce Byers; Will Byers	7	6
201.0	1.5	134	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01	Joyce Byers; Will Byers	7	6
202.5	1.5	135	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01	Joyce Byers; Will Byers	7	6
204.0	1.5	136	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01	Joyce Byers; Will Byers	7	6
205.5	1.5	137	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01; tickle.v.01	Joyce Byers; Will Byers	7	6
207.0	1.5	138	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01; tickle.v.01; laugh.v.01	Joyce Byers; Will Byers	7	6
208.5	1.5	139	woman.n.01; fort.n.02;	question.v.03; squint.v.01; assure.v.01; gesture.v.01; tickle.v.01; laugh.v.01	Joyce Byers; Will Byers	7	6
210.0	1.5	140	daylight.n.01; woman.n.01; fort.n.02; bed.n.01; drawing.n.02; stand.n.04	lean.v.01; sigh.v.02 	Joyce Byers	3	6
211.5	1.5	141	daylight.n.01; fort.n.02; woman.n.01; tree.n.01	sigh.v.01; lean.v.01; look back.v.01	Joyce Byers	3	6
213.0	1.5	142	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	turn around.v.01; shout.v.01; walk.v.01	Joyce Byers; Jonathan Byers 	2	9
214.5	1.5	143	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	turn around.v.01; shout.v.01; walk.v.01	Joyce Byers; Jonathan Byers 	2	9
216.0	1.5	144	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	 walk.v.01; breathe.v.01	Joyce Byers; Jonathan Byers 	2	9
217.5	1.5	145	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	walk.v.01; breathe.v.01; search.v.02	Joyce Byers; Jonathan Byers 	2	9
219.0	1.5	146	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	 walk.v.01; breathe.v.01; search.v.02; shout.v.01	Joyce Byers; Jonathan Byers 	2	9
220.5	1.5	147	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	 walk.v.01;  search.v.02; shout.v.01	Joyce Byers	2	9
222.0	1.5	148	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01	 walk.v.01;  search.v.02; shout.v.01; flap.v.01	 Joyce Byers 	2	9
223.5	1.5	149	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01; curtain.v.01	 walk.v.01;  search.v.02; shout.v.01; flap.v.01	 Joyce Byers 	2	9
225.0	1.5	150	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01; curtain.v.01	 walk.v.01;  search.v.02; shout.v.01; flap.v.01	 Joyce Byers 	2	9
226.5	1.5	151	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01; curtain.v.01	 walk.v.01;  search.v.02; shout.v.01; flap.v.01	 Joyce Byers 	2	9
228.0	1.5	152	daylight.n.01; fort.n.02; woman.n.01; tree.n.01; man.n.01; trunk.n.01; flag.n.01; curtain.v.01	 walk.v.01;  search.v.02; shout.v.01; flap.v.01	 Joyce Byers 	2	9
229.5	1.5	153	patty.n.01; grill.n.01; smoke.n.01; cook.n.01; kitchen.n.01	throw.v.01; cook.v.01; 		5	1
