onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	basement.n.01; light.n.02	stare.v.01	Eleven, Mike Wheeler	5.0	1.0
4.5	1.5	3	basement.n.01; light.n.02	stare.v.01	Eleven, Mike Wheeler, Dustin Henderson	5.0	1.0
6.0	1.5	4	basement.n.01; light.n.02	stare.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
7.5	1.5	5	basement.n.01; light.n.02	stare.v.01; sit.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
9.0	1.5	6	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
10.5	1.5	7	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
12.0	1.5	8	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
13.5	1.5	9	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
15.0	1.5	10	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
16.5	1.5	11	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
18.0	1.5	12	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
19.5	1.5	13	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; call out.n.02	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
21.0	1.5	14	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
22.5	1.5	15	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
24.0	1.5	16	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
25.5	1.5	17	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
27.0	1.5	18	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
28.5	1.5	19	basement.n.01; light.n.02; chair.n.01; table.n.01; board game.n.01; stairs.n.01	stare.v.01; sit.v.01; approach.v.01; meditate.v.02; focus.v.01	Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair	5.0	1.0
