onset	duration	sample	nouns	verbs	characters	valence	arousal
72.0	1.5	48	boy.n.1; girl.n.1; bed.n.1; waffle.n.1	talk.n.1; eat.n.1; look.n.1 	Mike Wheeler; Eleven 	5.0	3.0
73.5	1.5	49	girl.n.1; waffle.n.1	talk.n.1; eat.n.1; look.n.1 	Mike Wheeler; Eleven 	5.0	3.0
75.0	1.5	50	boy.n.1; girl.n.1; bed.n.1; waffle.n.1	talk.n.1; eat.n.1; look.n.1 	Mike Wheeler; Eleven 	5.0	3.0
76.5	1.5	51	boy.n.1; bed.n.1	talk.n.1; look.n.1 	Mike Wheeler	5.0	3.0
78.0	1.5	52	boy.n.1; bed.n.1	talk.n.1; look.n.1 	Mike Wheeler	5.0	3.0
79.5	1.5	53	boy.n.1; bed.n.1	talk.n.1; look.n.1 	Mike Wheeler	5.0	3.0
81.0	1.5	54	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1 	Mike Wheeler; Eleven 	5.0	3.0
82.5	1.5	55	girl.n.1; bed.n.1	look.n.1 	Eleven 	5.0	3.0
84.0	1.5	56	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1 	Mike Wheeler; Eleven 	5.0	5.0
85.5	1.5	57	boy.n.1; bed.n.1	talk.n.1; look.n.1; surprise.n.1 	Mike Wheeler	5.0	5.0
87.0	1.5	58	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1; surprise.n.1; shake.n.1 	Mike Wheeler; Eleven 	5.0	5.0
88.5	1.5	59	girl.n.1; bed.n.1; waffle.n.1	talk.n.1; look.n.1; eat.n.1	 Eleven 	5.0	5.0
90.0	1.5	60	girl.n.1; bed.n.1; waffle.n.1; boy.n.1	talk.n.1; look.n.1; eat.n.1	Mike Wheeler; Eleven 	5.0	5.0
91.5	1.5	61	 bed.n.1; boy.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	5.0
93.0	1.5	62	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1; raise.n.2	Mike Wheeler; Eleven 	5.0	5.0
94.5	1.5	63	girl.n.1; bed.n.1	look.n.1; eat.n.1	 Eleven 	5.0	5.0
96.0	1.5	64	girl.n.1; bed.n.1	look.n.1; shake.n.1 	 Eleven 	5.0	5.0
97.5	1.5	65	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler; Eleven 	5.0	5.0
99.0	1.5	66	boy.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	5.0
100.5	1.5	67	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler; Eleven 	5.0	5.0
102.0	1.5	68	girl.n.1; bed.n.1	look.n.1	 Eleven 	5.0	5.0
103.5	1.5	69	boy.n.1; girl.n.1; bed.n.1	look.n.1	Mike Wheeler; Eleven 	5.0	5.0
105.0	1.5	70	boy.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	5.0
106.5	1.5	71	boy.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	5.0
108.0	1.5	72	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler; Eleven 	5.0	5.0
109.5	1.5	73	girl.n.1; bed.n.1	look.n.1	 Eleven 	5.0	5.0
111.0	1.5	74	girl.n.1; bed.n.1	talk.n.1; look.n.1	 Eleven 	5.0	5.0
112.5	1.5	75	boy.n.1; girl.n.1; bed.n.1	look.n.1	Mike Wheeler; Eleven 	5.0	5.0
114.0	1.5	76	boy.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	6.0
115.5	1.5	77	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler; Eleven 	5.0	6.0
117.0	1.5	78	girl.n.1; bed.n.1	look.n.1; shake.n.1 	Eleven	5.0	6.0
118.5	1.5	79	girl.n.1; bed.n.1	look.n.1; shake.n.1 	Eleven	5.0	6.0
120.0	1.5	80	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1; shake.n.1 	Mike Wheeler; Eleven 	5.0	6.0
121.5	1.5	81	boy.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler	5.0	6.0
123.0	1.5	82	boy.n.1; girl.n.1; bed.n.1	talk.n.1; look.n.1	Mike Wheeler; Eleven 	5.0	6.0
124.5	1.5	83	n/a	n/a	n/a	n/a	n/a
126.0	1.5	84	n/a	n/a	n/a	n/a	n/a
127.5	1.5	85	n/a	n/a	n/a	n/a	n/a
129.0	1.5	86	n/a	n/a	n/a	n/a	n/a
130.5	1.5	87	n/a	n/a	n/a	n/a	n/a
132.0	1.5	88	n/a	n/a	n/a	n/a	n/a
133.5	1.5	89	n/a	n/a	n/a	n/a	n/a
135.0	1.5	90	n/a	n/a	n/a	n/a	n/a
136.5	1.5	91	n/a	n/a	n/a	n/a	n/a
138.0	1.5	92	n/a	n/a	n/a	n/a	n/a
139.5	1.5	93	n/a	n/a	n/a	n/a	n/a
141.0	1.5	94	n/a	n/a	n/a	n/a	n/a
142.5	1.5	95	n/a	n/a	n/a	n/a	n/a
144.0	1.5	96	n/a	n/a	n/a	n/a	n/a
145.5	1.5	97	n/a	n/a	n/a	n/a	n/a
147.0	1.5	98	n/a	n/a	n/a	n/a	n/a
148.5	1.5	99	n/a	n/a	n/a	n/a	n/a
150.0	1.5	100	n/a	n/a	n/a	n/a	n/a
151.5	1.5	101	n/a	n/a	n/a	n/a	n/a
153.0	1.5	102	n/a	n/a	n/a	n/a	n/a
154.5	1.5	103	n/a	n/a	n/a	n/a	n/a
156.0	1.5	104	n/a	n/a	n/a	n/a	n/a
157.5	1.5	105	n/a	n/a	n/a	n/a	n/a
159.0	1.5	106	n/a	n/a	n/a	n/a	n/a
160.5	1.5	107	n/a	n/a	n/a	n/a	n/a
162.0	1.5	108	n/a	n/a	n/a	n/a	n/a
163.5	1.5	109	n/a	n/a	n/a	n/a	n/a
165.0	1.5	110	n/a	n/a	n/a	n/a	n/a
166.5	1.5	111	n/a	n/a	n/a	n/a	n/a
168.0	1.5	112	n/a	n/a	n/a	n/a	n/a
169.5	1.5	113	n/a	n/a	n/a	n/a	n/a
171.0	1.5	114	n/a	n/a	n/a	n/a	n/a
172.5	1.5	115	n/a	n/a	n/a	n/a	n/a
174.0	1.5	116	n/a	n/a	n/a	n/a	n/a
175.5	1.5	117	n/a	n/a	n/a	n/a	n/a
177.0	1.5	118	n/a	n/a	n/a	n/a	n/a
178.5	1.5	119	n/a	n/a	n/a	n/a	n/a
180.0	1.5	120	n/a	n/a	n/a	n/a	n/a
181.5	1.5	121	n/a	n/a	n/a	n/a	n/a
183.0	1.5	122	n/a	n/a	n/a	n/a	n/a
184.5	1.5	123	n/a	n/a	n/a	n/a	n/a
186.0	1.5	124	n/a	n/a	n/a	n/a	n/a
187.5	1.5	125	n/a	n/a	n/a	n/a	n/a
189.0	1.5	126	n/a	n/a	n/a	n/a	n/a
190.5	1.5	127	n/a	n/a	n/a	n/a	n/a
192.0	1.5	128	n/a	n/a	n/a	n/a	n/a
193.5	1.5	129	n/a	n/a	n/a	n/a	n/a
195.0	1.5	130	n/a	n/a	n/a	n/a	n/a
196.5	1.5	131	n/a	n/a	n/a	n/a	n/a
198.0	1.5	132	n/a	n/a	n/a	n/a	n/a
199.5	1.5	133	n/a	n/a	n/a	n/a	n/a
201.0	1.5	134	n/a	n/a	n/a	n/a	n/a
202.5	1.5	135	n/a	n/a	n/a	n/a	n/a
204.0	1.5	136	n/a	n/a	n/a	n/a	n/a
205.5	1.5	137	n/a	n/a	n/a	n/a	n/a
207.0	1.5	138	n/a	n/a	n/a	n/a	n/a
208.5	1.5	139	n/a	n/a	n/a	n/a	n/a
210.0	1.5	140	n/a	n/a	n/a	n/a	n/a
211.5	1.5	141	n/a	n/a	n/a	n/a	n/a
213.0	1.5	142	n/a	n/a	n/a	n/a	n/a
214.5	1.5	143	n/a	n/a	n/a	n/a	n/a
216.0	1.5	144	n/a	n/a	n/a	n/a	n/a
217.5	1.5	145	n/a	n/a	n/a	n/a	n/a
219.0	1.5	146	n/a	n/a	n/a	n/a	n/a
220.5	1.5	147	n/a	n/a	n/a	n/a	n/a
222.0	1.5	148	n/a	n/a	n/a	n/a	n/a
223.5	1.5	149	n/a	n/a	n/a	n/a	n/a
225.0	1.5	150	n/a	n/a	n/a	n/a	n/a
226.5	1.5	151	n/a	n/a	n/a	n/a	n/a
228.0	1.5	152	n/a	n/a	n/a	n/a	n/a
229.5	1.5	153	n/a	n/a	n/a	n/a	n/a
231.0	1.5	154	n/a	n/a	n/a	n/a	n/a
232.5	1.5	155	n/a	n/a	n/a	n/a	n/a
234.0	1.5	156	n/a	n/a	n/a	n/a	n/a
235.5	1.5	157	n/a	n/a	n/a	n/a	n/a
237.0	1.5	158	n/a	n/a	n/a	n/a	n/a
238.5	1.5	159	n/a	n/a	n/a	n/a	n/a
240.0	1.5	160	n/a	n/a	n/a	n/a	n/a
241.5	1.5	161	n/a	n/a	n/a	n/a	n/a
243.0	1.5	162	n/a	n/a	n/a	n/a	n/a
244.5	1.5	163	n/a	n/a	n/a	n/a	n/a
246.0	1.5	164	n/a	n/a	n/a	n/a	n/a
247.5	1.5	165	n/a	n/a	n/a	n/a	n/a
249.0	1.5	166	n/a	n/a	n/a	n/a	n/a
250.5	1.5	167	n/a	n/a	n/a	n/a	n/a
252.0	1.5	168	n/a	n/a	n/a	n/a	n/a
253.5	1.5	169	n/a	n/a	n/a	n/a	n/a
255.0	1.5	170	n/a	n/a	n/a	n/a	n/a
256.5	1.5	171	n/a	n/a	n/a	n/a	n/a
258.0	1.5	172	n/a	n/a	n/a	n/a	n/a
259.5	1.5	173	n/a	n/a	n/a	n/a	n/a
261.0	1.5	174	n/a	n/a	n/a	n/a	n/a
262.5	1.5	175	n/a	n/a	n/a	n/a	n/a
264.0	1.5	176	n/a	n/a	n/a	n/a	n/a
265.5	1.5	177	n/a	n/a	n/a	n/a	n/a
267.0	1.5	178	n/a	n/a	n/a	n/a	n/a
268.5	1.5	179	n/a	n/a	n/a	n/a	n/a
270.0	1.5	180	n/a	n/a	n/a	n/a	n/a
271.5	1.5	181	n/a	n/a	n/a	n/a	n/a
273.0	1.5	182	n/a	n/a	n/a	n/a	n/a
274.5	1.5	183	n/a	n/a	n/a	n/a	n/a
276.0	1.5	184	n/a	n/a	n/a	n/a	n/a
277.5	1.5	185	n/a	n/a	n/a	n/a	n/a
279.0	1.5	186	n/a	n/a	n/a	n/a	n/a
280.5	1.5	187	n/a	n/a	n/a	n/a	n/a
282.0	1.5	188	n/a	n/a	n/a	n/a	n/a
283.5	1.5	189	n/a	n/a	n/a	n/a	n/a
285.0	1.5	190	n/a	n/a	n/a	n/a	n/a
286.5	1.5	191	n/a	n/a	n/a	n/a	n/a
288.0	1.5	192	n/a	n/a	n/a	n/a	n/a
289.5	1.5	193	n/a	n/a	n/a	n/a	n/a
291.0	1.5	194	n/a	n/a	n/a	n/a	n/a
292.5	1.5	195	n/a	n/a	n/a	n/a	n/a
294.0	1.5	196	n/a	n/a	n/a	n/a	n/a
295.5	1.5	197	n/a	n/a	n/a	n/a	n/a
297.0	1.5	198	n/a	n/a	n/a	n/a	n/a
298.5	1.5	199	n/a	n/a	n/a	n/a	n/a
300.0	1.5	200	n/a	n/a	n/a	n/a	n/a
301.5	1.5	201	n/a	n/a	n/a	n/a	n/a
303.0	1.5	202	n/a	n/a	n/a	n/a	n/a
304.5	1.5	203	n/a	n/a	n/a	n/a	n/a
306.0	1.5	204	n/a	n/a	n/a	n/a	n/a
307.5	1.5	205	n/a	n/a	n/a	n/a	n/a
309.0	1.5	206	n/a	n/a	n/a	n/a	n/a
310.5	1.5	207	n/a	n/a	n/a	n/a	n/a
312.0	1.5	208	n/a	n/a	n/a	n/a	n/a
313.5	1.5	209	n/a	n/a	n/a	n/a	n/a
315.0	1.5	210	n/a	n/a	n/a	n/a	n/a
316.5	1.5	211	n/a	n/a	n/a	n/a	n/a
318.0	1.5	212	n/a	n/a	n/a	n/a	n/a
319.5	1.5	213	n/a	n/a	n/a	n/a	n/a
321.0	1.5	214	n/a	n/a	n/a	n/a	n/a
322.5	1.5	215	n/a	n/a	n/a	n/a	n/a
324.0	1.5	216	n/a	n/a	n/a	n/a	n/a
325.5	1.5	217	n/a	n/a	n/a	n/a	n/a
327.0	1.5	218	n/a	n/a	n/a	n/a	n/a
328.5	1.5	219	n/a	n/a	n/a	n/a	n/a
330.0	1.5	220	n/a	n/a	n/a	n/a	n/a
331.5	1.5	221	n/a	n/a	n/a	n/a	n/a
333.0	1.5	222	n/a	n/a	n/a	n/a	n/a
334.5	1.5	223	n/a	n/a	n/a	n/a	n/a
336.0	1.5	224	n/a	n/a	n/a	n/a	n/a
337.5	1.5	225	n/a	n/a	n/a	n/a	n/a
339.0	1.5	226	n/a	n/a	n/a	n/a	n/a
340.5	1.5	227	n/a	n/a	n/a	n/a	n/a
342.0	1.5	228	n/a	n/a	n/a	n/a	n/a
343.5	1.5	229	n/a	n/a	n/a	n/a	n/a
345.0	1.5	230	n/a	n/a	n/a	n/a	n/a
346.5	1.5	231	n/a	n/a	n/a	n/a	n/a
348.0	1.5	232	n/a	n/a	n/a	n/a	n/a
349.5	1.5	233	n/a	n/a	n/a	n/a	n/a
351.0	1.5	234	n/a	n/a	n/a	n/a	n/a
352.5	1.5	235	n/a	n/a	n/a	n/a	n/a
354.0	1.5	236	n/a	n/a	n/a	n/a	n/a
355.5	1.5	237	n/a	n/a	n/a	n/a	n/a
357.0	1.5	238	n/a	n/a	n/a	n/a	n/a
358.5	1.5	239	n/a	n/a	n/a	n/a	n/a
360.0	1.5	240	n/a	n/a	n/a	n/a	n/a
361.5	1.5	241	n/a	n/a	n/a	n/a	n/a
363.0	1.5	242	n/a	n/a	n/a	n/a	n/a
364.5	1.5	243	n/a	n/a	n/a	n/a	n/a
366.0	1.5	244	n/a	n/a	n/a	n/a	n/a
367.5	1.5	245	n/a	n/a	n/a	n/a	n/a
369.0	1.5	246	n/a	n/a	n/a	n/a	n/a
370.5	1.5	247	n/a	n/a	n/a	n/a	n/a
372.0	1.5	248	n/a	n/a	n/a	n/a	n/a
373.5	1.5	249	n/a	n/a	n/a	n/a	n/a
375.0	1.5	250	n/a	n/a	n/a	n/a	n/a
376.5	1.5	251	n/a	n/a	n/a	n/a	n/a
