onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
4.5	1.5	3	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
6.0	1.5	4	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
7.5	1.5	5	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
9.0	1.5	6	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
10.5	1.5	7	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
12.0	1.5	8	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02	Jonathan Byers; mortician	3	4
13.5	1.5	9	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02; lead.v.01	Jonathan Byers; mortician	3	4
15.0	1.5	10	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; speak.v.02; lead.v.01	Jonathan Byers; mortician	3	4
16.5	1.5	11	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; sigh.v.01; lead.v.01	Jonathan Byers; mortician	3	4
18.0	1.5	12	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; follow.v.01; lead.v.01	Jonathan Byers; mortician; Nancy Wheeler	3	5
19.5	1.5	13	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; follow.v.01; lead.v.01; wave.v.01	Jonathan Byers; mortician; Nancy Wheeler	3	5
21.0	1.5	14	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01	Jonathan Byers; Nancy Wheeler	3	5
22.5	1.5	15	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
24.0	1.5	16	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
25.5	1.5	17	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
27.0	1.5	18	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
28.5	1.5	19	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
30.0	1.5	20	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
31.5	1.5	21	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; walk.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	3	5
33.0	1.5	22	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
34.5	1.5	23	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
36.0	1.5	24	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
37.5	1.5	25	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02; sniffle.v.02	Jonathan Byers; Nancy Wheeler	3	5
39.0	1.5	26	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
40.5	1.5	27	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
42.0	1.5	28	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
43.5	1.5	29	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
45.0	1.5	30	mortuary.n.01; flowers.n.01; mortician.n.01; coffin.n.01	look.v.01; stand.v.01; speak.v.02; worry.v.02	Jonathan Byers; Nancy Wheeler	3	5
46.5	1.5	31	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
48.0	1.5	32	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
49.5	1.5	33	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
51.0	1.5	34	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
52.5	1.5	35	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
54.0	1.5	36	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; read.v.01	Jonathan Byers; Nancy Wheeler	4	5
55.5	1.5	37	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02	Jonathan Byers; Nancy Wheeler	4	5
57.0	1.5	38	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; skim.v.07	Jonathan Byers; Nancy Wheeler	4	5
58.5	1.5	39	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; skim.v.07	Jonathan Byers; Nancy Wheeler	4	5
60.0	1.5	40	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; question.v.01	Jonathan Byers; Nancy Wheeler	4	5
61.5	1.5	41	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; question.v.01	Jonathan Byers; Nancy Wheeler	4	5
63.0	1.5	42	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; negate.v.03	Jonathan Byers; Nancy Wheeler	4	5
64.5	1.5	43	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
66.0	1.5	44	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
67.5	1.5	45	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
69.0	1.5	46	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
70.5	1.5	47	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
72.0	1.5	48	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
73.5	1.5	49	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
75.0	1.5	50	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
76.5	1.5	51	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
78.0	1.5	52	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
79.5	1.5	53	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
81.0	1.5	54	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
82.5	1.5	55	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
84.0	1.5	56	mortuary.n.01; flowers.n.01; bench.n.01; hallway.n.01; document.n.01	look.v.01; sit.v.01; speak.v.02; explain.v.03	Jonathan Byers; Nancy Wheeler	4	5
