onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	red.n.01; inside.n.01	dip.v.01	n/a	5	1
4.5	1.5	3	red.n.01; soak.n.01; inside.n.01	dip.v.01	n/a	5	1
6.0	1.5	4	red.n.01; soak.n.01; inside.n.01	dip.v.01	n/a	5	2
7.5	1.5	5	red.n.01; soak.n.01; inside.n.01; light.n.02	analyze.v.01	Jonathan Byers	5	1
9.0	1.5	6	red.n.01; soak.n.01; inside.n.01; light.n.02	analyze.v.01	Jonathan Byers	5	1
10.5	1.5	7	red.n.01; soak.n.01; inside.n.01; transition.n.02; picture.n.01	dip.v.01	Jonathan Byers	5	1
12.0	1.5	8	red.n.01; soak.n.01; inside.n.01; transition.n.02; picture.n.01	pick up.v.02	Jonathan Byers	5	1
13.5	1.5	9	red.n.01; soak.n.01; inside.n.01; transition.n.02; picture.n.01	pick up.v.02	Jonathan Byers	5	1
15.0	1.5	10	red.n.01; inside.n.01; transition.n.02; picture.n.01	pick up.v.02	Jonathan Byers	5	1
16.5	1.5	11	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01	Jonathan Byers	5	1
18.0	1.5	12	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01	Jonathan Byers	5	1
19.5	1.5	13	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01	Jonathan Byers	5	1
21.0	1.5	14	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01	Jonathan Byers	5	1
22.5	1.5	15	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01; add.v.01	Jonathan Byers	5	1
24.0	1.5	16	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01; add.v.01	Jonathan Byers	5	1
25.5	1.5	17	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01; add.v.01; attach.v.01	Jonathan Byers	5	1
27.0	1.5	18	red.n.01; inside.n.01; transition.n.02; picture.n.01	demonstrate.v.01; add.v.01	Jonathan Byers	5	1
28.5	1.5	19	red.n.01; inside.n.01; book.n.02; miss.n.01	enter.v.01	Jonathan Byers	5	1
30.0	1.5	20	red.n.01; inside.n.01; miss.n.01; picture.n.01	enter.v.01; hang.v.01	Jonathan Byers	5	1
31.5	1.5	21	red.n.01; inside.n.01; miss.n.01; picture.n.01	enter.v.01; analyze.v.01	Jonathan Byers	5	1
33.0	1.5	22	red.n.01; inside.n.01; miss.n.01; picture.n.01	shift.v.02	Jonathan Byers	5	1
34.5	1.5	23	red.n.01; inside.n.01; miss.n.01; picture.n.01	shift.v.02; analyze.v.01	Jonathan Byers	5	1
36.0	1.5	24	red.n.01; inside.n.01; miss.n.01; picture.n.01; table.n.02	shift.v.02; analyze.v.01	Jonathan Byers	5	1
37.5	1.5	25	red.n.01; inside.n.01; miss.n.01; picture.n.01; disquiet.v.02	shift.v.02; analyze.v.01	Jonathan Byers	5	1
39.0	1.5	26	red.n.01; inside.n.01; miss.n.01; picture.n.01; disquiet.v.02	shift.v.02; analyze.v.01	Jonathan Byers	5	1
40.5	1.5	27	red.n.01; inside.n.01; miss.n.01; picture.n.01; disquiet.v.02	shift.v.02; analyze.v.01	Jonathan Byers	5	1
42.0	1.5	28	red.n.01; inside.n.01; miss.n.01; picture.n.01; disquiet.v.02	shift.v.02; analyze.v.01	Jonathan Byers	5	1
43.5	1.5	29	red.n.01; inside.n.01; miss.n.01; disquiet.v.02; clothespin.n.01; light.v.02	remove.v.01; analyze.v.01	Jonathan Byers	5	1
45.0	1.5	30	red.n.01; inside.n.01; disquiet.v.02; clothespin.n.01; light.v.02; motion.v.03	swing.v.03	n/a	5	2
46.5	1.5	31	red.n.01; inside.n.01; disquiet.v.02; clothespin.n.01; light.v.02; motion.v.03	swing.v.03	n/a	5	2
48.0	1.5	32	transition.n.02; red.n.01; green.n.01; light.n.02; transformation.n.01	n/a	n/a	5	1
49.5	1.5	33	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01	Joyce Byers	5	1
51.0	1.5	34	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01	Joyce Byers	5	1
52.5	1.5	35	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01	Joyce Byers	5	1
54.0	1.5	36	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01	Joyce Byers	5	1
55.5	1.5	37	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01	Joyce Byers	5	1
57.0	1.5	38	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01	Joyce Byers	5	1
58.5	1.5	39	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01	Joyce Byers	5	1
60.0	1.5	40	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01; wander.v.01	Joyce Byers	5	1
61.5	1.5	41	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01; wander.v.01	Joyce Byers	5	1
63.0	1.5	42	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01; wander.v.01	Joyce Byers	5	1
64.5	1.5	43	inside.n.01; window.n.01; light.n.02	stand up.v.01; lit.v.01; analyze.v.01; turn around.v.01; wander.v.01	Joyce Byers	5	1
66.0	1.5	44	inside.n.01; window.n.01; light.n.02; knock.n.01	stand up.v.01; lit.v.01; analyze.v.01; alert.v.01	Joyce Byers	5	1
67.5	1.5	45	inside.n.01; window.n.01; light.n.02; knock.n.01	stand up.v.01; lit.v.01; analyze.v.01; hurry.v.01	Joyce Byers	5	1
69.0	1.5	46	inside.n.01; window.n.01; light.n.02; knock.n.01; door.n.01	stand up.v.01; lit.v.01; analyze.v.01; hurry.v.01; open.v.01	Joyce Byers	5	1
70.5	1.5	47	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01	stand up.v.01; lit.v.01; open.v.01; shock.v.01	Joyce Byers	5	1
72.0	1.5	48	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
73.5	1.5	49	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
75.0	1.5	50	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
76.5	1.5	51	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01; toddler.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
78.0	1.5	52	inside.n.01; window.n.01; light.n.02; door.n.01; miss.n.01; toddler.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
79.5	1.5	53	inside.n.01;  light.n.02; door.n.01; miss.n.01; toddler.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
81.0	1.5	54	inside.n.01;  light.n.02; door.n.01; miss.n.01; toddler.n.01	stand up.v.01; lit.v.01; open.v.01; relievev.01	Joyce Byers	5	1
