onset	duration	sample	nouns	verbs	characters	valence	arousal
31.5	1.5	21	 boy.n.01 , woman.n.02 , dining room.n.01 , fork.n.01,  chair.n.01 , newspaper.n.01 , curtain.n.01, plant.n.02 , breakfast.n.01	ring.v.02	Mike Wheeler, Nancy Wheeler 	6	5
33.0	1.5	22	 boy.n.01 , woman.n.02 , dining room.n.01 , fork.n.01,  chair.n.01 , newspaper.n.01 , curtain.n.01, plant.n.02 , breakfast.n.01 , radio.n.01 , quilt.n.01 ,	ring.v.02 , grip.v.01 , 	Mike Wheeler, Nancy Wheeler 	5	5
34.5	1.5	23	 radio.n.01 , quilt.n.01 , sleepwear.n.01 , static.n.01	ring.v.02 , grip.v.01 , switch on.v.01	Eleven	6	5
36.0	1.5	24	 radio.n.01 , quilt.n.01 , sleepwear.n.01 , static.n.01	grip.v.01 , switch on.v.01	Eleven	5	5
37.5	1.5	25	 radio.n.01 , quilt.n.01 , sleepwear.n.01 , static.n.01	look out.v.01 , worry.v.01	Eleven	4	5
39.0	1.5	26	jacket.n.01, quilt.n.01, person.n.01 , dimness.n.01	lift.v.02	n/a	5	5
40.5	1.5	27	jacket.n.01, quilt.n.01, boy.n.01 , dimness.n.01	lift.v.02 , worry.v.01	Mike Wheeler	5	4
42.0	1.5	28	quilt.n.01 , boy.n.01 , dimness.n.01	greet.v.01	Mike Wheeler	5	4
43.5	1.5	29	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01 , leg.n.03	excite.v.01	Mike Wheeler, Eleven	6	6
45.0	1.5	30	quilt.n.01 , boy.n.01 , dimness.n.01 	converse.v.01	Mike Wheeler, Eleven	5	5
46.5	1.5	31	quilt.n.01 , boy.n.01 , dimness.n.01 	converse.v.01	Mike Wheeler	5	5
48.0	1.5	32	quilt.n.01 , boy.n.01 , dimness.n.01 	converse.v.01	Mike Wheeler	5	5
49.5	1.5	33	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01	converse.v.01	Mike Wheeler, Eleven	5	5
51.0	1.5	34	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01	glance.v.01	Mike Wheeler, Eleven	5	5
52.5	1.5	35	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03	grab.v.03	Mike Wheeler, Eleven	5	5
54.0	1.5	36	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	hand.v.01 ,	Mike Wheeler, Eleven	6	5
55.5	1.5	37	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	hand.v.01 , accept.v.01	Mike Wheeler, Eleven	7	5
57.0	1.5	38	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	accept.v.02, eat.v.01	Mike Wheeler, Eleven	7	5
58.5	1.5	39	quilt.n.01 , boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	eat.v.01 , warn.v.02	Mike Wheeler, Eleven	4	5
60.0	1.5	40	 boy.n.01 , dimness.n.01 , leg.n.03, 	warn.v.04 , ask.v.01	Mike Wheeler, Eleven	5	5
61.5	1.5	41	 dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	warn.v.04 , ask.v.01 , worry.v.01 , instruct.v.02	Mike Wheeler, Eleven	4	6
63.0	1.5	42	 dimness.n.01 , girl.n.01, waffle.n.01	look.v.01 , instruct.v.02	Eleven	4	6
64.5	1.5	43	 dimness.n.01, boy.n.01 , leg.n.03	instruct.v.01	Mike Wheeler, Eleven	5	5
66.0	1.5	44	 dimness.n.01 , girl.n.01, waffle.n.01, boy.n.01 , leg.n.03	instruct.v.01	Mike Wheeler	5	5
67.5	1.5	45	 dimness.n.01 , boy.n.01 , leg.n.03	instruct.v.01, warn.v.01	Mike Wheeler	4	6
69.0	1.5	46	 dimness.n.01 ,  boy.n.01 , leg.n.03	warn.v.01 , 	Mike Wheeler	4	6
70.5	1.5	47	 dimness.n.01 ,  boy.n.01 , leg.n.03	warn.v.01, worry.v.01	Mike Wheeler	4	6
72.0	1.5	48	 boy.n.01 , dimness.n.01 , girl.n.01, leg.n.03, waffle.n.01	ask.v.02, worry.v.01, stare.v.01	Mike Wheeler, Eleven	4	6
73.5	1.5	49	 dimness.n.01 , girl.n.01,  waffle.n.01	stare.v.01, chew.v.01	Eleven	5	4
75.0	1.5	50	 boy.n.01 , dimness.n.01 , leg.n.03	reassure.v.01	Mike Wheeler	6	4
76.5	1.5	51	 boy.n.01 , dimness.n.01 ,  leg.n.03	reassure.v.01	Mike Wheeler	5	4
78.0	1.5	52	 boy.n.01 , dimness.n.01 ,  leg.n.03	speak.v.01	Mike Wheeler	5	3
79.5	1.5	53	 boy.n.01 , dimness.n.01 ,  leg.n.03	reassure.v.01	Mike Wheeler	6	3
81.0	1.5	54	 dimness.n.01 , girl.n.01, boy.n.01 , leg.n.03	stare.v.01, chew.v.01	Mike Wheeler, Eleven	5	5
82.5	1.5	55	 dimness.n.01 , girl.n.01	stare.v.01, chew.v.01	 Eleven	5	5
84.0	1.5	56	 dimness.n.01 , girl.n.01, boy.n.01 , leg.n.03	deny.v.01, worry.v.01	Mike Wheeler, Eleven	4	6
85.5	1.5	57	 dimness.n.01 , girl.n.01, boy.n.01 , leg.n.03	worry.v.01, perplex.v.01	Mike Wheeler	4	6
87.0	1.5	58	 dimness.n.01 , girl.n.01, boy.n.01 , leg.n.03	chew.n.01, deny.v.01	Mike Wheeler, Eleven	3	7
88.5	1.5	59	 dimness.n.01 , girl.n.01,  waffle.n.01	worry.v.01, perplex.v.01, shake.v.09	Eleven	3	7
90.0	1.5	60	dimness.n.01, boy.n.01, 	worry.v.01, confuse.v.02, question.v.03	Mike Wheeler, Eleven	3	6
91.5	1.5	61	dimness.n.01, boy.n.01, girl.n.01	worry.v.01, confuse.v.02, question.v.03	Mike Wheeler, Eleven	3	6
93.0	1.5	62	dimness.n.01,  girl.n.01	worry.v.01, confuse.v.02, question.v.03	Mike Wheeler, Eleven	3	6
94.5	1.5	63	dimness.n.01, boy.n.01, girl.n.01, waffle.n.01 	stare.v.01, chew.v.01, 	Eleven	4	4
96.0	1.5	64	dimness.v.01, boy.v.01, girl.v.01, waffle.v.01 	stare.v.01, shake.v.09, 	Eleven	4	4
97.5	1.5	65	boy.n.01, dimness.n.01, 	worry.v.01,	Mike Wheeler	4	4
99.0	1.5	66	boy.n.01, dimness.n.01,  girl.n.01	worry.v.01, sympathize.v.02	Mike Wheeler	4	5
100.5	1.5	67	boy.n.01, dimness.n.01, girl.n.01	fear.v.01, worry.v.01	Mike Wheeler, Eleven	4	5
102.0	1.5	68	girl.n.01, dimness.n.01, 	fear.v.01, worry.v.01, stare.v.01	Eleven	4	3
103.5	1.5	69	girl.n.01, dimness.n.01, boy.n.01, quilt.n.01, step.n.04	fear.v.01, worry.v.01, stare.v.01	Mike Wheeler, Eleven	4	3
105.0	1.5	70	 dimness.n.01, boy.n.01, quilt.n.01, step.n.04	fear.v.01, worry.v.01, stare.v.01	Mike Wheeler,	4	4
106.5	1.5	71	 dimness.n.01, boy.n.01, quilt.n.01, step.n.04	fear.v.01, worry.v.01, question.v.01	Mike Wheeler	4	5
108.0	1.5	72	 dimness.n.01, boy.n.01, quilt.n.01, step.n.04, girl.n.01	fear.v.01, worry.v.01, question.v.01	Mike Wheeler, Eleven	4	5
109.5	1.5	73	 dimness.n.01, girl.n.01	worry.v.01,contemplate.v.01	Eleven	5	3
111.0	1.5	74	 dimness.n.01, girl.n.01	contemplate.v.01, shock.v.03, fear.v.01	Eleven	3	5
112.5	1.5	75	 dimness.n.01, boy.n.01, quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01	Mike Wheeler, Eleven	3	5
114.0	1.5	76	 dimness.n.01, boy.n.01, quilt.n.01,  suspense.n.01	worry.v.01, stare.v.01, ask.v.02	Mike Wheeler	3	6
115.5	1.5	77	 dimness.n.01, boy.n.01, quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01, fear.v.01, ask.v.02	Mike Wheeler, Eleven	3	6
117.0	1.5	78	 dimness.n.01,  quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01, nod.v.02, fear.v.01	Eleven	3	7
118.5	1.5	79	 dimness.n.01,  quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01, nod.v.02, fear.v.01	Eleven	3	8
120.0	1.5	80	 dimness.n.01, boy.n.01, quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01, ask.v.02, fear.v.01	Mike Wheeler Eleven	3	7
121.5	1.5	81	 dimness.n.01, boy.n.01, suspense.n.01	worry.v.01, stare.v.01, ask.v.02, fear.v.01	Mike Wheeler	4	6
123.0	1.5	82	 dimness.n.01, boy.n.01, quilt.n.01, girl.n.01, suspense.n.01	worry.v.01, stare.v.01, ask.v.02, fear.v.01	Mike Wheeler, Eleven	4	7
124.5	1.5	83	 dimness.n.01, quilt.n.01, girl.n.01, suspense.n.01, finger.n.01, sign.n.03	worry.v.01, stare.v.01,  fear.v.01, signalize.v.02, respond.v.01, raise.v.02	Eleven	2	8
126.0	1.5	84	 dimness.n.01, quilt.n.01, girl.n.01, suspense.n.01, finger.n.01, sign.n.03	worry.v.01, stare.v.01,  fear.v.01, signalize.v.02, respond.v.01, lower.v.01	Eleven	2	8
127.5	1.5	85	 dimness.n.01, quilt.n.01, girl.n.01, suspense.n.01, finger.n.01, sign.n.03, boy.n.01	worry.v.01, stare.v.01,  fear.v.01, signalize.v.02, respond.v.01, point.v.01	Mike Wheeler, Eleven	2	8
129.0	1.5	86	 dimness.n.01, quilt.n.01,  suspense.n.01, finger.n.01, sign.n.03, boy.n.01	worry.v.01, stare.v.01,  fear.v.01, signalize.v.02, respond.v.01, point.v.01	Mike Wheeler	2	8
130.5	1.5	87	 dimness.n.01, quilt.n.01,  suspense.n.01, finger.n.01, sign.n.03, boy.n.01, girl.n.01	worry.v.01, stare.v.01,  fear.v.01, signalize.v.02,  point.v.01, lower.v.01	Mike Wheeler, Eleven	3	7
132.0	1.5	88	 dimness.n.01, quilt.n.01,  suspense.n.01,  girl.n.01	worry.v.01, stare.v.01,  fear.v.01	Eleven	4	6
133.5	1.5	89	 dimness.n.01, quilt.n.01,  suspense.n.01,  girl.n.01	worry.v.01, stare.v.01,  fear.v.01, question.v.01	Eleven	4	6
135.0	1.5	90	 dimness.n.01, quilt.n.01,  suspense.n.01, boy.n.01, girl.n.01	worry.v.01, stare.v.01,  fear.v.01	Mike Wheeler, Eleven	4	5
136.5	1.5	91	 dimness.n.01, quilt.n.01,  boy.n.01, girl.n.01, daytime.n.01, leg.n.03, bin.n.01	turn to.v.02, startle.v.02, ask.v.02, worry.v.01	Mike Wheeler, Eleven	4	6
138.0	1.5	92	 dimness.n.01, quilt.n.01,  boy.n.01, girl.n.01, daytime.n.01, leg.n.03,	turn around.v.01 , worry.v.01, direct.v.01	Mike Wheeler, Eleven	4	6
139.5	1.5	93	 dimness.n.01, quilt.n.01,  boy.n.01, daytime.n.01, leg.n.03	insure.v.01, raise.v.02	Mike Wheeler	6	5
141.0	1.5	94	 dimness.n.01, quilt.n.01,  boy.n.01, daytime.n.01, leg.n.03, girl.n.01, step.n.04	direct.v.01, lower.v.01, stand up.v.01	Mike Wheeler, Eleven	4	6
142.5	1.5	95	 dimness.n.01, quilt.n.01, daytime.n.01, leg.n.03, girl.n.01,  leg.n.01	lower.v.01, sadden.v.02	Eleven	3	6
144.0	1.5	96	 dimness.n.01, girl.n.01,  lantern.n.01	sadden.v.02	Eleven	3	6
145.5	1.5	97	 dimness.n.01, girl.n.01,  lantern.n.01	sadden.v.02, lower.v.05, grimace.v.01	Eleven	3	6
147.0	1.5	98	 dimness.n.01, girl.n.01,  lantern.n.01	sadden.v.02, lower.v.05, grimace.v.01	Eleven	3	6
148.5	1.5	99	 dimness.n.01, girl.n.01,  lantern.n.01	sadden.v.02, lower.v.05, grimace.v.01	Eleven	3	6
150.0	1.5	100	suit.n.01, briefcase.n.01, loudspeaker.n.01, hallway.n.01, light.n.02, people.n.01, 	rush.v.01, put on.v.01	Dr.Martin Brenner	5	5
151.5	1.5	101	suit.n.01, briefcase.n.01, loudspeaker.n.01, hallway.n.01, light.n.02, people.n.01, watch.n.01	rush.v.01, check.v.02, brief.v.01	Dr.Martin Brenner	5	5
153.0	1.5	102	suit.n.01, briefcase.n.01, loudspeaker.n.01, hallway.n.01, light.n.02, people.n.01, watch.n.01	rush.v.01,  brief.v.01	Dr.Martin Brenner	5	6
154.5	1.5	103	suit.n.01, hallway.n.01, light.n.02, people.n.01, watch.n.01, headphone.n.01, loudspeaker.n.01	rush.v.01, check.v.02, brief.v.01, ready.v.02	Dr.Martin Brenner	5	6
156.0	1.5	104	 headphone.n.01, loudspeaker.n.01, room.n.01	listen.v.01, fear.v.01, concern.v.02, demand.v.01	Dr.Martin Brenner	3	7
157.5	1.5	105	 headphone.n.01, loudspeaker.n.01, room.n.02	listen.v.01, fear.v.01, concern.v.02	Dr.Martin Brenner	3	7
159.0	1.5	106	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01	Dr.Martin Brenner	3	8
160.5	1.5	107	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01, react.v.01	Dr.Martin Brenner	3	8
162.0	1.5	108	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01, react.v.01	Dr.Martin Brenner	3	8
163.5	1.5	109	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01, react.v.01	Dr.Martin Brenner	3	8
165.0	1.5	110	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01, suspense.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01, react.v.01	Dr.Martin Brenner	3	8
166.5	1.5	111	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01, suspense.n.01	listen.v.01, fear.v.01, concern.v.02, warn.v.01, react.v.01	Dr.Martin Brenner	3	8
168.0	1.5	112	 headphone.n.01, loudspeaker.n.01, room.n.02, heartbeat.n.01, suspense.n.01	listen.v.01, fear.v.01, concern.v.02, react.v.01, beg.v.02	Dr.Martin Brenner	3	7
169.5	1.5	113	 headphone.n.01, loudspeaker.n.01, room.n.02, suspense.n.01, recording.n.01	listen.v.01, fear.v.01, concern.v.02, react.v.01, beg.v.02	Dr.Martin Brenner	3	7
171.0	1.5	114	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01	shout.v.01, call out.v.02, search.v.02	n/a	4	6
172.5	1.5	115	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01, bark.v.05, call out.v.02, search.v.02	n/a	4	6
174.0	1.5	116	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01, bark.v.05, call out.v.02, search.v.02	n/a	4	6
175.5	1.5	117	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01, bark.v.05, call out.v.02, search.v.02	n/a	4	6
177.0	1.5	118	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01, bark.v.05, call out.v.02, search.v.02	n/a	4	6
178.5	1.5	119	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01,  call out.v.02, search.v.02	n/a	4	6
180.0	1.5	120	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01,  call out.v.02, search.v.02	n/a	4	6
181.5	1.5	121	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01	shout.v.01,  call out.v.02, search.v.02	n/a	4	6
183.0	1.5	122	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01	shout.v.01,  call out.v.02, ask.v.01	n/a	4	6
184.5	1.5	123	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01	shout.v.01,  call out.v.02, ask.v.01, bark.v.05	n/a	4	6
186.0	1.5	124	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01	shout.v.01,  call out.v.02, ask.v.01, bark.v.05	n/a	4	6
187.5	1.5	125	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01	shout.v.01,  call out.v.02,  bark.v.05, answer.v.01	n/a	4	6
189.0	1.5	126	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01	 ask.v.01, bark.v.05, concern.v.02	n/a	5	4
190.5	1.5	127	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01, sheriff.n.01, hat.n.01	walk.v.01, search.v.02, wave.v.02, instruct.v.02	Sheriff Jim Hopper	5	4
192.0	1.5	128	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, crowd.n.01, tree.n.01, dog.n.01, police.n.01, sheriff.n.01, hat.n.01	walk.v.01, search.v.02, wave.v.02, instruct.v.02	Sheriff Jim Hopper	5	4
193.5	1.5	129	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,  dog.n.01,	converse.v.01, search.v.02,	Sheriff Jim Hopper	5	4
195.0	1.5	130	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,  	converse.v.01, search.v.02,  ask.v.01, reply.v.01	Sheriff Jim Hopper	5	4
196.5	1.5	131	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,  car.n.01, woods.n.01	converse.v.01, search.v.02,  ask.v.01, reply.v.01	Sheriff Jim Hopper	5	3
198.0	1.5	132	leaf.n.01, fall.n.01, daytime.n.01, trunk.n.01, tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,  car.n.01, woods.n.01	converse.v.01, search.v.02, reply.v.01, disapprove.v.02, walk off.v.02	Sheriff Jim Hopper	5	3
199.5	1.5	133	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,   woods.n.01	stare.v.01, walk off.v.02, instruct.v.02, shout.v.01	Sheriff Jim Hopper	5	4
201.0	1.5	134	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,   woods.n.01, crowd.n.01	instruct.v.02, shout.v.01, walk off.v.02	Sheriff Jim Hopper	5	3
202.5	1.5	135	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01, sheriff.n.01, woods.n.01, crowd.n.01	instruct.v.02, walk off.v.02, stare.v.01	Sheriff Jim Hopper	5	3
204.0	1.5	136	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01, sheriff.n.01, hat.n.01, badge.n.02, radio.n.01,   woods.n.01, crowd.n.01	instruct.v.02, shout.v.01, walk off.v.02	n/a	5	3
205.5	1.5	137	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	ask.v.02, wonder.v.01, gossip.v.02	n/a	4	3
207.0	1.5	138	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	ask.v.02, wonder.v.01, gossip.v.02	n/a	4	3
208.5	1.5	139	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	disapprove.v.01, walk away.v.01	n/a	4	3
210.0	1.5	140	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	disapprove.v.01, walk away.v.01, shout.v.01, call out.v.02	n/a	5	3
211.5	1.5	141	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	follow up.v.01, ask.v.02	n/a	5	3
213.0	1.5	142	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	call out.v.02	n/a	5	3
214.5	1.5	143	leaf.n.01, fall.n.01, daytime.n.01,  tree.n.01, , police.n.01,  hat.n.01, badge.n.02, radio.n.01,   woods.n.01, 	shout.v.01, call out.v.02, search.v.02	n/a	5	3
216.0	1.5	144	 daytime.n.01,  tree.n.01,  woods.n.01, school.n.01, student.n.01, school bus.n.01,	converse.v.01, drive.v.01, walk.v.01	n/a	5	3
217.5	1.5	145	 daytime.n.01,  tree.n.01,  school.n.01, student.n.01, school bus.n.01, grass.n.01, sidewalk.n.01	converse.v.01, drive.v.01, walk.v.01	n/a	5	3
219.0	1.5	146	 daytime.n.01,  tree.n.01,  school.n.01, student.n.01, school bus.n.01, grass.n.01, sidewalk.n.01	converse.v.01, drive.v.01, walk.v.01	n/a	5	3
220.5	1.5	147	 daytime.n.01,  tree.n.01,  school.n.01, student.n.01, school bus.n.01, grass.n.01, sidewalk.n.01, skateboard.n.01	converse.v.01, drive.v.01, walk.v.01, skateboard.v.01	n/a	5	3
222.0	1.5	148	 daytime.n.01,  tree.n.01, school.n.01, student.n.01, school bus.n.01, grass.n.01, sidewalk.n.01, skateboard.n.01, 	converse.v.01, walk.v.01, skateboard.v.01	n/a	5	3
223.5	1.5	149	 daytime.n.01,  tree.n.01,  school.n.01, student.n.01, school bus.n.01, grass.n.01, sidewalk.n.01, skateboard.n.01, hallway.n.01, vending machine.n.01, bulletin board.n.01, light.n.02	converse.v.01,  walk.v.01, skateboard.v.01	Nancy Wheeler , 	5	3
225.0	1.5	150	school.n.01, student.n.01, hallway.n.01, vending machine.n.01, bulletin board.n.01, light.n.02	converse.v.01, walk.v.01	Nancy Wheeler , 	5	3
226.5	1.5	151	school.n.01, student.n.01, hallway.n.01, vending machine.n.01, bulletin board.n.01, light.n.02, book.n.02	converse.v.01, walk.v.01, study.v.05	Nancy Wheeler , 	5	3
228.0	1.5	152	school.n.01, student.n.01, hallway.n.01,light.n.02, book.n.03, vending machine.n.01, bulletin board.n.01,	converse.v.01, walk.v.01, study.v.06, snatch.v.01	Nancy Wheeler , 	4	4
229.5	1.5	153	school.n.01, student.n.01, hallway.n.01, light.n.02, book.n.03, locker.n.01	 walk.v.01, exclaim.v.01, flick.v.08, annoy.v.01	n/a	4	6
231.0	1.5	154	school.n.01, student.n.01, hallway.n.01, light.n.02, book.n.03, locker.n.01	 walk.v.01, annoy.v.01, remark.v.01	Steve Harrington	4	6
232.5	1.5	155	school.n.01, student.n.01, hallway.n.01, light.n.02, book.n.03, locker.n.01	 walk.v.01, annoy.v.01, remark.v.01	Steve Harrington	4	6
234.0	1.5	156	school.n.01, student.n.01, hallway.n.01,  book.n.03, locker.n.01	annoy.v.01, remark.v.01, assure.v.02	Steve Harrington, Nancy Wheeler	4	6
235.5	1.5	157	school.n.01, student.n.01, hallway.n.01,  book.n.03, locker.n.02	annoy.v.01	Steve Harrington, Nancy Wheeler	4	4
237.0	1.5	158	school.n.01, student.n.01, hallway.n.01,  book.n.03, locker.n.02, bulletin board.n.01	converse.v.01	Steve Harrington, Nancy Wheeler	4	6
