onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right	feedback	feedback_onset	feedback_duration
139.377	2.5	Training	CD	24	C	C	0.534	stimuli/2.jpeg	stimuli/1.jpeg	D	C	correct	141.877	1
144.877	2.5	Training	EF	25	F	F	0.534	stimuli/3.jpeg	stimuli/5.jpeg	F	E	correct	147.377	1
151.578	2.5	Training	EF	26	F	F	0.5589999999999999	stimuli/5.jpeg	stimuli/3.jpeg	E	F	correct	154.078	1
156.678	2.5	Training	EF	27	E	F	0.598	stimuli/5.jpeg	stimuli/3.jpeg	E	F	wrong	159.178	1
162.178	2.5	Training	AB	28	A	A	0.7809999999999999	stimuli/6.jpeg	stimuli/4.jpeg	A	B	correct	164.678	1
166.678	2.5	Training	CD	29	D	C	0.675	stimuli/1.jpeg	stimuli/2.jpeg	C	D	wrong	169.178	1
172.578	2.5	Training	CD	30	C	C	0.764	stimuli/1.jpeg	stimuli/2.jpeg	C	D	correct	175.078	1
179.078	2.5	Training	CD	31	C	C	0.552	stimuli/1.jpeg	stimuli/2.jpeg	C	D	correct	181.578	1
183.578	2.5	Training	AB	32	A	A	0.7140000000000001	stimuli/6.jpeg	stimuli/4.jpeg	A	B	correct	186.078	1
188.678	2.5	Training	EF	33	E	F	0.6	stimuli/5.jpeg	stimuli/3.jpeg	E	F	wrong	191.178	1
195.378	2.5	Training	AB	34	A	A	0.532	stimuli/4.jpeg	stimuli/6.jpeg	B	A	correct	197.878	1
201.278	2.5	Training	EF	35	E	F	0.526	stimuli/3.jpeg	stimuli/5.jpeg	F	E	wrong	203.778	1
207.778	2.5	Training	CD	36	C	C	0.43700000000000006	stimuli/2.jpeg	stimuli/1.jpeg	D	C	correct	210.278	1
213.278	2.5	Training	EF	37	E	F	0.509	stimuli/3.jpeg	stimuli/5.jpeg	F	E	wrong	215.778	1
219.178	2.5	Training	AB	38	A	A	0.484	stimuli/4.jpeg	stimuli/6.jpeg	B	A	correct	221.678	1
223.678	2.5	Training	EF	39	F	F	0.573	stimuli/5.jpeg	stimuli/3.jpeg	E	F	correct	226.178	1
230.378	2.5	Training	CD	40	C	C	0.385	stimuli/2.jpeg	stimuli/1.jpeg	D	C	correct	232.878	1
235.878	2.5	Training	CD	41	D	C	0.488	stimuli/2.jpeg	stimuli/1.jpeg	D	C	wrong	238.378	1
240.97799999999998	2.5	Training	CD	42	C	C	0.715	stimuli/1.jpeg	stimuli/2.jpeg	C	D	correct	243.47799999999998	1
247.479	2.5	Training	EF	43	E	F	0.629	stimuli/3.jpeg	stimuli/5.jpeg	F	E	wrong	249.979	1
252.579	2.5	Training	CD	44	C	C	0.627	stimuli/1.jpeg	stimuli/2.jpeg	C	D	correct	255.079	1
258.079	2.5	Training	CD	45	C	C	0.527	stimuli/1.jpeg	stimuli/2.jpeg	C	D	correct	260.579	1
262.579	2.5	Training	AB	46	A	A	0.861	stimuli/6.jpeg	stimuli/4.jpeg	A	B	correct	265.079	1
269.079	2.5	Training	EF	47	F	F	0.529	stimuli/5.jpeg	stimuli/3.jpeg	E	F	correct	271.579	1
274.97900000000004	2.5	Training	AB	48	A	A	0.5329999999999999	stimuli/6.jpeg	stimuli/4.jpeg	A	B	correct	277.47900000000004	1
281.67900000000003	2.5	Training	AB	49	A	A	0.36	stimuli/4.jpeg	stimuli/6.jpeg	B	A	correct	284.17900000000003	1
286.779	2.5	Training	AB	50	A	A	0.529	stimuli/4.jpeg	stimuli/6.jpeg	B	A	correct	289.279	1
292.279	2.5	Training	EF	51	F	F	0.486	stimuli/3.jpeg	stimuli/5.jpeg	F	E	correct	294.779	1
296.779	2.5	Training	EF	52	E	F	0.625	stimuli/3.jpeg	stimuli/5.jpeg	F	E	wrong	299.279	1
303.47900000000004	2.5	Training	EF	53	E	F	0.462	stimuli/5.jpeg	stimuli/3.jpeg	E	F	wrong	305.97900000000004	1
309.97900000000004	2.5	Training	CD	54	D	C	0.594	stimuli/2.jpeg	stimuli/1.jpeg	D	C	wrong	312.47900000000004	1
315.879	2.5	Training	EF	55	E	F	0.42100000000000004	stimuli/3.jpeg	stimuli/5.jpeg	F	E	wrong	318.379	1
322.379	2.5	Training	AB	56	B	A	0.738	stimuli/6.jpeg	stimuli/4.jpeg	A	B	wrong	324.879	1
327.879	2.5	Training	AB	57	A	A	0.526	stimuli/4.jpeg	stimuli/6.jpeg	B	A	correct	330.379	1
332.98	2.5	Training	CD	58	D	C	0.529	stimuli/2.jpeg	stimuli/1.jpeg	D	C	wrong	335.48	1
339.68	2.5	Training	AB	59	A	A	0.5379999999999999	stimuli/6.jpeg	stimuli/4.jpeg	A	B	correct	342.18	1
345.58	2.5	Training	EF	60	F	F	0.6409999999999999	stimuli/3.jpeg	stimuli/5.jpeg	F	E	correct	348.08	1
