onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right	feedback	feedback_onset	feedback_duration
89.679	2.5	Training	CD	15	C	C	1.521	stimuli/3.jpeg	stimuli/6.jpeg	D	C	correct	92.179	1
94.779	2.5	Training	AB	16	B	B	0.987	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	97.279	1
100.279	2.5	Training	AB	17	A	B	1.719	stimuli/2.jpeg	stimuli/5.jpeg	A	B	wrong	102.779	1
106.179	2.5	Training	EF	18	E	E	0.841	stimuli/4.jpeg	stimuli/1.jpeg	F	E	correct	108.679	1
110.679	2.5	Training	EF	19	F	E	1.261	stimuli/1.jpeg	stimuli/4.jpeg	E	F	wrong	113.179	1
115.779	2.5	Training	CD	20	D	C	0.871	stimuli/3.jpeg	stimuli/6.jpeg	D	C	wrong	118.279	1
121.679	2.5	Training	AB	21	A	B	0.9209999999999999	stimuli/2.jpeg	stimuli/5.jpeg	A	B	wrong	124.179	1
128.379	2.5	Training	AB	22	B	B	1.808	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	130.879	1
133.879	2.5	Training	CD	23	C	C	1.13	stimuli/3.jpeg	stimuli/6.jpeg	D	C	correct	136.379	1
140.379	2.5	Training	AB	24	B	A	2.1519999999999997	stimuli/2.jpeg	stimuli/5.jpeg	A	B	wrong	142.879	1
144.879	2.5	Training	EF	25	E	E	1.052	stimuli/1.jpeg	stimuli/4.jpeg	E	F	correct	147.379	1
149.97899999999998	2.5	Training	EF	26	E	E	0.662	stimuli/4.jpeg	stimuli/1.jpeg	F	E	correct	152.47899999999998	1
154.47899999999998	2.5	Training	CD	27	D	C	1.085	stimuli/6.jpeg	stimuli/3.jpeg	C	D	wrong	156.97899999999998	1
161.179	2.5	Training	CD	28	C	C	0.728	stimuli/6.jpeg	stimuli/3.jpeg	C	D	correct	163.679	1
166.679	2.5	Training	CD	29	D	C	0.8540000000000001	stimuli/3.jpeg	stimuli/6.jpeg	D	C	wrong	169.179	1
173.179	2.5	Training	EF	30	E	E	0.8	stimuli/4.jpeg	stimuli/1.jpeg	F	E	correct	175.679	1
179.08	2.5	Training	AB	31	A	A	0.9159999999999999	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	181.579	1
185.78	2.5	Training	CD	32	C	C	0.889	stimuli/6.jpeg	stimuli/3.jpeg	C	D	correct	188.28	1
190.88	2.5	Training	AB	33	A	A	0.65	stimuli/2.jpeg	stimuli/5.jpeg	A	B	correct	193.38	1
196.78	2.5	Training	EF	34	F	E	0.991	stimuli/1.jpeg	stimuli/4.jpeg	E	F	wrong	199.28	1
202.28	2.5	Training	AB	35	A	A	1.0390000000000001	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	204.78	1
208.78	2.5	Training	AB	36	A	A	1.3119999999999998	stimuli/2.jpeg	stimuli/5.jpeg	A	B	correct	211.28	1
213.28	2.5	Training	EF	37	F	E	1.085	stimuli/4.jpeg	stimuli/1.jpeg	F	E	wrong	215.78	1
218.38	2.5	Training	AB	38	A	A	0.9309999999999999	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	220.88	1
224.88	2.5	Training	CD	39	C	C	0.845	stimuli/3.jpeg	stimuli/6.jpeg	D	C	correct	227.38	1
230.78	2.5	Training	EF	40	E	E	1.0390000000000001	stimuli/1.jpeg	stimuli/4.jpeg	E	F	correct	233.28	1
236.28	2.5	Training	CD	41	C	C	0.7090000000000001	stimuli/3.jpeg	stimuli/6.jpeg	D	C	correct	238.78	1
240.78	2.5	Training	CD	42	D	C	0.53	stimuli/3.jpeg	stimuli/6.jpeg	D	C	wrong	243.28	1
247.48	2.5	Training	CD	43	C	C	0.674	stimuli/6.jpeg	stimuli/3.jpeg	C	D	correct	249.98	1
253.98	2.5	Training	AB	44	A	A	0.494	stimuli/2.jpeg	stimuli/5.jpeg	A	B	correct	256.48	1
259.88	2.5	Training	CD	45	D	C	0.6990000000000001	stimuli/6.jpeg	stimuli/3.jpeg	C	D	wrong	262.38	1
266.58	2.5	Training	EF	46	E	E	1.015	stimuli/1.jpeg	stimuli/4.jpeg	E	F	correct	269.08	1
272.08	2.5	Training	AB	47	A	A	0.912	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	274.58	1
276.58	2.5	Training	AB	48	A	A	0.9009999999999999	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	279.08	1
281.68	2.5	Training	EF	49	F	E	0.6859999999999999	stimuli/4.jpeg	stimuli/1.jpeg	F	E	wrong	284.18	1
287.58	2.5	Training	AB	50	A	A	1.055	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	290.08	1
293.08	2.5	Training	EF	51	F	E	0.631	stimuli/4.jpeg	stimuli/1.jpeg	F	E	wrong	295.58	1
297.58	2.5	Training	AB	52	A	A	0.826	stimuli/2.jpeg	stimuli/5.jpeg	A	B	correct	300.08	1
304.08	2.5	Training	EF	53	F	E	0.847	stimuli/4.jpeg	stimuli/1.jpeg	F	E	wrong	306.58099999999996	1
310.781	2.5	Training	EF	54	E	F	0.893	stimuli/1.jpeg	stimuli/4.jpeg	E	F	wrong	313.281	1
315.881	2.5	Training	EF	55	E	E	0.623	stimuli/4.jpeg	stimuli/1.jpeg	F	E	correct	318.381	1
321.381	2.5	Training	AB	56	A	A	0.917	stimuli/2.jpeg	stimuli/5.jpeg	A	B	correct	323.881	1
327.281	2.5	Training	EF	57	F	E	1.185	stimuli/1.jpeg	stimuli/4.jpeg	E	F	wrong	329.781	1
332.381	2.5	Training	CD	58	C	C	0.9590000000000001	stimuli/6.jpeg	stimuli/3.jpeg	C	D	correct	334.881	1
339.08099999999996	2.5	Training	AB	59	A	A	1.0070000000000001	stimuli/5.jpeg	stimuli/2.jpeg	B	A	correct	341.58099999999996	1
343.58099999999996	2.5	Training	CD	60	C	C	0.494	stimuli/6.jpeg	stimuli/3.jpeg	C	D	correct	346.08099999999996	1
