onset	duration	trial_type	valence	stim_file	response	response_time
2.037	5	VIEW	Neutral	stimuli/mug.bmp	4	2.036
13.224	5	BETTER	Negative	stimuli/9041.jpg	3	1.2570000000000001
24.691	5	BETTER	Negative	stimuli/9432.jpg	3	0.9840000000000001
36.037	5	VIEW	Neutral	stimuli/fabric.bmp	4	1.21
46.637	5	VIEW	Negative	stimuli/5970.jpg	1	1.473
57.583999999999996	5	BETTER	Negative	stimuli/1201.jpg	4	0.581
68.42399999999999	5	VIEW	Neutral	stimuli/scarves.bmp	4	1.09
79.825	5	BETTER	Negative	stimuli/9622.jpg	3	0.9490000000000001
90.531	5	BETTER	Negative	stimuli/2490.jpg	3	0.835
101.99799999999999	5	VIEW	Neutral	stimuli/mushroom1.bmp	4	0.8690000000000001
113.211	5	VIEW	Negative	stimuli/9270.jpg	2	1.9609999999999999
124.43799999999999	5	VIEW	Negative	stimuli/1321.jpg	3	0.841
135.092	5	VIEW	Neutral	stimuli/fork.bmp	3	0.532
145.865	5	BETTER	Negative	stimuli/6830.jpg	1	0.94
156.812	5	BETTER	Negative	stimuli/9230.jpg	2	1.099
168.265	5	VIEW	Neutral	stimuli/spoon.bmp	3	0.48200000000000004
178.972	5	BETTER	Negative	stimuli/6571.jpg	2	1.004
189.532	5	BETTER	Negative	stimuli/9530.jpg	3	0.7659999999999999
200.74599999999998	5	VIEW	Neutral	stimuli/truck.bmp	3	1.095
211.479	5	VIEW	Negative	stimuli/2691.jpg	1	0.82
222.732	5	VIEW	Negative	stimuli/9007.jpg	1	0.5870000000000001
233.546	5	VIEW	Neutral	stimuli/clock.bmp	2	0.639
244.69299999999998	5	BETTER	Negative	stimuli/2710.jpg	2	0.812
255.373	5	VIEW	Negative	stimuli/7380.jpg	1	0.44
266.426	5	VIEW	Neutral	stimuli/stool.bmp	3	0.542
277.4	5	VIEW	Negative	stimuli/2751.jpg	2	0.873
288.16	5	VIEW	Negative	stimuli/6940.jpg	1	0.522
299.12	5	VIEW	Neutral	stimuli/farmland.bmp	4	0.618
310.12	5	BETTER	Negative	stimuli/2700.jpg	3	0.7559999999999999
320.78700000000003	5	VIEW	Negative	stimuli/3300.jpg	2	0.777
331.414	5	VIEW	Neutral	stimuli/plate.bmp	3	0.66
342.88	5	VIEW	Negative	stimuli/2205.jpg	1	1.013
353.667	5	BETTER	Negative	stimuli/9421.jpg	3	0.48100000000000004
364.881	5	VIEW	Neutral	stimuli/lamp.bmp	3	0.608
375.62699999999995	5	VIEW	Negative	stimuli/8230.jpg	1	0.46799999999999997
386.94699999999995	5	VIEW	Negative	stimuli/6250.jpg	1	0.601
398.361	5	VIEW	Neutral	stimuli/building2.bmp	2	0.408
409.481	5	BETTER	Negative	stimuli/6312.jpg	2	0.626
420.85400000000004	5	BETTER	Negative	stimuli/9400.jpg	1	0.8640000000000001
432.214	5	VIEW	Neutral	stimuli/rollingpin.bmp	3	0.715
