onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right	feedback	feedback_onset	feedback_duration
8.073	2.5	Training	EF	1	E	F	0.972	stimuli/1.jpeg	stimuli/5.jpeg	E	F	wrong	10.623	1
13.29	2.5	Training	AB	2	A	A	1.354	stimuli/4.jpeg	stimuli/3.jpeg	A	B	correct	15.84	1
20.105999999999998	2.5	Training	EF	3	E	E	1.162	stimuli/1.jpeg	stimuli/5.jpeg	E	F	correct	22.656	1
26.723000000000003	2.5	Training	CD	4	C	D	1.371	stimuli/2.jpeg	stimuli/6.jpeg	D	C	wrong	29.273000000000003	1
32.74	2.5	Training	EF	5	E	E	1.338	stimuli/5.jpeg	stimuli/1.jpeg	F	E	correct	35.29	1
37.356	2.5	Training	EF	6	F	E	0.9670000000000001	stimuli/5.jpeg	stimuli/1.jpeg	F	E	wrong	39.907	1
42.973	2.5	Training	AB	7	A	A	1.311	stimuli/4.jpeg	stimuli/3.jpeg	A	B	correct	45.523	1
47.59	2.5	Training	EF	8	F	E	1.17	stimuli/5.jpeg	stimuli/1.jpeg	F	E	wrong	50.14	1
53.607	2.5	Training	CD	9	D	D	1.4269999999999998	stimuli/2.jpeg	stimuli/6.jpeg	D	C	correct	56.157	1
60.223	2.5	Training	AB	10	A	A	1.235	stimuli/4.jpeg	stimuli/3.jpeg	A	B	correct	62.773	1
65.84	2.5	Training	AB	11	A	A	1.389	stimuli/3.jpeg	stimuli/4.jpeg	B	A	correct	68.39	1
72.657	2.5	Training	CD	12	C	D	1.054	stimuli/6.jpeg	stimuli/2.jpeg	C	D	wrong	75.207	1
77.873	2.5	Training	CD	13	C	D	0.8320000000000001	stimuli/6.jpeg	stimuli/2.jpeg	C	D	wrong	80.423	1
83.49	2.5	Training	EF	14	E	E	0.787	stimuli/5.jpeg	stimuli/1.jpeg	F	E	correct	86.04	1
89.507	2.5	Training	CD	15	C	D	1.325	stimuli/2.jpeg	stimuli/6.jpeg	D	C	wrong	92.057	1
96.124	2.5	Training	CD	16	C	D	0.902	stimuli/6.jpeg	stimuli/2.jpeg	C	D	wrong	98.67399999999999	1
101.34	2.5	Training	AB	17	B	A	1.3940000000000001	stimuli/4.jpeg	stimuli/3.jpeg	A	B	wrong	103.89	1
105.95700000000001	2.5	Training	EF	18	F	E	1.179	stimuli/5.jpeg	stimuli/1.jpeg	F	E	wrong	108.507	1
112.774	2.5	Training	AB	19	A	A	1.219	stimuli/3.jpeg	stimuli/4.jpeg	B	A	correct	115.324	1
117.99	2.5	Training	AB	20	A	A	1.08	stimuli/4.jpeg	stimuli/3.jpeg	A	B	correct	120.54	1
124.807	2.5	Training	CD	21	C	C	1.425	stimuli/6.jpeg	stimuli/2.jpeg	C	D	correct	127.35700000000001	1
129.424	2.5	Training	AB	22	A	A	1.242	stimuli/3.jpeg	stimuli/4.jpeg	B	A	correct	131.974	1
135.441	2.5	Training	EF	23	E	E	0.992	stimuli/1.jpeg	stimuli/5.jpeg	E	F	correct	137.991	1
141.05700000000002	2.5	Training	AB	24	B	A	1.224	stimuli/3.jpeg	stimuli/4.jpeg	B	A	wrong	143.607	1
147.674	2.5	Training	AB	25	A	A	1.21	stimuli/3.jpeg	stimuli/4.jpeg	B	A	correct	150.224	1
153.691	2.5	Training	AB	26	A	A	1.0	stimuli/3.jpeg	stimuli/4.jpeg	B	A	correct	156.241	1
160.30700000000002	2.5	Training	EF	27	E	E	1.135	stimuli/5.jpeg	stimuli/1.jpeg	F	E	correct	162.857	1
167.12400000000002	2.5	Training	EF	28	F	E	0.7240000000000001	stimuli/5.jpeg	stimuli/1.jpeg	F	E	wrong	169.674	1
172.74099999999999	2.5	Training	CD	29	C	C	1.085	stimuli/6.jpeg	stimuli/2.jpeg	C	D	correct	175.291	1
